,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
42227,77.92198628958117,0.0003506311360448808,0.0027624309392265192,402.0,180.0,1
58104,45.709739754163586,0.013888888888888888,0.0018281535648994515,429.0,29.0,1
58772,32.23724140620929,0.5,0.0016181229773462784,410.0,134.0,1
364397,73.98814735708225,0.0001411631846414455,0.0010911074740861974,1818.0,286.0,1
489,63.148993812873286,0.00010411244143675169,0.0008253094910591472,1664.0,368.0,0
242,33.280854259928105,0.009615384615384616,0.0011160714285714285,145.0,437.0,0
71,41.54166876258168,0.0002937720329024677,0.0012953367875647669,59.0,377.0,0
462872,34.71856477744255,0.00041118421052631577,0.001349527665317139,394.0,209.0,1
50260,85.27400073365801,0.0016,0.00088948187680676,2050.0,190.0,1
248253,64.29789152202227,7.861635220125786e-05,0.0006662225183211193,2074.0,151.0,1
102,40.133371038376445,0.00022153300841825432,0.0017241379310344827,59.0,402.0,0
274721,54.103840798214854,0.0007017543859649122,0.001119194180190263,1022.0,307.0,1
663636,38.374410873673376,0.25,0.002421307506053269,68.0,235.0,1
29499,207.51565963565184,0.0058823529411764705,0.006666666666666667,40.0,435.0,1
605,58.07052832179641,0.0001411631846414455,0.0008389261744966443,1664.0,309.0,0
60497,48.30510005161644,0.0017241379310344827,0.000598623166716552,1816.0,25.0,1
332750,46.014606036496765,0.00026343519494204424,0.0004241781548250265,2167.0,84.0,1
125,43.30538187770712,0.00022153300841825432,0.002136752136752137,59.0,309.0,0
444631,32.791798230134134,0.5,0.0012547051442910915,313.0,310.0,1
19,43.82546822259765,0.0007936507936507937,0.00205761316872428,59.0,293.0,0
189,32.791798230134134,0.018518518518518517,0.0014619883040935672,145.0,320.0,0
1,41.54166876258168,0.1,0.002702702702702703,59.0,233.0,0
198544,42.90974887488181,0.000946969696969697,0.000432152117545376,2101.0,125.0,1
299983,93.10576148733082,0.00034317089910775565,0.0029985007496251873,12.0,371.0,1
387650,25.484659799294207,0.008403361344537815,0.00023679848448969926,2110.0,26.0,1
6,41.162227486945135,0.01282051282051282,0.0038461538461538464,59.0,163.0,0
45,45.66672858057572,0.0007936507936507937,0.0037313432835820895,59.0,175.0,0
626,21.773641516943975,0.00014351320321469576,0.00031645569620253165,1664.0,109.0,0
443451,48.508660444747264,0.0003787878787878788,0.002012072434607646,47.0,285.0,1
132,46.406143840388744,0.00022153300841825432,0.004329004329004329,59.0,136.0,0
623118,42.45209262896273,0.25,0.0018248175182481751,35.0,340.0,1
190,43.540391671043665,0.010101010101010102,0.0048543689320388345,145.0,36.0,0
298434,54.34692980165221,0.00014934289127837514,0.0007171886206072197,1901.0,281.0,1
375,62.5148535584911,0.001282051282051282,0.0008484162895927602,1664.0,324.0,0
11,48.16985695551419,0.01282051282051282,0.008064516129032258,59.0,51.0,0
208,65.58359646026827,0.0017094017094017094,0.0027397260273972603,145.0,390.0,0
159083,62.20477024214192,0.1,0.0017683465959328027,489.0,336.0,1
343489,41.452770079257995,0.00013815971262779773,0.001976284584980237,386.0,24.0,1
183915,69.49452036824157,0.00014934289127837514,0.0017528483786152498,396.0,412.0,1
738,67.06832876664126,8.841732979664014e-05,0.0009505703422053232,1664.0,149.0,0
877269,68.80289135984711,0.0058823529411764705,0.0044943820224719105,139.0,191.0,1
2553,51.3744586413541,0.00013779798814937303,0.0011061946902654867,853.0,354.0,0
369955,49.000724210767125,0.0026455026455026454,0.0036900369003690036,211.0,29.0,1
54,48.16985695551419,0.020833333333333332,0.010869565217391304,59.0,23.0,0
620,62.5148535584911,0.011904761904761904,0.0009063444108761329,1664.0,252.0,0
404,46.93292669460587,0.0005555555555555556,0.0006347191367819739,1664.0,136.0,0
2421,43.30538187770712,0.5,0.004149377593360996,81.0,97.0,0
1487,24.469525453862822,0.16666666666666666,0.00033288948069241014,1664.0,13.0,0
2672,51.76270602547884,0.00028546959748786756,0.0011547344110854503,853.0,317.0,0
2477,54.52024411360072,0.00013354700854700856,0.0011627906976744186,853.0,270.0,0
3848,51.60173256551193,0.0013736263736263737,0.0014367816091954023,665.0,347.0,0
224420,64.01226589761177,0.001488095238095238,0.0020920502092050207,388.0,321.0,1
609,69.1673664522326,0.0001411631846414455,0.0009082652134423251,1664.0,245.0,0
114999,24.564106359919382,0.0001984126984126984,0.00028793550244745177,1854.0,59.0,1
226963,50.08454062014038,0.25,0.004098360655737705,44.0,170.0,1
2586,59.36086669044876,0.010416666666666666,0.0014114326040931546,853.0,123.0,0
475232,63.98844610239916,0.1,0.0012353304508956147,1040.0,55.0,1
1263,73.40857636158846,0.0001223091976516634,0.000946969696969697,1664.0,164.0,0
764184,62.58766501884122,0.0036231884057971015,0.010869565217391304,68.0,25.0,1
12,49.25167934659851,0.01282051282051282,0.009009009009009009,59.0,32.0,0
265,35.40939462023555,0.00046685340802987864,0.002105263157894737,145.0,247.0,0
3817,53.83089270220742,0.0004878048780487805,0.0016806722689075631,665.0,194.0,0
1424,21.274691295787008,0.3333333333333333,0.0003081664098613251,1664.0,200.0,0
3127,37.0214310016523,0.16666666666666666,0.0007880220646178094,853.0,25.0,0
346754,36.89792865671846,0.022727272727272728,0.001402524544179523,497.0,113.0,1
1584,78.54371187135658,0.00026483050847457627,0.0010395010395010396,1664.0,540.0,0
434,77.9743750966526,0.0005555555555555556,0.0011412268188302425,1664.0,320.0,0
320,34.71856477744255,0.03333333333333333,0.001876172607879925,145.0,255.0,0
217092,63.875458731606074,0.0001987281399046105,0.0015384615384615385,735.0,274.0,1
3690,61.205546685923785,0.0010121457489878543,0.0017953321364452424,665.0,148.0,0
670837,133.12976159718403,0.0007107320540156361,0.00132375189107413,2233.0,272.0,1
357746,144.4713229935151,0.0001249375312343828,0.004561003420752566,272.0,387.0,1
732016,206.421378442894,0.0010964912280701754,0.005368098159509203,534.0,339.0,1
179159,139.04020150236136,0.0001411631846414455,0.0015854141894569957,2219.0,298.0,1
903043,455.09572651914186,0.0007017543859649122,0.01105379513633014,660.0,323.0,1
210952,25.850134245056903,0.000165809981760902,0.0005350454788657035,831.0,438.0,0
612355,31.01078030719092,0.0016339869281045752,0.0009191176470588235,587.0,212.0,0
735788,30.736483762398066,0.0003831417624521073,0.0005998800239952009,885.0,389.0,0
504215,21.069820044256552,0.00011337868480725624,0.0002842524161455372,1793.0,189.0,0
246392,40.630817182092024,0.0006587615283267457,0.0004811161895597787,2051.0,225.0,0
