,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
48397,189.74744491434544,0.004166666666666667,0.016666666666666666,88.0,58.0,1
745,105.21356334992825,0.0625,0.030303030303030304,6.0,49.0,0
110302,161.89994588335526,0.011363636363636364,0.034482758620689655,25.0,42.0,1
5682,135.40661466682099,0.003676470588235294,0.012987012987012988,79.0,53.0,0
7159,136.415415548091,0.023809523809523808,0.034482758620689655,22.0,31.0,0
143236,180.01552184906168,0.1111111111111111,0.011857707509881422,203.0,47.0,1
36626,149.24092210804415,0.0025252525252525255,0.022900763358778626,31.0,48.0,0
7848,157.82034502489236,0.004166666666666667,0.01764705882352941,36.0,58.0,0
120409,159.7624321000675,0.027777777777777776,0.014134275618374558,126.0,65.0,0
2368,166.25614776699643,0.013888888888888888,0.030534351145038167,32.0,49.0,0
12633,165.01837704649682,0.1111111111111111,0.031496062992125984,46.0,36.0,0
12577,132.90257034896084,1.0,0.5,2.0,2.0,1
89730,173.33010636402568,0.0008403361344537816,0.022727272727272728,56.0,42.0,1
65532,132.90257034896084,0.013888888888888888,0.06896551724137931,14.0,15.0,1
160180,132.90257034896084,0.00641025641025641,0.044444444444444446,21.0,24.0,1
1818,57.86632039941929,0.05,0.034482758620689655,2.0,19.0,0
83543,222.5239650712268,0.004166666666666667,0.02564102564102564,33.0,58.0,1
2682,168.71401342340238,0.004166666666666667,0.020512820512820513,90.0,42.0,0
3328,171.20821520130565,0.001282051282051282,0.015384615384615385,55.0,90.0,0
14961,173.9654273481516,0.001893939393939394,0.013468013468013467,85.0,84.0,0
76573,161.89994588335526,0.0030864197530864196,0.038461538461538464,28.0,30.0,1
12853,177.15914175340947,0.006060606060606061,0.012953367875647668,95.0,167.0,0
5716,180.54215288909467,0.0022222222222222222,0.017467248908296942,79.0,51.0,0
11234,194.78280364015956,0.002380952380952381,0.01694915254237288,76.0,137.0,0
142039,192.34338361009415,0.006993006993006993,0.031007751937984496,66.0,36.0,1
915,181.887220730788,0.009615384615384616,0.023952095808383235,56.0,63.0,0
130145,168.14449524607187,0.027777777777777776,0.03896103896103896,42.0,33.0,1
64609,332.51229553399287,0.001893939393939394,0.02909090909090909,78.0,86.0,1
1298,186.7000248320155,0.00510204081632653,0.01990049751243781,70.0,73.0,0
7347,219.25321223685765,0.0029239766081871343,0.02112676056338028,99.0,116.0,0
8729,221.4677354191377,0.00037257824143070045,0.023255813953488372,45.0,141.0,1
11876,168.71401342340238,0.04,0.03389830508474576,48.0,40.0,0
19232,182.71101019738134,0.004901960784313725,0.024271844660194174,65.0,44.0,0
4282,217.4567841851895,0.005917159763313609,0.022026431718061675,66.0,61.0,0
11233,222.44670174726377,0.002380952380952381,0.020761245674740483,76.0,114.0,0
10379,183.08641355587747,0.0009009009009009009,0.025974025974025976,44.0,63.0,0
855,45.13553822227367,0.0008417508417508417,0.011764705882352941,26.0,37.0,0
83925,189.74744491434544,0.004166666666666667,0.016,124.0,37.0,1
226,233.73936436819147,0.002380952380952381,0.019736842105263157,130.0,85.0,0
20758,187.3594128046249,0.004166666666666667,0.017937219730941704,82.0,37.0,1
17452,205.4279038199093,0.05,0.025906735751295335,51.0,81.0,0
8896,186.7000248320155,0.1111111111111111,0.03636363636363636,32.0,41.0,0
71439,306.1974957545986,0.003663003663003663,0.02142857142857143,205.0,52.0,1
5491,140.0250186240116,0.0005302226935312832,0.030927835051546393,37.0,29.0,0
2055,217.4567841851895,0.00909090909090909,0.028735632183908046,67.0,49.0,0
25593,230.72021254611303,0.0033333333333333335,0.03496503496503497,53.0,79.0,1
5764,276.0655991443481,0.001976284584980237,0.01912568306010929,114.0,150.0,0
9733,256.81232280195843,0.010101010101010102,0.02631578947368421,81.0,81.0,0
622,177.04772828960532,0.027777777777777776,0.037383177570093455,42.0,16.0,0
11724,189.3473996373296,0.011363636363636364,0.023809523809523808,85.0,42.0,0
29720,519.2279043252194,0.02857142857142857,0.07303370786516854,57.0,92.0,1
147927,404.772710658705,0.000819000819000819,0.055900621118012424,59.0,80.0,1
75635,749.741632698313,0.25,0.17293233082706766,51.0,53.0,1
104368,281.3229983823918,0.1111111111111111,0.047244094488188976,57.0,55.0,1
97643,298.4818442160883,0.0625,0.07142857142857142,33.0,35.0,1
138387,48.65972563188906,0.001152073732718894,0.006535947712418301,54.0,63.0,0
103699,46.14404250922261,0.0005302226935312832,0.009174311926605505,30.0,52.0,0
47625,45.86242071500076,0.015625,0.008,37.0,54.0,0
160895,47.3368499093324,0.00390625,0.005405405405405406,54.0,53.0,0
15587,42.857764462870456,0.1111111111111111,0.009708737864077669,58.0,14.0,0
