,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
4738,85.81190204671942,0.025,0.03488372093023256,38.0,39.0,1
8786,66.24264981779233,0.025,0.05714285714285714,18.0,12.0,1
13581,84.7532393737987,0.0034602076124567475,0.016483516483516484,62.0,96.0,1
5653,53.7131358947127,1.0,0.008968609865470852,77.0,99.0,1
10749,35.33726603969192,0.0017857142857142857,0.013513513513513514,35.0,39.0,1
41086,32.73532829038444,0.0029239766081871343,0.006666666666666667,82.0,22.0,1
786,28.81108931567118,0.011363636363636364,0.013888888888888888,29.0,22.0,0
371,31.36262378063308,0.004081632653061225,0.008695652173913044,18.0,85.0,0
55904,33.13112815139902,0.004166666666666667,0.01639344262295082,27.0,26.0,1
135,31.41250597601769,0.08333333333333333,0.0125,24.0,47.0,0
169,32.26624146620151,0.015625,0.00819672131147541,24.0,93.0,0
29726,32.456893250948774,1.0,0.014285714285714285,57.0,7.0,1
37405,31.935277998767763,0.002380952380952381,0.016129032258064516,17.0,31.0,1
25530,122.37873276650322,0.1111111111111111,0.07017543859649122,32.0,15.0,1
46243,31.486411121079737,0.02,0.014492753623188406,56.0,12.0,1
63997,73.95124362647935,0.009615384615384616,0.045454545454545456,25.0,16.0,1
46052,30.96620711228367,0.02,0.0136986301369863,46.0,28.0,1
24225,43.80146483810307,0.02,0.007874015748031496,87.0,126.0,1
846,31.36262378063308,0.0011123470522803114,0.013157894736842105,29.0,38.0,1
27,31.935277998767763,0.004048582995951417,0.008695652173913044,38.0,57.0,0
156,29.437126701394636,0.1,0.013157894736842105,24.0,40.0,0
7589,35.004482660656365,0.004166666666666667,0.012195121951219513,25.0,57.0,1
127,29.81473342004669,0.0011574074074074073,0.01020408163265306,56.0,38.0,0
64086,30.81853747740102,0.0007541478129713424,0.010101010101010102,62.0,20.0,1
359,55.48897911108317,0.013333333333333334,0.007142857142857143,18.0,176.0,0
296,47.77318696052122,0.0015873015873015873,0.005988023952095809,38.0,144.0,0
172,33.27599623234974,0.015625,0.01282051282051282,24.0,49.0,0
324,31.580037487819826,0.0007541478129713424,0.009433962264150943,21.0,38.0,0
58964,36.80552311639769,0.0025252525252525255,0.008849557522123894,48.0,63.0,1
10903,56.85474387049281,0.0026455026455026454,0.009433962264150943,26.0,140.0,1
326,32.56831786754327,0.0007541478129713424,0.014285714285714285,21.0,42.0,0
1098,30.192513642097953,0.0011123470522803114,0.009259259259259259,63.0,30.0,0
551,29.111345010930012,0.03333333333333333,0.014705882352941176,36.0,25.0,0
354,31.580037487819826,0.1,0.015384615384615385,21.0,38.0,0
39,30.96620711228367,0.0008417508417508417,0.00980392156862745,38.0,37.0,0
380,30.41092999450922,0.1,0.01639344262295082,18.0,33.0,0
191,43.41092833269323,0.012195121951219513,0.004784688995215311,54.0,146.0,0
218,31.02460987041342,0.002506265664160401,0.008771929824561403,54.0,32.0,0
610,29.51033565730982,0.07142857142857142,0.008403361344537815,74.0,9.0,0
334,31.580037487819826,0.0007541478129713424,0.01694915254237288,21.0,29.0,0
155,32.26624146620151,0.002,0.017241379310344827,24.0,24.0,0
356,33.77787529730385,0.1,0.023809523809523808,21.0,15.0,0
43411,39.27535885455576,0.002,0.014705882352941176,23.0,32.0,1
31818,33.94227725119701,0.0625,0.0136986301369863,29.0,43.0,1
36466,31.02460987041342,0.008928571428571428,0.00819672131147541,81.0,18.0,1
196,52.92534228946496,0.25,0.00796812749003984,54.0,151.0,0
146,36.105110997156615,0.002,0.023255813953488372,24.0,17.0,0
9590,35.543017004155395,1.0,0.041666666666666664,21.0,2.0,1
59437,80.68558512589381,0.004761904761904762,0.041666666666666664,30.0,14.0,1
2169,33.94227725119701,0.002,0.008333333333333333,39.0,58.0,1
53166,86.24127834686385,1.0,0.007692307692307693,133.0,193.0,1
364,34.02906421960072,0.125,0.018867924528301886,18.0,31.0,0
148,36.105110997156615,0.002,0.015625,24.0,39.0,0
1839,32.26624146620151,0.005050505050505051,0.0049261083743842365,100.0,66.0,0
768,30.96620711228367,0.05555555555555555,0.014705882352941176,29.0,30.0,0
160,34.51183618697126,0.25,0.029411764705882353,24.0,6.0,0
2028,34.51183618697126,0.0006779661016949153,0.041666666666666664,13.0,4.0,0
1824,34.51183618697126,0.0011123470522803114,0.005813953488372093,100.0,35.0,0
868,31.36262378063308,0.004032258064516129,0.01282051282051282,29.0,38.0,0
204,31.02460987041342,0.012345679012345678,0.009523809523809525,54.0,28.0,0
59672,44.3810681113196,0.004329004329004329,0.025,20.0,21.0,1
908,70.00896532131273,0.0012531328320802004,0.008403361344537815,29.0,193.0,0
693,34.47558329576425,0.0008605851979345956,0.01639344262295082,38.0,21.0,0
15,34.65040531978519,0.002380952380952381,0.011363636363636364,38.0,24.0,0
5004,36.44752288275134,0.0030959752321981426,0.01818181818181818,33.0,11.0,1
33250,32.456893250948774,0.005208333333333333,0.008264462809917356,71.0,31.0,1
980,43.49299968686819,0.023809523809523808,0.006042296072507553,101.0,56.0,0
269,33.94227725119701,0.002,0.011627906976744186,32.0,39.0,0
702,34.47558329576425,0.0025252525252525255,0.009615384615384616,38.0,63.0,0
53476,34.47558329576425,0.0034602076124567475,0.015384615384615385,29.0,30.0,1
43538,36.105110997156615,0.05,0.027777777777777776,14.0,17.0,1
5531,35.34393241528672,0.0011123470522803114,0.011494252873563218,47.0,32.0,1
394,47.072512710863265,0.002,0.007168458781362007,103.0,118.0,0
767,34.65040531978519,0.05555555555555555,0.02,29.0,14.0,0
37801,33.12132490889616,0.0018115942028985507,0.007042253521126761,81.0,57.0,1
564,35.543017004155395,0.002380952380952381,0.010869565217391304,37.0,27.0,0
270,37.980552799569715,0.002,0.012345679012345678,32.0,38.0,0
1236,29.437672879323273,0.005494505494505495,0.007692307692307693,67.0,22.0,0
144,38.35070571792637,0.002,0.017543859649122806,24.0,32.0,0
35,33.12132490889616,0.016666666666666666,0.012658227848101266,38.0,20.0,0
1069,47.67298263248733,0.002976190476190476,0.006734006734006734,101.0,48.0,0
64654,36.30451701457421,1.0,0.023255813953488372,18.0,26.0,1
34821,34.07829579150304,0.0013736263736263737,0.011235955056179775,44.0,35.0,1
264,40.342792562946904,0.002,0.013333333333333334,32.0,32.0,0
283,54.777869275133625,0.003401360544217687,0.012195121951219513,38.0,89.0,0
58694,55.14727289012517,0.001443001443001443,0.010309278350515464,57.0,97.0,1
452,58.9171055048611,0.0011806375442739079,0.00847457627118644,103.0,86.0,0
850,62.72524756126616,0.0011123470522803114,0.019801980198019802,29.0,45.0,0
11,81.84602671434642,0.002380952380952381,0.013392857142857142,38.0,98.0,0
297,103.74132688806829,0.0015873015873015873,0.015037593984962405,38.0,125.0,0
384,75.38067332450896,0.002,0.015151515151515152,103.0,56.0,1
18576,58.011839651195885,0.0014184397163120568,0.009708737864077669,112.0,53.0,1
4619,89.44420026014006,0.008928571428571428,0.019867549668874173,34.0,105.0,1
3,69.30081063957039,0.002380952380952381,0.020833333333333332,38.0,29.0,0
257,101.82683175359104,0.0023148148148148147,0.027522935779816515,32.0,48.0,1
24578,58.011839651195885,0.0625,0.019801980198019802,33.0,53.0,1
18675,58.2432694875734,0.0007541478129713424,0.017857142857142856,63.0,30.0,1
43805,72.21022199431323,0.002,0.02564102564102564,27.0,38.0,1
4811,66.24264981779233,0.0011123470522803114,0.023529411764705882,41.0,35.0,1
260,66.08839074794128,0.0023148148148148147,0.019417475728155338,32.0,33.0,0
2024,35.543017004155395,0.0034965034965034965,0.013157894736842105,39.0,26.0,1
55439,33.13112815139902,0.004166666666666667,0.014084507042253521,37.0,26.0,1
281,69.97750455677188,0.003401360544217687,0.021505376344086023,38.0,35.0,1
745,34.47558329576425,0.020833333333333332,0.014492753623188406,38.0,25.0,0
820,60.82185998901844,0.0033222591362126247,0.016260162601626018,29.0,81.0,0
41127,33.12132490889616,1.0,0.018867924528301886,29.0,25.0,1
35068,62.72524756126616,0.0018115942028985507,0.009615384615384616,83.0,112.0,1
37512,80.56970384206905,0.003401360544217687,0.013636363636363636,37.0,108.0,1
840,65.0548056775271,0.0011123470522803114,0.02857142857142857,29.0,35.0,0
1406,58.875345758646546,1.0,0.007042253521126761,20.0,252.0,1
874,60.82185998901844,0.011494252873563218,0.016129032258064516,29.0,41.0,0
50942,64.53248293240301,0.023809523809523808,0.013986013986013986,34.0,82.0,1
585,35.543017004155395,0.013888888888888888,0.013888888888888888,37.0,15.0,0
14546,70.00896532131273,0.0017543859649122807,0.01652892561983471,34.0,72.0,1
763,57.62217863134236,0.041666666666666664,0.020618556701030927,29.0,37.0,0
571,66.92364847455762,0.002380952380952381,0.023255813953488372,37.0,24.0,0
1648,44.47496031512243,0.2,0.007042253521126761,79.0,96.0,0
1421,35.004482660656365,0.003472222222222222,0.010869565217391304,20.0,66.0,0
140,38.35070571792637,0.022727272727272728,0.02631578947368421,24.0,13.0,1
30206,62.972822242159474,0.005952380952380952,0.028169014084507043,31.0,36.0,1
502,32.73532829038444,0.020833333333333332,0.0072992700729927005,103.0,25.0,0
16293,66.24264981779233,0.0011123470522803114,0.02702702702702703,37.0,32.0,1
