,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
159083,62.20477024214192,0.1,0.0017683465959328027,489.0,336.0,1
86,41.162227486945135,0.0002937720329024677,0.0025974025974025974,59.0,265.0,0
76391,52.6691999946283,0.006896551724137931,0.0013012361743656475,837.0,234.0,1
544749,45.227726012349194,1.0,0.0015625,70.0,339.0,1
298434,54.34692980165221,0.00014934289127837514,0.0007171886206072197,1901.0,281.0,1
1039,44.10545342170197,0.0003770739064856712,0.0005709391949757351,1664.0,322.0,0
6363,38.1660949505889,0.008403361344537815,0.001303780964797914,269.0,292.0,0
2311,43.82546822259765,0.00014351320321469576,0.0017667844522968198,81.0,338.0,0
1007,44.71221917776084,0.0015527950310559005,0.0005851375073142189,1664.0,276.0,0
114,46.406143840388744,0.00022153300841825432,0.003703703703703704,59.0,187.0,0
44986,50.53120365838279,8.074935400516796e-05,0.0030581039755351682,160.0,124.0,0
2277,52.09721485280827,0.00014351320321469576,0.006666666666666667,81.0,66.0,0
3899,52.00597988713197,0.002583979328165375,0.0014094432699083862,665.0,335.0,0
13881,52.765085778863536,0.000407000407000407,0.000980872976949485,1187.0,213.0,0
316366,63.201646731532726,0.0001249375312343828,0.0008761682242990654,1807.0,173.0,1
2784,52.59259030426945,0.0009157509157509158,0.0011123470522803114,853.0,345.0,0
2466,53.505595309355776,0.00013354700854700856,0.0011325028312570782,853.0,382.0,0
3248,53.9988201073654,0.001358695652173913,0.0010325245224574084,853.0,401.0,0
851234,50.686042893927265,1.0,0.004201680672268907,222.0,5.0,1
2509,56.291420045248614,0.00013779798814937303,0.0013183915622940012,853.0,198.0,0
325478,90.59312235642811,0.0003506311360448808,0.004338394793926247,97.0,212.0,1
2364,50.53120365838279,0.008333333333333333,0.007352941176470588,81.0,35.0,0
559551,40.62919820266213,1.0,0.0020920502092050207,212.0,185.0,1
791,59.352962181011065,0.0010141987829614604,0.0007874015748031496,1664.0,459.0,0
436744,33.77490799219168,0.5,0.0013333333333333333,460.0,160.0,1
362,62.5148535584911,0.001851851851851852,0.0008314855875831486,1664.0,373.0,0
599428,55.136332751977065,0.05,0.0023584905660377358,513.0,139.0,1
147,43.540391671043665,0.05,0.004830917874396135,145.0,34.0,0
663636,38.374410873673376,0.25,0.002421307506053269,68.0,235.0,1
882,81.80189480577035,0.0010526315789473684,0.0011574074074074073,1664.0,292.0,0
183915,69.49452036824157,0.00014934289127837514,0.0017528483786152498,396.0,412.0,1
1,41.54166876258168,0.1,0.002702702702702703,59.0,233.0,0
50260,85.27400073365801,0.0016,0.00088948187680676,2050.0,190.0,1
937,87.0945660677759,0.00014697236919459142,0.001184834123222749,1664.0,285.0,0
1424,21.274691295787008,0.3333333333333333,0.0003081664098613251,1664.0,200.0,0
586447,76.82863244331723,0.5,0.0011120378092855157,1777.0,279.0,1
289280,58.7830340145315,0.0125,0.0014054813773717498,912.0,81.0,1
369,103.19495037199515,0.001282051282051282,0.0014068655036578502,1664.0,353.0,0
151351,86.14247611154208,0.0024630541871921183,0.001433349259436216,1340.0,158.0,1
410961,73.37865327725984,0.0001411631846414455,0.0010784578053383662,1829.0,287.0,1
