,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
384,75.38067332450896,0.002,0.015151515151515152,103.0,56.0,1
5531,35.34393241528672,0.0011123470522803114,0.011494252873563218,47.0,32.0,1
9361,117.74850680557854,0.022727272727272728,0.020618556701030927,33.0,131.0,1
5004,36.44752288275134,0.0030959752321981426,0.01818181818181818,33.0,11.0,1
30976,74.88129490753894,0.1,0.05263157894736842,6.0,31.0,1
22722,73.95124362647935,0.03333333333333333,0.05263157894736842,24.0,14.0,1
17002,30.020646745431762,0.020833333333333332,0.010309278350515464,29.0,66.0,1
55,28.74709278228795,0.07142857142857142,0.007874015748031496,56.0,55.0,0
2169,33.94227725119701,0.002,0.008333333333333333,39.0,58.0,1
59437,80.68558512589381,0.004761904761904762,0.041666666666666664,30.0,14.0,1
45,27.874766864616365,0.1111111111111111,0.014084507042253521,56.0,7.0,0
375,28.2944571502549,0.0016611295681063123,0.009345794392523364,18.0,68.0,0
373,29.606284363470852,0.0016611295681063123,0.007751937984496124,18.0,61.0,0
13634,127.74111199507105,0.003676470588235294,0.07142857142857142,26.0,20.0,1
1406,58.875345758646546,1.0,0.007042253521126761,20.0,252.0,1
361,31.36262378063308,0.008928571428571428,0.007246376811594203,18.0,113.0,0
169,32.26624146620151,0.015625,0.00819672131147541,24.0,93.0,0
547,29.111345010930012,0.021739130434782608,0.0125,36.0,39.0,0
21645,32.0071185599074,0.0030959752321981426,0.009259259259259259,68.0,20.0,1
71,29.81473342004669,0.002840909090909091,0.008771929824561403,56.0,51.0,0
26367,106.70072087126766,0.008771929824561403,0.026845637583892617,73.0,34.0,1
12438,87.3649042313601,1.0,0.02586206896551724,69.0,39.0,1
41871,88.49733961696397,0.004166666666666667,0.03409090909090909,55.0,29.0,1
19829,89.74093371024993,0.0033222591362126247,0.020689655172413793,49.0,80.0,1
16728,145.0295991279897,0.25,0.06329113924050633,37.0,25.0,1
42980,87.01775947679381,0.006493506493506494,0.046153846153846156,30.0,15.0,0
55516,27.822808935947737,0.003125,0.004694835680751174,38.0,145.0,0
16097,26.374983696852322,0.0026455026455026454,0.0038314176245210726,91.0,105.0,0
8026,26.18177721447666,0.009259259259259259,0.006622516556291391,30.0,104.0,0
63474,24.7874760642156,0.003861003861003861,0.004405286343612335,41.0,167.0,0
