,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
122687,109.27169497178375,1.0,0.037037037037037035,35.0,16.0,1
926,126.53551006755178,0.1111111111111111,0.014925373134328358,56.0,93.0,0
110532,347.9308546963032,0.003676470588235294,0.025477707006369428,116.0,128.0,1
73179,198.3302883284862,0.004166666666666667,0.02185792349726776,72.0,37.0,1
371,56.23905488955086,0.02040816326530612,0.02702702702702703,16.0,15.0,0
373,97.31945126377812,0.0625,0.02531645569620253,16.0,38.0,0
73124,154.3710916463321,0.012345679012345678,0.031578947368421054,33.0,55.0,1
6949,149.57720763075278,0.004761904761904762,0.012578616352201259,81.0,150.0,0
20758,187.3594128046249,0.004166666666666667,0.017937219730941704,82.0,37.0,1
4583,143.1537246752609,0.00040016006402561027,0.01935483870967742,73.0,49.0,0
160180,132.90257034896084,0.00641025641025641,0.044444444444444446,21.0,24.0,1
965,137.3148101669081,0.0625,0.025423728813559324,40.0,61.0,0
13643,145.9791768956672,0.007575757575757576,0.030927835051546393,48.0,38.0,1
5912,164.01229222440415,0.001976284584980237,0.024691358024691357,55.0,47.0,0
6213,138.4321275276678,0.010416666666666666,0.02608695652173913,45.0,30.0,0
1399,173.9654273481516,0.00909090909090909,0.021739130434782608,76.0,61.0,0
2481,195.7419082466581,0.025,0.021834061135371178,65.0,103.0,0
11797,236.81568513093967,0.003472222222222222,0.019867549668874173,68.0,80.0,0
16254,214.01026900163208,0.023809523809523808,0.027777777777777776,27.0,79.0,0
243,123.24118912268179,0.00641025641025641,0.012658227848101266,130.0,28.0,0
1956,246.5134845838911,0.03333333333333333,0.027649769585253458,84.0,82.0,0
2685,205.4279038199093,0.004166666666666667,0.022935779816513763,90.0,65.0,0
22854,320.0740871853071,0.003472222222222222,0.02416918429003021,95.0,80.0,0
100798,51.84528166454531,0.011363636363636364,0.029411764705882353,11.0,11.0,0
17330,184.57617003689043,0.0025,0.0196078431372549,90.0,39.0,0
149997,350.85003676096204,0.001976284584980237,0.02197802197802198,165.0,150.0,0
12635,162.4029684530707,0.1111111111111111,0.03007518796992481,46.0,42.0,0
103954,142.78871897956384,0.004807692307692308,0.030303030303030304,31.0,31.0,0
11801,364.04712135160736,0.003472222222222222,0.030612244897959183,68.0,75.0,0
154789,135.40661466682099,0.015873015873015872,0.030927835051546393,28.0,19.0,0
105452,202.43518152363333,0.015625,0.03125,38.0,46.0,0
12437,198.3302883284862,0.004166666666666667,0.026143790849673203,36.0,37.0,1
20206,136.41541554809098,0.08333333333333333,0.03225806451612903,33.0,30.0,0
8513,122.38785345594496,0.05,0.036585365853658534,29.0,13.0,0
1895,286.3074493505218,0.0004914004914004914,0.03428571428571429,46.0,68.0,1
72954,404.772710658705,0.001893939393939394,0.03180212014134275,77.0,84.0,1
18088,220.9588035600453,0.0025252525252525255,0.03125,41.0,39.0,0
100818,366.17282711175494,0.000819000819000819,0.03137254901960784,94.0,105.0,1
17884,173.9654273481516,0.16666666666666666,0.036036036036036036,47.0,42.0,0
7242,261.76049516128296,0.0021645021645021645,0.03205128205128205,68.0,65.0,1
133957,225.67769111136835,0.0625,0.035211267605633804,38.0,49.0,1
150011,396.2013459594378,0.00392156862745098,0.030985915492957747,165.0,76.0,1
23346,132.90257034896084,0.1111111111111111,0.1111111111111111,9.0,9.0,1
10704,132.90257034896084,0.0017482517482517483,0.03508771929824561,18.0,22.0,1
9014,157.82034502489236,0.25,0.037037037037037035,43.0,29.0,0
110302,161.89994588335526,0.011363636363636364,0.034482758620689655,25.0,42.0,1
11278,171.20821520130565,0.0625,0.031496062992125984,35.0,50.0,0
7123,143.1537246752609,0.25,0.03896103896103896,22.0,35.0,0
98625,231.10680848536757,0.16666666666666666,0.0547945205479452,37.0,36.0,1
101598,194.63890252755624,0.02040816326530612,0.0392156862745098,41.0,54.0,1
1818,57.86632039941929,0.05,0.034482758620689655,2.0,19.0,0
77968,50.46107082142893,0.00026441036488630354,0.03333333333333333,4.0,16.0,0
22029,95.43581645017393,0.25,0.0392156862745098,15.0,22.0,0
135074,180.01552184906168,0.02857142857142857,0.04054054054054054,32.0,36.0,1
19408,162.4029684530707,0.1111111111111111,0.041237113402061855,39.0,31.0,0
23300,57.77670212134189,0.02040816326530612,0.041666666666666664,12.0,9.0,0
91289,126.29205717027449,0.010101010101010102,0.04081632653061224,29.0,17.0,1
621,184.57617003689043,0.027777777777777776,0.038461538461538464,42.0,15.0,0
