,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
3229,205.0153652805052,0.001976284584980237,0.02262443438914027,58.0,99.0,0
132710,210.4271266998565,0.005917159763313609,0.046511627906976744,31.0,43.0,1
14970,354.09545657921063,0.001893939393939394,0.03125,85.0,73.0,1
41372,222.5239650712268,0.000925925925925926,0.018957345971563982,145.0,55.0,1
3997,132.785796217204,0.013888888888888888,0.03125,26.0,35.0,0
98732,180.01552184906168,0.005917159763313609,0.04054054054054054,31.0,36.0,1
73179,198.3302883284862,0.004166666666666667,0.02185792349726776,72.0,37.0,1
754,126.83801983106628,0.03333333333333333,0.02142857142857143,63.0,39.0,0
35,159.7624321000675,0.02040816326530612,0.023668639053254437,60.0,56.0,0
1214,210.892516779253,0.03333333333333333,0.023809523809523808,66.0,80.0,0
130145,168.14449524607187,0.027777777777777776,0.03896103896103896,42.0,33.0,1
3732,171.43105785148182,0.0125,0.0182648401826484,99.0,70.0,0
18228,132.90257034896084,0.011363636363636364,0.09090909090909091,9.0,11.0,1
136754,132.90257034896084,0.00390625,0.029411764705882353,35.0,33.0,1
6213,138.4321275276678,0.010416666666666666,0.02608695652173913,45.0,30.0,0
10026,121.80222633980303,0.00909090909090909,0.030612244897959183,26.0,20.0,0
91289,126.29205717027449,0.010101010101010102,0.04081632653061224,29.0,17.0,1
73124,154.3710916463321,0.012345679012345678,0.031578947368421054,33.0,55.0,1
4657,142.78871897956384,0.0625,0.03,28.0,46.0,1
5303,119.82182407505064,0.08333333333333333,0.03225806451612903,35.0,38.0,0
2682,168.71401342340238,0.004166666666666667,0.020512820512820513,90.0,42.0,0
13230,112.09633016404791,0.025,0.04081632653061224,13.0,28.0,0
20758,187.3594128046249,0.004166666666666667,0.017937219730941704,82.0,37.0,1
16728,184.57617003689043,0.0009009009009009009,0.018018018018018018,95.0,83.0,0
136312,121.60182342836892,1.0,0.046511627906976744,28.0,8.0,1
226,233.73936436819147,0.002380952380952381,0.019736842105263157,130.0,85.0,0
445,191.94516168137247,0.01,0.0273224043715847,98.0,29.0,0
26968,354.09545657921063,0.001893939393939394,0.026936026936026935,79.0,76.0,1
83925,189.74744491434544,0.004166666666666667,0.016,124.0,37.0,1
877,181.887220730788,0.0006079027355623101,0.028169014084507043,56.0,41.0,0
3713,337.42802684680476,0.0004914004914004914,0.026578073089700997,99.0,123.0,0
18831,105.21356334992825,0.012987012987012988,0.05555555555555555,8.0,18.0,0
216,272.69592509622333,0.25,0.02681992337164751,130.0,67.0,0
42400,243.29862815944531,0.0006349206349206349,0.026881720430107527,72.0,59.0,0
140132,121.60182342836892,1.0,0.038461538461538464,24.0,28.0,1
9347,120.01034789937447,0.25,0.2,3.0,3.0,0
150580,291.9583537913344,0.000819000819000819,0.02912621359223301,96.0,74.0,1
7159,136.415415548091,0.023809523809523808,0.034482758620689655,22.0,31.0,0
19867,205.410679782549,0.00641025641025641,0.01488095238095238,155.0,73.0,0
751,249.65547840129975,0.03333333333333333,0.03,63.0,86.0,0
4350,177.9119720990374,0.013888888888888888,0.031496062992125984,26.0,49.0,0
122687,109.27169497178375,1.0,0.037037037037037035,35.0,16.0,1
158355,248.73487018007359,0.016666666666666666,0.10638297872340426,15.0,25.0,1
1201,253.07102013510354,0.001851851851851852,0.028985507246376812,66.0,72.0,0
2363,177.9119720990374,0.013888888888888888,0.03389830508474576,32.0,40.0,0
7242,261.76049516128296,0.0021645021645021645,0.03205128205128205,68.0,65.0,1
20208,136.41541554809098,0.08333333333333333,0.03409090909090909,33.0,28.0,0
83243,298.4818442160883,0.000819000819000819,0.02654867256637168,73.0,77.0,1
25593,230.72021254611303,0.0033333333333333335,0.03496503496503497,53.0,79.0,1
15501,180.01552184906168,1.0,0.6,2.0,2.0,1
2874,287.0215113927073,0.015625,0.02834008097165992,86.0,72.0,0
120487,434.913568370379,0.0005,0.033112582781456956,132.0,127.0,1
53348,243.29862815944531,0.0012345679012345679,0.03048780487804878,69.0,67.0,1
87638,121.60182342836892,0.25,0.25,2.0,2.0,1
20452,217.4567841851895,0.003472222222222222,0.018115942028985508,81.0,56.0,0
7160,177.17418833531016,0.023809523809523808,0.04,22.0,39.0,0
110532,347.9308546963032,0.003676470588235294,0.025477707006369428,116.0,128.0,1
17025,143.1537246752609,0.004524886877828055,0.028037383177570093,52.0,38.0,0
4623,44.974745628745,0.004166666666666667,0.007462686567164179,73.0,35.0,0
16251,184.57617003689043,0.023809523809523808,0.03669724770642202,27.0,23.0,0
36617,181.887220730788,0.0625,0.03125,31.0,53.0,0
8513,122.38785345594496,0.05,0.036585365853658534,29.0,13.0,0
4993,239.64364815010128,0.00909090909090909,0.03076923076923077,83.0,59.0,0
53204,224.873728143725,0.004761904761904762,0.029940119760479042,66.0,52.0,0
63675,146.39018454422197,1.0,0.024390243902439025,25.0,84.0,1
12081,127.20432003831061,0.1111111111111111,0.0375,39.0,16.0,0
12493,138.43212752766783,0.08333333333333333,0.04411764705882353,6.0,45.0,0
5491,140.0250186240116,0.0005302226935312832,0.030927835051546393,37.0,29.0,0
5603,164.34232305592744,0.0010080645161290322,0.030534351145038167,19.0,77.0,0
31332,142.0105497279972,0.011111111111111112,0.02564102564102564,27.0,55.0,0
127960,259.95291855965183,1.0,0.023622047244094488,67.0,139.0,1
146213,132.90257034896084,0.1111111111111111,0.06666666666666667,16.0,14.0,1
621,184.57617003689043,0.027777777777777776,0.038461538461538464,42.0,15.0,0
31382,226.10380469213408,0.0625,0.03896103896103896,58.0,48.0,0
14883,253.07102013510357,0.006944444444444444,0.038461538461538464,53.0,49.0,0
160874,261.76049516128296,0.004761904761904762,0.034482758620689655,54.0,57.0,1
140069,222.5239650712268,0.0010080645161290322,0.0380952380952381,51.0,52.0,1
118134,222.5239650712268,0.0625,0.04081632653061224,43.0,51.0,1
9298,132.90257034896084,0.0011904761904761906,0.03125,30.0,34.0,1
37944,270.81322933364197,0.005917159763313609,0.031746031746031744,52.0,43.0,0
29720,519.2279043252194,0.02857142857142857,0.07303370786516854,57.0,92.0,1
147927,404.772710658705,0.000819000819000819,0.055900621118012424,59.0,80.0,1
75635,749.741632698313,0.25,0.17293233082706766,51.0,53.0,1
104368,281.3229983823918,0.1111111111111111,0.047244094488188976,57.0,55.0,1
97643,298.4818442160883,0.0625,0.07142857142857142,33.0,35.0,1
138387,48.65972563188906,0.001152073732718894,0.006535947712418301,54.0,63.0,0
103699,46.14404250922261,0.0005302226935312832,0.009174311926605505,30.0,52.0,0
47625,45.86242071500076,0.015625,0.008,37.0,54.0,0
160895,47.3368499093324,0.00390625,0.005405405405405406,54.0,53.0,0
15587,42.857764462870456,0.1111111111111111,0.009708737864077669,58.0,14.0,0
