,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
10467,198.86184777521098,0.00102880658436214,0.00904977375565611,384.0,44.0,1
266891,374.36701848488013,0.0006218905472636816,0.006488824801730353,1325.0,41.0,1
358774,112.74842211020042,0.0036231884057971015,0.02666666666666667,57.0,18.0,1
700677,107.5494914777633,0.0008333333333333334,0.005865102639296188,299.0,21.0,1
9,102.03544905534307,8.685079034219212e-05,0.0039603960396039604,463.0,24.0,0
1396162,147.44881905646758,0.000297000297000297,0.005008347245409015,565.0,27.0,1
7331,105.22313023597827,0.00013377926421404682,0.0033277870216306157,575.0,20.0,0
9909,49.715461943802744,0.0014367816091954023,0.0072992700729927005,90.0,43.0,0
1294064,87.94372890869778,0.0005707762557077625,0.006557377049180328,293.0,8.0,1
22386,99.43092388760549,0.003076923076923077,0.004618937644341801,361.0,33.0,0
100536,86.65386041779738,0.017543859649122806,0.0024875621890547263,790.0,4.0,1
118133,48.7088136857731,0.06666666666666667,0.002702702702702703,337.0,1.0,1
876183,57.562486195179545,0.0005307855626326964,0.003257328990228013,301.0,5.0,1
1011727,64.94683656800603,0.00016937669376693767,0.0038461538461538464,256.0,5.0,1
5833,272.4928638184818,8.329168748958855e-05,0.004379562043795621,1267.0,28.0,1
571974,54.666383020993166,0.002898550724637681,0.002890173410404624,284.0,22.0,1
70,57.562486195179545,8.685079034219212e-05,0.0020242914979757085,463.0,13.0,0
549,46.06680345048112,0.025,0.005649717514124294,150.0,11.0,0
424058,47.505972717345145,0.015151515151515152,0.006578947368421052,139.0,7.0,1
502669,64.94683656800603,8.329168748958855e-05,0.0024752475247524753,402.0,2.0,1
12,109.33276604198633,8.685079034219212e-05,0.004008016032064128,463.0,19.0,0
47,54.666383020993166,8.685079034219212e-05,0.002044989775051125,463.0,8.0,0
940,61.6792094731618,0.0008802816901408451,0.009433962264150943,69.0,37.0,0
600267,64.94683656800603,0.0007037297677691766,0.013888888888888888,57.0,15.0,1
89,140.45807630884906,8.685079034219212e-05,0.0055658627087198514,463.0,52.0,0
833,51.97644078061736,0.005,0.005649717514124294,150.0,11.0,0
274680,157.8346953539674,0.00012436264146250465,0.004658385093167702,604.0,27.0,1
10176,56.0931640585996,0.0023923444976076554,0.009615384615384616,90.0,10.0,1
560,47.505972717345145,0.05555555555555555,0.005747126436781609,150.0,8.0,0
252557,112.1863281171992,0.0006793478260869565,0.004830917874396135,374.0,31.0,1
287038,105.22313023597827,0.00015508684863523573,0.003284072249589491,588.0,9.0,1
555,47.505972717345145,0.025,0.005780346820809248,150.0,5.0,0
62,62.51340727236997,8.685079034219212e-05,0.002053388090349076,463.0,6.0,0
844791,56.0931640585996,0.00019805902158843335,0.0015503875968992248,633.0,11.0,1
942,59.36079115344385,0.0008802816901408451,0.01020408163265306,69.0,29.0,0
1887,54.666383020993166,0.00027056277056277056,0.005917159763313609,158.0,6.0,0
542,83.1926707744178,0.025,0.009302325581395349,150.0,44.0,0
1243352,112.74842211020042,0.00012436264146250465,0.005714285714285714,313.0,32.0,1
567,92.13360690096223,0.05555555555555555,0.010362694300518135,150.0,26.0,0
166,138.20041035144334,8.685079034219212e-05,0.005847953216374269,463.0,29.0,0
1148,56.0931640585996,6.69882100750268e-05,0.005917159763313609,163.0,4.0,0
310889,133.84146826002385,0.0018552875695732839,0.015151515151515152,136.0,52.0,1
669647,70.53288198256824,0.0004472271914132379,0.004672897196261682,191.0,17.0,1
52,210.44626047195655,8.685079034219212e-05,0.008032128514056224,463.0,13.0,1
437097,76.59938041104864,0.0003360215053763441,0.009900990099009901,82.0,20.0,1
1119428,106.54197182829824,9.587727708533077e-05,0.006153846153846154,309.0,12.0,1
548,92.13360690096223,0.025,0.010810810810810811,150.0,19.0,0
619817,136.2464319092409,0.006060606060606061,0.005597014925373134,433.0,77.0,1
950,61.6792094731618,0.0008802816901408451,0.011764705882352941,69.0,16.0,0
2092,56.37421105510021,0.0005030181086519115,0.003745318352059925,242.0,25.0,0
2181,54.255198752799856,0.010416666666666666,0.0038314176245210726,242.0,18.0,0
1019,64.94683656800603,0.00012436264146250465,0.011111111111111112,69.0,21.0,0
593,56.446908843889574,0.002564102564102564,0.005952380952380952,150.0,2.0,0
89442,148.08415380879472,7.086167800453515e-05,0.005136986301369863,506.0,26.0,1
2008,56.37421105510021,0.14285714285714285,0.0040650406504065045,242.0,4.0,0
2063,102.53723730891242,0.0002768549280177187,0.006514657980456026,242.0,58.0,0
217751,109.7017397863195,6.089392278650591e-05,0.00425531914893617,466.0,6.0,1
3236,86.49603691602202,0.00028935185185185184,0.002631578947368421,709.0,30.0,0
2306,54.255198752799856,0.000984251968503937,0.0033444816053511705,281.0,16.0,0
2275,56.37421105510021,0.000984251968503937,0.0034129692832764505,281.0,10.0,0
990,64.94683656800603,0.041666666666666664,0.0125,69.0,10.0,0
738984,104.18238894154076,0.0017006802721088435,0.009478672985781991,193.0,18.0,1
489970,109.33276604198633,0.0625,0.0125,123.0,37.0,1
3395,46.8039357714257,0.015625,0.0013297872340425532,709.0,22.0,0
2167,64.46638355408784,0.010416666666666666,0.00411522633744856,242.0,1.0,0
2755,53.77474573888165,8.163265306122449e-05,0.0022371364653243847,435.0,3.0,0
730924,105.6510739275107,8.163265306122449e-05,0.003861003861003861,473.0,15.0,1
3663,55.61274393315007,0.00013175230566534913,0.0013605442176870747,709.0,5.0,0
2279,64.46638355408784,0.000984251968503937,0.003472222222222222,281.0,5.0,0
3542,51.208339852287885,0.0625,0.0013679890560875513,709.0,1.0,0
170,157.8346953539674,8.685079034219212e-05,0.005893909626719057,463.0,25.0,0
440504,98.72276920586316,0.027777777777777776,0.017543859649122806,102.0,4.0,1
744883,105.22313023597827,0.002457002457002457,0.003976143141153081,466.0,29.0,1
2747,95.32128808159743,8.163265306122449e-05,0.004329004329004329,435.0,18.0,0
5058,56.0931640585996,0.0001511715797430083,0.0027100271002710027,362.0,5.0,0
607114,312.296759273389,8.130081300813008e-05,0.012152777777777778,454.0,52.0,1
3765,93.6078715428514,0.2,0.0026917900403768506,709.0,13.0,0
493637,94.4789830983863,0.0004784688995215311,0.0026845637583892616,711.0,6.0,1
287894,87.94372890869778,0.06666666666666667,0.006369426751592357,293.0,17.0,1
4621,96.89288102001147,0.0004374453193350831,0.005063291139240506,362.0,30.0,0
6082,92.88814650062565,0.00018556318426424197,0.0014684287812041115,1267.0,20.0,0
40,163.99914906297948,8.685079034219212e-05,0.006,463.0,16.0,0
4324,56.0931640585996,0.05,0.00273224043715847,362.0,2.0,0
