,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
66321,193.12815422445027,0.000496031746031746,0.005312084993359893,693.0,38.0,1
96025,112.1863281171992,0.1111111111111111,0.0024242424242424242,821.0,3.0,1
1243352,112.74842211020042,0.00012436264146250465,0.005714285714285714,313.0,32.0,1
424058,47.505972717345145,0.015151515151515152,0.006578947368421052,139.0,7.0,1
437097,76.59938041104864,0.0003360215053763441,0.009900990099009901,82.0,20.0,1
533,48.614414617600715,0.1,0.001937984496124031,463.0,34.0,0
827,46.06680345048112,0.005,0.005714285714285714,150.0,9.0,0
502669,64.94683656800603,8.329168748958855e-05,0.0024752475247524753,402.0,2.0,1
546,56.446908843889574,0.025,0.005952380952380952,150.0,2.0,0
1001,52.82553696375535,0.00012436264146250465,0.009174311926605505,69.0,32.0,0
9904,49.715461943802744,0.0625,0.009615384615384616,90.0,10.0,0
18708,59.568566188199476,6.1009090354462815e-05,0.0010857763300760044,906.0,1.0,0
20293,64.94683656800603,0.0002768549280177187,0.005681818181818182,136.0,41.0,0
1693,62.51340727236997,0.0006901311249137336,0.005917159763313609,158.0,6.0,0
34537,52.61156511798914,0.014285714285714285,0.014084507042253521,64.0,8.0,0
2631,64.46638355408784,0.0012406947890818859,0.003389830508474576,281.0,12.0,0
928,64.94683656800603,0.0008802816901408451,0.011904761904761904,69.0,15.0,0
51261,46.81935876961636,0.1111111111111111,0.011904761904761904,70.0,7.0,0
83318,81.11218680889195,0.0007739938080495357,0.005633802816901409,232.0,83.0,0
3522,90.77206871311921,0.0006587615283267457,0.002628120893561104,709.0,32.0,0
1294064,87.94372890869778,0.0005707762557077625,0.006557377049180328,293.0,8.0,1
6674,92.88814650062565,0.0003875968992248062,0.001467351430667645,1267.0,21.0,0
567,92.13360690096223,0.05555555555555555,0.010362694300518135,150.0,26.0,0
7683,95.32128808159743,0.0005192107995846313,0.00234192037470726,813.0,16.0,0
100536,86.65386041779738,0.017543859649122806,0.0024875621890547263,790.0,4.0,1
6224,107.5494914777633,0.00018556318426424197,0.0014760147601476014,1267.0,13.0,0
287894,87.94372890869778,0.06666666666666667,0.006369426751592357,293.0,17.0,1
293516,109.33276604198633,0.015384615384615385,0.029850746268656716,21.0,43.0,1
7498,105.22313023597827,0.00013377926421404682,0.0033277870216306157,575.0,21.0,0
440504,98.72276920586316,0.027777777777777776,0.017543859649122806,102.0,4.0,1
419111,129.89367313601207,0.0012853470437017994,0.0022701475595913734,864.0,14.0,1
493637,94.4789830983863,0.0004784688995215311,0.0026845637583892616,711.0,6.0,1
287038,105.22313023597827,0.00015508684863523573,0.003284072249589491,588.0,9.0,1
730924,105.6510739275107,8.163265306122449e-05,0.003861003861003861,473.0,15.0,1
72999,99.43092388760549,0.041666666666666664,0.004166666666666667,348.0,78.0,1
818001,64.94683656800603,0.004166666666666667,0.007874015748031496,125.0,1.0,1
1011727,64.94683656800603,0.00016937669376693767,0.0038461538461538464,256.0,5.0,1
82,93.63871753923272,8.685079034219212e-05,0.003766478342749529,463.0,31.0,0
179,99.43092388760549,8.685079034219212e-05,0.00390625,463.0,31.0,0
1161040,92.88814650062565,0.007142857142857143,0.007434944237918215,204.0,24.0,1
12571,47.37349817573065,0.017543859649122806,0.0029498525073746312,332.0,5.0,0
690265,64.94683656800603,0.003076923076923077,0.016129032258064516,48.0,14.0,1
537,89.78183307931873,0.025,0.009569377990430622,150.0,43.0,0
744883,105.22313023597827,0.002457002457002457,0.003976143141153081,466.0,29.0,1
13726,105.22313023597827,0.0012376237623762376,0.00909090909090909,170.0,43.0,0
183869,58.575984332210716,0.015384615384615385,0.038461538461538464,17.0,8.0,1
4647,99.43092388760549,0.0004374453193350831,0.005089058524173028,362.0,29.0,0
7646,95.32128808159743,0.02631578947368421,0.0023228803716608595,813.0,22.0,0
12895,62.51340727236997,8.130081300813008e-05,0.0030211480362537764,323.0,2.0,0
5608,107.5494914777633,5.3504547886570356e-05,0.001483679525222552,1267.0,7.0,0
1201,96.89288102001147,6.69882100750268e-05,0.01098901098901099,163.0,18.0,0
4382,96.89288102001147,0.0004374453193350831,0.005263157894736842,362.0,17.0,0
1355734,112.74842211020042,0.0006313131313131314,0.009345794392523364,153.0,55.0,1
4320,94.7469963514613,0.05,0.005128205128205128,362.0,26.0,0
2013,64.46638355408784,0.14285714285714285,0.00411522633744856,242.0,1.0,0
13948,47.37349817573065,0.006944444444444444,0.007692307692307693,106.0,15.0,0
3767,90.77206871311921,0.2,0.002688172043010753,709.0,14.0,0
14047,104.18238894154076,0.008333333333333333,0.012903225806451613,106.0,21.0,0
17782,88.45504909219618,0.011111111111111112,0.006896551724137931,229.0,51.0,0
12406,94.7469963514613,0.03333333333333333,0.005797101449275362,332.0,11.0,0
21187,98.29921270431171,0.012195121951219513,0.0039447731755424065,486.0,16.0,0
7790,102.13842527407724,0.0005192107995846313,0.002352941176470588,813.0,10.0,0
1123175,106.54197182829824,0.0017857142857142857,0.002560819462227913,752.0,13.0,1
10533,106.54197182829824,0.0008960573476702509,0.004819277108433735,384.0,17.0,0
4994,106.54197182829824,0.0001511715797430083,0.005390835579514825,362.0,8.0,0
489970,109.33276604198633,0.0625,0.0125,123.0,37.0,1
10403,61.6792094731618,0.1111111111111111,0.015151515151515152,61.0,6.0,0
1205860,105.6510739275107,1.0,0.014814814814814815,132.0,3.0,1
36607,96.89288102001147,0.00303951367781155,0.006309148264984227,292.0,18.0,0
9321,96.56407711222514,5.7234432234432234e-05,0.0039603960396039604,489.0,8.0,0
21435,107.5494914777633,0.00018556318426424197,0.003952569169960474,486.0,15.0,0
23350,57.562486195179545,0.006289308176100629,0.006622516556291391,136.0,8.0,0
12,109.33276604198633,8.685079034219212e-05,0.004008016032064128,463.0,19.0,0
217751,109.7017397863195,6.089392278650591e-05,0.00425531914893617,466.0,6.0,1
14241,102.13842527407724,0.07692307692307693,0.014925373134328358,111.0,20.0,0
7323,109.33276604198633,0.00013377926421404682,0.003355704697986577,575.0,15.0,0
13777,108.51039750559971,0.0012376237623762376,0.009950248756218905,170.0,25.0,0
28694,100.33552154639607,9.44822373393802e-05,0.0011031439602868175,1733.0,2.0,0
20451,87.79343664512199,0.007142857142857143,0.006349206349206349,286.0,24.0,0
22716,87.32698708082059,0.00390625,0.010582010582010581,170.0,7.0,0
37015,93.63871753923272,0.0023148148148148147,0.007168458781362007,202.0,31.0,0
9250,96.56407711222514,0.06666666666666667,0.00398406374501992,489.0,4.0,0
55667,64.46638355408784,0.0002384358607534573,0.007633587786259542,126.0,4.0,0
39652,66.98420789122339,0.0003586800573888092,0.006493506493506494,142.0,8.0,0
54568,106.54197182829824,0.0044444444444444444,0.0034482758620689655,537.0,13.0,0
57993,66.98420789122339,0.006802721088435374,0.015151515151515152,64.0,3.0,0
54950,92.13360690096223,0.0005698005698005698,0.007352941176470588,248.0,19.0,0
15366,51.208339852287885,0.00013061650992685477,0.002512562814070352,379.0,4.0,0
79489,64.94683656800603,0.0005030181086519115,0.015625,45.0,19.0,0
48735,105.22313023597827,0.015151515151515152,0.009259259259259259,205.0,11.0,0
50461,95.01194543469029,0.07142857142857142,0.0025673940949935813,760.0,3.0,0
