,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
96025,112.1863281171992,0.1111111111111111,0.0024242424242424242,821.0,3.0,1
47991,415.96335387208904,0.001451378809869376,0.02242152466367713,324.0,55.0,1
186411,56.37421105510021,0.125,0.010752688172043012,88.0,6.0,1
52,210.44626047195655,8.685079034219212e-05,0.008032128514056224,463.0,13.0,1
138,57.562486195179545,8.685079034219212e-05,0.002012072434607646,463.0,16.0,0
217751,109.7017397863195,6.089392278650591e-05,0.00425531914893617,466.0,6.0,1
252,142.98193212239613,8.685079034219212e-05,0.005405405405405406,463.0,66.0,0
437097,76.59938041104864,0.0003360215053763441,0.009900990099009901,82.0,20.0,1
252557,112.1863281171992,0.0006793478260869565,0.004830917874396135,374.0,31.0,1
211579,331.6144872301146,0.00014781966001478197,0.017456359102244388,315.0,64.0,1
999,54.85086989315975,0.00012436264146250465,0.00847457627118644,69.0,46.0,0
1011727,64.94683656800603,0.00016937669376693767,0.0038461538461538464,256.0,5.0,1
424058,47.505972717345145,0.015151515151515152,0.006578947368421052,139.0,7.0,1
98651,278.6644395018769,9.521089212605922e-05,0.0070838252656434475,740.0,68.0,1
540,47.505972717345145,0.025,0.005376344086021506,150.0,20.0,0
576,51.97644078061736,0.002564102564102564,0.005917159763313609,150.0,3.0,0
954,54.85086989315975,0.0008802816901408451,0.010638297872340425,69.0,20.0,0
942767,56.37421105510021,0.0013422818791946308,0.003787878787878788,254.0,10.0,1
402,57.562486195179545,0.00010004001600640257,0.0020242914979757085,463.0,13.0,0
1022,61.6792094731618,0.00012436264146250465,0.008547008547008548,69.0,46.0,0
3210,51.06921263703862,0.006944444444444444,0.0022026431718061676,435.0,10.0,0
963,64.94683656800603,0.0008802816901408451,0.010416666666666666,69.0,27.0,0
2235,52.61156511798914,0.010416666666666666,0.00398406374501992,242.0,8.0,0
546,56.446908843889574,0.025,0.005952380952380952,150.0,2.0,0
619817,136.2464319092409,0.006060606060606061,0.005597014925373134,433.0,77.0,1
2314,59.36079115344385,0.000984251968503937,0.0034129692832764505,281.0,10.0,0
992,61.6792094731618,0.041666666666666664,0.012345679012345678,69.0,10.0,0
2011,54.255198752799856,0.14285714285714285,0.004016064257028112,242.0,7.0,0
10057,49.715461943802744,8.689607229753215e-05,0.01,90.0,6.0,0
354,99.43092388760549,8.474576271186441e-05,0.0036496350364963502,463.0,65.0,0
194959,52.82553696375535,0.16666666666666666,0.041666666666666664,22.0,2.0,1
3555,90.77206871311921,5.0730519480519484e-05,0.002652519893899204,709.0,24.0,0
2804,95.32128808159743,0.006578947368421052,0.0041928721174004195,435.0,32.0,0
1161040,92.88814650062565,0.007142857142857143,0.007434944237918215,204.0,24.0,1
818001,64.94683656800603,0.004166666666666667,0.007874015748031496,125.0,1.0,1
105,109.33276604198633,8.685079034219212e-05,0.00404040404040404,463.0,15.0,0
230566,109.33276604198633,0.00027056277056277056,0.005208333333333333,357.0,18.0,1
2411,56.37421105510021,0.00423728813559322,0.003484320557491289,281.0,4.0,0
5574,107.5494914777633,5.3504547886570356e-05,0.0014803849000740192,1267.0,10.0,0
16394,86.07100930814585,0.0003436426116838488,0.004597701149425287,372.0,55.0,0
10176,56.0931640585996,0.0023923444976076554,0.009615384615384616,90.0,10.0,1
4828,96.89288102001147,0.0001511715797430083,0.005115089514066497,362.0,28.0,0
9953,49.715461943802744,0.0016891891891891893,0.0078125,90.0,25.0,0
2167,64.46638355408784,0.010416666666666666,0.00411522633744856,242.0,1.0,0
17022,92.88814650062565,0.0028735632183908046,0.0060790273556231,257.0,59.0,0
690265,64.94683656800603,0.003076923076923077,0.016129032258064516,48.0,14.0,1
1752,95.32128808159743,0.0006901311249137336,0.009950248756218905,158.0,36.0,0
51,138.20041035144334,8.685079034219212e-05,0.005649717514124294,463.0,32.0,0
741728,107.5494914777633,0.0022222222222222222,0.004705882352941176,413.0,12.0,1
287894,87.94372890869778,0.06666666666666667,0.006369426751592357,293.0,17.0,1
669647,70.53288198256824,0.0004472271914132379,0.004672897196261682,191.0,17.0,1
554,87.79343664512199,0.025,0.009433962264150943,150.0,46.0,0
9897,96.89288102001147,0.027777777777777776,0.015625,90.0,28.0,0
112178,169.12263316530064,7.086167800453515e-05,0.008021390374331552,351.0,23.0,1
310889,133.84146826002385,0.0018552875695732839,0.015151515151515152,136.0,52.0,1
453863,123.3584189463236,6.1009090354462815e-05,0.014814814814814815,100.0,36.0,1
965,64.94683656800603,0.0008802816901408451,0.011235955056179775,69.0,20.0,0
10011,56.0931640585996,8.689607229753215e-05,0.009708737864077669,90.0,9.0,0
14179,61.6792094731618,0.0006613756613756613,0.007936507936507936,111.0,12.0,0
2966,102.13842527407724,0.00014814814814814815,0.004424778761061947,435.0,8.0,0
1243352,112.74842211020042,0.00012436264146250465,0.005714285714285714,313.0,32.0,1
10289,64.94683656800603,0.00043010752688172043,0.014285714285714285,61.0,10.0,0
677,86.07100930814585,0.002564102564102564,0.010582010582010581,150.0,24.0,0
4455,96.89288102001147,0.0004374453193350831,0.005235602094240838,362.0,19.0,0
170,157.8346953539674,8.685079034219212e-05,0.005893909626719057,463.0,25.0,0
1107554,306.1697810392885,8.685079034219212e-05,0.005982905982905983,1059.0,66.0,1
10179,51.26861865445621,0.0023923444976076554,0.009009009009009009,90.0,17.0,0
1294064,87.94372890869778,0.0005707762557077625,0.006557377049180328,293.0,8.0,1
274680,157.8346953539674,0.00012436264146250465,0.004658385093167702,604.0,27.0,1
7323,109.33276604198633,0.00013377926421404682,0.003355704697986577,575.0,15.0,0
13687,105.22313023597827,0.0012376237623762376,0.01015228426395939,170.0,20.0,0
489970,109.33276604198633,0.0625,0.0125,123.0,37.0,1
1119428,106.54197182829824,9.587727708533077e-05,0.006153846153846154,309.0,12.0,1
1249935,56.0931640585996,0.1111111111111111,0.0037313432835820895,260.0,5.0,1
13970,54.85086989315975,0.006944444444444444,0.008264462809917356,106.0,6.0,0
536009,145.3393215300172,0.0002463054187192118,0.005319148936170213,500.0,46.0,1
4434,102.53723730891242,0.0004374453193350831,0.005305039787798408,362.0,14.0,0
89442,148.08415380879472,7.086167800453515e-05,0.005136986301369863,506.0,26.0,1
1661,48.446440510005736,0.07692307692307693,0.005847953216374269,163.0,6.0,0
13729,108.51039750559971,0.0012376237623762376,0.010050251256281407,170.0,22.0,0
14241,102.13842527407724,0.07692307692307693,0.014925373134328358,111.0,20.0,0
444905,61.6792094731618,0.25,0.013157894736842105,75.0,2.0,1
40,163.99914906297948,8.685079034219212e-05,0.006,463.0,16.0,0
1357211,56.0931640585996,0.0007751937984496124,0.00390625,252.0,4.0,1
2008,56.37421105510021,0.14285714285714285,0.0040650406504065045,242.0,4.0,0
5901,136.2464319092409,8.329168748958855e-05,0.0021897810218978104,1267.0,28.0,0
12406,94.7469963514613,0.03333333333333333,0.005797101449275362,332.0,11.0,0
2093,59.36079115344385,0.0005030181086519115,0.0038461538461538464,242.0,18.0,0
13783,108.51039750559971,0.027777777777777776,0.010471204188481676,170.0,15.0,0
419111,129.89367313601207,0.0012853470437017994,0.0022701475595913734,864.0,14.0,1
81233,284.24098905438393,0.004329004329004329,0.02643171806167401,197.0,24.0,1
1409741,232.2203662515641,0.014705882352941176,0.023809523809523808,169.0,33.0,1
866738,242.23220255002866,0.008403361344537815,0.002360717658168083,2094.0,11.0,1
1197777,265.3651472765885,0.08333333333333333,0.008264462809917356,645.0,42.0,1
1047109,430.35504654072923,0.16666666666666666,0.01631321370309951,525.0,37.0,1
858820,47.37349817573065,0.0009689922480620155,0.0016806722689075631,534.0,31.0,0
197236,43.73854014846979,0.0001277139208173691,0.0031847133757961785,192.0,69.0,0
504082,48.614414617600715,0.000925925925925926,0.0056179775280898875,102.0,66.0,0
435283,45.4154773030803,0.0002463054187192118,0.004329004329004329,182.0,43.0,0
1200914,52.61156511798914,0.00034211426616489907,0.0026455026455026454,337.0,30.0,0
