,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
171579,78.8843103377196,0.05,0.003076923076923077,474.0,59.0,1
557378,40.54950215667459,0.00017507002801120448,0.0017211703958691911,58.0,304.0,1
283362,54.69541416795647,0.0001984126984126984,0.0011254924029262803,1020.0,268.0,1
375,62.5148535584911,0.001282051282051282,0.0008484162895927602,1664.0,324.0,0
242,33.280854259928105,0.009615384615384616,0.0011160714285714285,145.0,437.0,0
130578,94.94125970244299,0.00018155410312273057,0.001029654036243822,2167.0,166.0,1
209,34.401445679923555,0.0017094017094017094,0.0015037593984962407,145.0,368.0,0
720963,71.69673656503582,0.00909090909090909,0.000641025641025641,2162.0,73.0,1
71,41.54166876258168,0.0002937720329024677,0.0012953367875647669,59.0,377.0,0
76391,52.6691999946283,0.006896551724137931,0.0013012361743656475,837.0,234.0,1
43,41.54166876258168,0.0007936507936507937,0.001838235294117647,59.0,329.0,0
337744,81.6045070055373,0.003003003003003003,0.0020898641588296763,127.0,377.0,1
72,41.54166876258168,0.0002937720329024677,0.00234192037470726,59.0,280.0,0
248253,64.29789152202227,7.861635220125786e-05,0.0006662225183211193,2074.0,151.0,1
36429,49.000724210767125,1.0,0.001838235294117647,15.0,344.0,1
343489,41.452770079257995,0.00013815971262779773,0.001976284584980237,386.0,24.0,1
52080,55.608970179687404,0.006944444444444444,0.0006963788300835655,2013.0,300.0,1
703146,43.82546822259765,0.027777777777777776,0.0025,29.0,259.0,1
180,38.1660949505889,0.0001249375312343828,0.0027247956403269754,145.0,173.0,0
65,43.30538187770712,0.0002937720329024677,0.0029154518950437317,59.0,195.0,0
829126,36.3576098528227,0.0001987281399046105,0.0009794319294809011,716.0,86.0,1
69,44.38720426879144,0.0002937720329024677,0.002066115702479339,59.0,255.0,0
114999,24.564106359919382,0.0001984126984126984,0.00028793550244745177,1854.0,59.0,1
632781,45.80736766535517,0.020833333333333332,0.0031746031746031746,73.0,182.0,1
5,44.38720426879144,0.01282051282051282,0.003257328990228013,59.0,178.0,0
436744,33.77490799219168,0.5,0.0013333333333333333,460.0,160.0,1
371,62.5148535584911,0.001282051282051282,0.0008831321754489255,1664.0,311.0,0
495,19.939310845868583,0.00010411244143675169,0.00031201248049921997,1664.0,147.0,0
346,60.81488756768137,0.0035087719298245615,0.0008878366380585972,1664.0,271.0,0
