,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
381351,56.01656251354133,0.16666666666666666,0.002229654403567447,444.0,259.0,1
26,42.368264697194135,0.0007936507936507937,0.0027397260273972603,59.0,233.0,0
477,77.42737109572855,7.722007722007723e-05,0.0011173184357541898,1664.0,372.0,0
393781,86.92990797209549,0.00026881720430107527,0.0017172295363480253,1158.0,174.0,1
230635,88.62996776820826,0.0001411631846414455,0.0010624734381640458,2070.0,321.0,1
274721,54.103840798214854,0.0007017543859649122,0.001119194180190263,1022.0,307.0,1
1053,61.9169702231971,0.14285714285714285,0.0008899436369029962,1664.0,257.0,0
2266,43.30538187770712,0.00014351320321469576,0.001968503937007874,81.0,302.0,0
586447,76.82863244331723,0.5,0.0011120378092855157,1777.0,279.0,1
2732,59.36086669044876,9.713453132588635e-05,0.0014044943820224719,853.0,142.0,0
226731,72.92089730889818,0.00016728002676480428,0.003389830508474576,412.0,91.0,1
2564,65.6840578974392,0.00013779798814937303,0.0015467904098994587,853.0,47.0,0
243979,73.95317297565822,7.927699381639449e-05,0.002442002442002442,600.0,15.0,1
190627,68.59326618910426,0.00026371308016877635,0.0016556291390728477,889.0,87.0,1
226963,50.08454062014038,0.25,0.004098360655737705,44.0,170.0,1
444631,32.791798230134134,0.5,0.0012547051442910915,313.0,310.0,1
623118,42.45209262896273,0.25,0.0018248175182481751,35.0,340.0,1
475232,63.98844610239916,0.1,0.0012353304508956147,1040.0,55.0,1
38,42.82119307436596,0.0007936507936507937,0.0018214936247723133,59.0,291.0,0
663636,38.374410873673376,0.25,0.002421307506053269,68.0,235.0,1
20,48.16985695551419,0.0007936507936507937,0.005714285714285714,59.0,97.0,0
439,79.75724338347433,0.00013904338153503893,0.0011350737797956867,1664.0,369.0,0
422217,60.808841765524605,0.00034317089910775565,0.001358695652173913,1032.0,77.0,1
237,34.71856477744255,0.125,0.0017730496453900709,145.0,295.0,0
496,79.75724338347433,0.00019290123456790122,0.001095890410958904,1664.0,363.0,0
720963,71.69673656503582,0.00909090909090909,0.000641025641025641,2162.0,73.0,1
569344,66.88468243262807,0.0014285714285714286,0.000762001524003048,2006.0,136.0,1
109528,61.26286906713844,8.158603247124092e-05,0.0006321112515802782,2176.0,83.0,1
189301,44.69820165470807,0.000946969696969697,0.00041736227045075126,2166.0,71.0,1
183915,69.49452036824157,0.00014934289127837514,0.0017528483786152498,396.0,412.0,1
387650,25.484659799294207,0.008403361344537815,0.00023679848448969926,2110.0,26.0,1
2623,64.020841055335,0.0006887052341597796,0.0014524328249818446,853.0,126.0,0
387662,40.26407226923159,0.008403361344537815,0.0004380201489268506,2110.0,263.0,1
453585,32.44899399361813,0.16666666666666666,0.000777000777000777,358.0,474.0,1
76391,52.6691999946283,0.006896551724137931,0.0013012361743656475,837.0,234.0,1
283362,54.69541416795647,0.0001984126984126984,0.0011254924029262803,1020.0,268.0,1
369955,49.000724210767125,0.0026455026455026454,0.0036900369003690036,211.0,29.0,1
253498,112.45797463500676,0.0004084967320261438,0.0013044612575006521,1798.0,370.0,1
5632,33.280854259928105,0.05,0.0016778523489932886,202.0,250.0,1
910916,63.48208633705303,0.00015432098765432098,0.0018231540565177757,617.0,245.0,1
670837,133.12976159718403,0.0007107320540156361,0.00132375189107413,2233.0,272.0,1
357746,144.4713229935151,0.0001249375312343828,0.004561003420752566,272.0,387.0,1
732016,206.421378442894,0.0010964912280701754,0.005368098159509203,534.0,339.0,1
179159,139.04020150236136,0.0001411631846414455,0.0015854141894569957,2219.0,298.0,1
903043,455.09572651914186,0.0007017543859649122,0.01105379513633014,660.0,323.0,1
210952,25.850134245056903,0.000165809981760902,0.0005350454788657035,831.0,438.0,0
612355,31.01078030719092,0.0016339869281045752,0.0009191176470588235,587.0,212.0,0
735788,30.736483762398066,0.0003831417624521073,0.0005998800239952009,885.0,389.0,0
504215,21.069820044256552,0.00011337868480725624,0.0002842524161455372,1793.0,189.0,0
246392,40.630817182092024,0.0006587615283267457,0.0004811161895597787,2051.0,225.0,0
