,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
18993,189.4939927029226,0.0003450655624568668,0.00425531914893617,906.0,20.0,1
516984,118.7215823068877,0.010101010101010102,0.007380073800738007,262.0,9.0,1
190682,54.85086989315975,0.0049261083743842365,0.0029069767441860465,330.0,11.0,1
1011727,64.94683656800603,0.00016937669376693767,0.0038461538461538464,256.0,5.0,1
943,54.85086989315975,0.0008802816901408451,0.009259259259259259,69.0,36.0,0
101,99.43092388760549,8.685079034219212e-05,0.003669724770642202,463.0,56.0,0
149106,159.81295774244737,0.0006313131313131314,0.01048951048951049,221.0,54.0,1
1,57.562486195179545,8.685079034219212e-05,0.0020491803278688526,463.0,7.0,0
287038,105.22313023597827,0.00015508684863523573,0.003284072249589491,588.0,9.0,1
600267,64.94683656800603,0.0007037297677691766,0.013888888888888888,57.0,15.0,1
824,47.505972717345145,0.005,0.005319148936170213,150.0,22.0,0
238176,59.36079115344385,0.0014124293785310734,0.0045045045045045045,217.0,4.0,1
571974,54.666383020993166,0.002898550724637681,0.002890173410404624,284.0,22.0,1
697,51.97644078061736,0.0014925373134328358,0.0058823529411764705,150.0,4.0,0
10176,56.0931640585996,0.0023923444976076554,0.009615384615384616,90.0,10.0,1
265651,415.96335387208904,0.00010570824524312896,0.02610966057441253,292.0,67.0,1
219,99.43092388760549,8.685079034219212e-05,0.0039447731755424065,463.0,26.0,0
899406,51.97644078061736,0.015625,0.004219409282700422,234.0,3.0,1
453863,123.3584189463236,6.1009090354462815e-05,0.014814814814814815,100.0,36.0,1
89,140.45807630884906,8.685079034219212e-05,0.0055658627087198514,463.0,52.0,0
72999,99.43092388760549,0.041666666666666664,0.004166666666666667,348.0,78.0,1
217751,109.7017397863195,6.089392278650591e-05,0.00425531914893617,466.0,6.0,1
89442,148.08415380879472,7.086167800453515e-05,0.005136986301369863,506.0,26.0,1
170,157.8346953539674,8.685079034219212e-05,0.005893909626719057,463.0,25.0,0
685,51.97644078061736,0.002564102564102564,0.00558659217877095,150.0,13.0,0
844791,56.0931640585996,0.00019805902158843335,0.0015503875968992248,633.0,11.0,1
936,54.85086989315975,0.0008802816901408451,0.010526315789473684,69.0,24.0,0
561,51.97644078061736,0.05555555555555555,0.005649717514124294,150.0,11.0,0
52,210.44626047195655,8.685079034219212e-05,0.008032128514056224,463.0,13.0,1
105,109.33276604198633,8.685079034219212e-05,0.00404040404040404,463.0,15.0,0
1335851,159.81295774244737,0.00022148394241417498,0.006,458.0,39.0,1
769,56.446908843889574,0.0014925373134328358,0.0058823529411764705,150.0,4.0,0
1162800,98.5296489571951,0.0011574074074074073,0.004024144869215292,441.0,26.0,1
988,59.36079115344385,0.0008802816901408451,0.011363636363636364,69.0,19.0,0
437097,76.59938041104864,0.0003360215053763441,0.009900990099009901,82.0,20.0,1
2381,49.14960635215586,0.00423728813559322,0.003134796238244514,281.0,35.0,0
636930,43.32693020889869,0.027777777777777776,0.004366812227074236,211.0,9.0,1
1693,62.51340727236997,0.0006901311249137336,0.005917159763313609,158.0,6.0,0
965,64.94683656800603,0.0008802816901408451,0.011235955056179775,69.0,20.0,0
240902,53.77474573888165,0.00010004001600640257,0.0036101083032490976,237.0,17.0,1
465,54.666383020993166,0.00010004001600640257,0.002004008016032064,463.0,18.0,0
2271,51.26861865445621,0.000984251968503937,0.0033444816053511705,281.0,16.0,0
2307,56.37421105510021,0.000984251968503937,0.0033444816053511705,281.0,16.0,0
886356,53.27098591414912,0.5,0.016666666666666666,54.0,2.0,1
1243352,112.74842211020042,0.00012436264146250465,0.005714285714285714,313.0,32.0,1
40,163.99914906297948,8.685079034219212e-05,0.006,463.0,16.0,0
1275,60.917709462742984,0.007352941176470588,0.005988023952095809,163.0,2.0,0
2029,56.37421105510021,0.0002768549280177187,0.0035335689045936395,242.0,41.0,0
818001,64.94683656800603,0.004166666666666667,0.007874015748031496,125.0,1.0,1
2567,56.37421105510021,0.0011061946902654867,0.003389830508474576,281.0,12.0,0
2382,56.37421105510021,0.00423728813559322,0.0033783783783783786,281.0,13.0,0
2156,52.61156511798914,0.010416666666666666,0.003861003861003861,242.0,17.0,0
2188,54.255198752799856,0.010416666666666666,0.0037593984962406013,242.0,22.0,0
502669,64.94683656800603,8.329168748958855e-05,0.0024752475247524753,402.0,2.0,1
2411,56.37421105510021,0.00423728813559322,0.003484320557491289,281.0,4.0,0
3558,44.22752454609809,5.0730519480519484e-05,0.0013404825737265416,709.0,15.0,0
2168,54.255198752799856,0.010416666666666666,0.00398406374501992,242.0,7.0,0
3205,49.14960635215586,0.1111111111111111,0.0022172949002217295,435.0,7.0,0
992,61.6792094731618,0.041666666666666664,0.012345679012345678,69.0,10.0,0
990,64.94683656800603,0.041666666666666664,0.0125,69.0,10.0,0
5703,53.77474573888165,8.329168748958855e-05,0.0007434944237918215,1267.0,3.0,0
3588,88.45504909219618,5.0730519480519484e-05,0.0026455026455026454,709.0,26.0,0
1107554,306.1697810392885,8.685079034219212e-05,0.005982905982905983,1059.0,66.0,1
5442,56.0931640585996,0.00012077294685990338,0.002680965147453083,362.0,9.0,0
2201,59.36079115344385,0.010416666666666666,0.004081632653061225,242.0,3.0,0
4310,56.0931640585996,0.013157894736842105,0.002702702702702703,362.0,6.0,0
3379,55.61274393315007,0.00028935185185185184,0.0013550135501355014,709.0,8.0,0
2747,95.32128808159743,8.163265306122449e-05,0.004329004329004329,435.0,18.0,0
3343,93.6078715428514,0.00028935185185185184,0.002652519893899204,709.0,23.0,0
2167,64.46638355408784,0.010416666666666666,0.00411522633744856,242.0,1.0,0
810,95.01194543469029,0.08333333333333333,0.011235955056179775,150.0,12.0,0
783,98.72276920586316,0.0014925373134328358,0.011428571428571429,150.0,10.0,0
551,89.78183307931873,0.025,0.01020408163265306,150.0,27.0,0
10010,49.715461943802744,8.689607229753215e-05,0.009174311926605505,90.0,15.0,0
1159,60.917709462742984,6.69882100750268e-05,0.006024096385542169,163.0,1.0,0
2804,95.32128808159743,0.006578947368421052,0.0041928721174004195,435.0,32.0,0
6512,98.29921270431171,0.0006027727546714888,0.0014760147601476014,1267.0,13.0,0
738984,104.18238894154076,0.0017006802721088435,0.009478672985781991,193.0,18.0,1
7322,102.03544905534307,0.00013377926421404682,0.0032310177705977385,575.0,38.0,0
1871,109.33276604198633,0.00027056277056277056,0.011428571428571429,158.0,13.0,0
1119428,106.54197182829824,9.587727708533077e-05,0.006153846153846154,309.0,12.0,1
290716,109.7017397863195,0.125,0.012121212121212121,161.0,2.0,1
7339,105.22313023597827,0.00013377926421404682,0.0033112582781456954,575.0,24.0,0
1161040,92.88814650062565,0.007142857142857143,0.007434944237918215,204.0,24.0,1
744883,105.22313023597827,0.002457002457002457,0.003976143141153081,466.0,29.0,1
4320,94.7469963514613,0.05,0.005128205128205128,362.0,26.0,0
4434,102.53723730891242,0.0004374453193350831,0.005305039787798408,362.0,14.0,0
12057,54.85086989315975,0.00043010752688172043,0.002898550724637681,332.0,11.0,0
2063,102.53723730891242,0.0002768549280177187,0.006514657980456026,242.0,58.0,0
5901,136.2464319092409,8.329168748958855e-05,0.0021897810218978104,1267.0,28.0,0
489970,109.33276604198633,0.0625,0.0125,123.0,37.0,1
7638,102.13842527407724,0.02631578947368421,0.002372479240806643,813.0,4.0,0
1235078,134.58828706540933,6.69882100750268e-05,0.006993006993006993,406.0,15.0,1
9897,96.89288102001147,0.027777777777777776,0.015625,90.0,28.0,0
10218,56.0931640585996,0.00043010752688172043,0.009433962264150943,61.0,46.0,0
8981,40.42044847638714,0.0024154589371980675,0.002890173410404624,251.0,77.0,0
4612,106.54197182829824,0.0004374453193350831,0.005319148936170213,362.0,13.0,0
1118259,51.97644078061736,0.0013333333333333333,0.00411522633744856,220.0,15.0,1
8959,87.24379021172469,0.003076923076923077,0.0064516129032258064,251.0,42.0,0
5608,107.5494914777633,5.3504547886570356e-05,0.001483679525222552,1267.0,7.0,0
4994,106.54197182829824,0.0001511715797430083,0.005390835579514825,362.0,8.0,0
707524,105.22313023597827,0.008403361344537815,0.02,81.0,13.0,1
7868,139.33221975093846,0.0005192107995846313,0.0034207525655644243,813.0,40.0,0
96025,112.1863281171992,0.1111111111111111,0.0024242424242424242,821.0,3.0,1
419111,129.89367313601207,0.0012853470437017994,0.0022701475595913734,864.0,14.0,1
4474,112.1863281171992,0.0004374453193350831,0.005376344086021506,362.0,9.0,0
10011,56.0931640585996,8.689607229753215e-05,0.009708737864077669,90.0,9.0,0
90471,123.3584189463236,0.0011037527593818985,0.0049261083743842365,397.0,9.0,1
12435,54.85086989315975,0.002347417840375587,0.002890173410404624,332.0,12.0,0
1137265,147.44881905646758,0.00017325017325017325,0.005504587155963303,524.0,15.0,1
10214,61.6792094731618,0.00043010752688172043,0.013333333333333334,61.0,15.0,0
1123175,106.54197182829824,0.0017857142857142857,0.002560819462227913,752.0,13.0,1
4331,112.1863281171992,0.05,0.005420054200542005,362.0,6.0,0
700677,107.5494914777633,0.0008333333333333334,0.005865102639296188,299.0,21.0,1
10206,53.27098591414912,0.0023923444976076554,0.00909090909090909,90.0,16.0,0
497095,157.8346953539674,0.00048262548262548264,0.006072874493927126,452.0,25.0,1
13065,57.562486195179545,0.004608294930875576,0.0029411764705882353,323.0,11.0,0
252557,112.1863281171992,0.0006793478260869565,0.004830917874396135,374.0,31.0,1
17831,83.30222664154095,0.00010570824524312896,0.007246376811594203,229.0,34.0,0
669647,70.53288198256824,0.0004472271914132379,0.004672897196261682,191.0,17.0,1
17792,45.386034356559605,0.002173913043478261,0.0038314176245210726,229.0,25.0,0
17836,93.6078715428514,0.00010570824524312896,0.0078125,229.0,20.0,0
14260,66.98420789122339,0.00018328445747800586,0.008403361344537815,111.0,5.0,0
1073132,118.7215823068877,0.16666666666666666,0.005797101449275362,338.0,6.0,1
7704,142.98193212239613,0.0005192107995846313,0.0035169988276670576,813.0,16.0,0
13076,54.666383020993166,0.004608294930875576,0.0029239766081871343,323.0,13.0,0
13741,102.53723730891242,0.0012376237623762376,0.01,170.0,24.0,0
6081,147.44881905646758,0.00018556318426424197,0.002188183807439825,1267.0,29.0,0
18150,51.208339852287885,0.00010204081632653062,0.0041841004184100415,229.0,3.0,0
7546,62.51340727236997,9.018759018759019e-05,0.0017211703958691911,575.0,2.0,0
839259,193.78576204002295,0.0004938271604938272,0.0035211267605633804,1095.0,36.0,1
19619,92.64863654709356,0.3333333333333333,0.0047169811320754715,368.0,40.0,0
10334,64.94683656800603,0.00043010752688172043,0.014084507042253521,61.0,11.0,0
872847,106.54197182829824,0.0022222222222222222,0.005141388174807198,355.0,14.0,1
26937,46.444073250312826,0.02564102564102564,0.0045662100456621,192.0,22.0,0
787112,138.20041035144334,0.0004975124378109452,0.0039011703511053317,726.0,30.0,1
29957,54.85086989315975,0.00036101083032490973,0.004273504273504274,219.0,13.0,0
440504,98.72276920586316,0.027777777777777776,0.017543859649122806,102.0,4.0,1
13072,54.666383020993166,0.004608294930875576,0.0028735632183908046,323.0,19.0,0
21435,107.5494914777633,0.00018556318426424197,0.003952569169960474,486.0,15.0,0
15100,54.85086989315975,0.0002134016218523261,0.0016778523489932886,560.0,11.0,0
444905,61.6792094731618,0.25,0.013157894736842105,75.0,2.0,1
14241,102.13842527407724,0.07692307692307693,0.014925373134328358,111.0,20.0,0
18091,44.22752454609809,0.029411764705882353,0.004081632653061225,229.0,9.0,0
31583,103.95288156123472,7.226477814713109e-05,0.0028776978417266188,666.0,12.0,0
30164,52.09119447077038,0.001937984496124031,0.00423728813559322,219.0,15.0,0
14238,61.6792094731618,0.07692307692307693,0.008620689655172414,111.0,2.0,0
34176,105.22313023597827,0.0002768549280177187,0.00816326530612245,144.0,52.0,0
30226,54.85086989315975,0.0023584905660377358,0.004405286343612335,219.0,6.0,0
536009,145.3393215300172,0.0002463054187192118,0.005319148936170213,500.0,46.0,1
33564,108.51039750559971,0.00020703933747412008,0.005449591280653951,328.0,36.0,0
14427,58.575984332210716,0.2,0.00847457627118644,111.0,4.0,0
26108,70.53288198256824,0.002421307506053269,0.013333333333333334,72.0,4.0,0
37002,96.56407711222514,0.0023148148148148147,0.007434944237918215,202.0,23.0,0
10409,64.94683656800603,0.1111111111111111,0.016129032258064516,61.0,2.0,0
13698,105.22313023597827,0.0012376237623762376,0.01,170.0,24.0,0
41620,74.25173464787338,0.0015873015873015873,0.003656307129798903,398.0,131.0,0
20860,43.03550465407292,0.0014204545454545455,0.003205128205128205,286.0,22.0,0
