,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
15251,63.16007497563965,0.0017094017094017094,0.017699115044247787,45.0,65.0,1
2024,35.543017004155395,0.0034965034965034965,0.013157894736842105,39.0,26.0,1
757,95.80583399630329,0.16666666666666666,0.05357142857142857,29.0,17.0,1
3830,75.96110559913943,1.0,0.05405405405405406,32.0,4.0,1
846,31.36262378063308,0.0011123470522803114,0.013157894736842105,29.0,38.0,1
66,28.74709278228795,0.004166666666666667,0.008620689655172414,56.0,49.0,0
6613,33.46182423727881,0.0009157509157509158,0.009523809523809525,72.0,13.0,1
63997,73.95124362647935,0.009615384615384616,0.045454545454545456,25.0,16.0,1
57990,29.51033565730982,1.0,0.009900990099009901,69.0,6.0,1
5653,53.7131358947127,1.0,0.008968609865470852,77.0,99.0,1
162,33.27599623234974,0.001984126984126984,0.007407407407407408,24.0,94.0,0
36466,31.02460987041342,0.008928571428571428,0.00819672131147541,81.0,18.0,1
14195,32.73532829038444,0.002770083102493075,0.006289308176100629,101.0,27.0,1
196,52.92534228946496,0.25,0.00796812749003984,54.0,151.0,0
236,29.91364457008331,0.00196078431372549,0.007518796992481203,54.0,47.0,0
170,32.26624146620151,0.015625,0.008620689655172414,24.0,50.0,0
28001,30.96620711228367,1.0,0.009615384615384616,24.0,56.0,1
668,46.469946469926455,0.0018115942028985507,0.00851063829787234,74.0,88.0,0
496,29.45855275243055,0.0021645021645021645,0.00625,103.0,42.0,0
21348,51.505856987786224,0.001443001443001443,0.008968609865470852,71.0,105.0,1
131,27.874766864616365,0.0011574074074074073,0.008928571428571428,56.0,47.0,0
63379,97.37067975284631,0.08333333333333333,0.07142857142857142,30.0,7.0,1
13788,46.01361775069839,1.0,0.008130081300813009,115.0,101.0,1
452,58.9171055048611,0.0011806375442739079,0.00847457627118644,103.0,86.0,0
2983,29.606284363470852,0.0043859649122807015,0.0064516129032258064,99.0,36.0,0
1821,34.51183618697126,0.0011123470522803114,0.005952380952380952,100.0,32.0,0
5141,28.40366664612354,0.009615384615384616,0.005681818181818182,130.0,26.0,0
1819,36.105110997156615,0.0011123470522803114,0.006369426751592357,100.0,20.0,0
502,32.73532829038444,0.020833333333333332,0.0072992700729927005,103.0,25.0,0
4403,28.74709278228795,0.009259259259259259,0.009174311926605505,34.0,58.0,0
343,30.020646745431762,0.018518518518518517,0.011904761904761904,21.0,58.0,0
513,28.22796591782881,0.05555555555555555,0.013513513513513514,36.0,30.0,0
19034,52.69235833673964,0.00510204081632653,0.00881057268722467,75.0,92.0,1
743,31.02460987041342,0.014285714285714285,0.009345794392523364,38.0,65.0,0
784,30.96620711228367,0.011363636363636364,0.010638297872340425,29.0,44.0,0
25,33.12132490889616,0.015625,0.010309278350515464,38.0,34.0,0
174,32.26624146620151,0.015625,0.01639344262295082,24.0,30.0,0
559,33.46182423727881,0.002380952380952381,0.010416666666666666,37.0,29.0,0
687,45.74528507909224,0.005681818181818182,0.008733624454148471,74.0,70.0,0
10749,35.33726603969192,0.0017857142857142857,0.013513513513513514,35.0,39.0,1
26367,106.70072087126766,0.008771929824561403,0.026845637583892617,73.0,34.0,1
12438,87.3649042313601,1.0,0.02586206896551724,69.0,39.0,1
41871,88.49733961696397,0.004166666666666667,0.03409090909090909,55.0,29.0,1
19829,89.74093371024993,0.0033222591362126247,0.020689655172413793,49.0,80.0,1
16728,145.0295991279897,0.25,0.06329113924050633,37.0,25.0,1
42980,87.01775947679381,0.006493506493506494,0.046153846153846156,30.0,15.0,0
55516,27.822808935947737,0.003125,0.004694835680751174,38.0,145.0,0
16097,26.374983696852322,0.0026455026455026454,0.0038314176245210726,91.0,105.0,0
8026,26.18177721447666,0.009259259259259259,0.006622516556291391,30.0,104.0,0
63474,24.7874760642156,0.003861003861003861,0.004405286343612335,41.0,167.0,0
