,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
7929,70.00896532131273,1.0,0.03278688524590164,17.0,41.0,1
27680,72.29107412771009,0.25,0.06060606060606061,29.0,2.0,1
30020,73.95124362647935,0.005128205128205128,0.0392156862745098,29.0,15.0,1
5394,36.145537063855045,0.008264462809917356,0.022222222222222223,35.0,11.0,1
6624,71.08603400831079,0.002770083102493075,0.010362694300518135,98.0,31.0,1
2452,83.23346866662474,0.3333333333333333,0.012345679012345678,32.0,147.0,0
9361,117.74850680557854,0.022727272727272728,0.020618556701030927,33.0,131.0,1
175,30.020646745431762,0.015625,0.010752688172043012,24.0,66.0,0
7504,83.23346866662474,0.002770083102493075,0.014563106796116505,79.0,100.0,1
56900,56.5889143005098,0.003703703703703704,0.009216589861751152,53.0,105.0,1
44,31.19116159596869,0.1111111111111111,0.014925373134328358,56.0,5.0,0
62196,127.74111199507105,0.125,0.08333333333333333,30.0,15.0,1
32309,35.33726603969192,0.027777777777777776,0.015151515151515152,29.0,30.0,1
62983,31.9851944697009,1.0,0.03333333333333333,23.0,8.0,1
10903,56.85474387049281,0.0026455026455026454,0.009433962264150943,26.0,140.0,1
168,32.26624146620151,0.047619047619047616,0.011627906976744186,24.0,51.0,0
251,32.26624146620151,0.0023148148148148147,0.008,32.0,61.0,0
298,49.61565941119977,0.014492753623188406,0.005376344086021506,38.0,242.0,0
1921,33.12132490889616,0.0006779661016949153,0.015625,42.0,4.0,0
217,47.64166215770231,0.002506265664160401,0.006872852233676976,54.0,132.0,0
49,49.11674426652807,0.005405405405405406,0.0111731843575419,56.0,83.0,0
54464,33.55093015913486,0.004166666666666667,0.016666666666666666,26.0,26.0,1
7172,34.07829579150304,0.004166666666666667,0.013333333333333334,28.0,47.0,1
37405,31.935277998767763,0.002380952380952381,0.016129032258064516,17.0,31.0,1
3250,34.65040531978519,0.0006666666666666666,0.012658227848101266,36.0,43.0,1
333,32.56831786754327,0.0007541478129713424,0.012345679012345678,21.0,45.0,0
5531,35.34393241528672,0.0011123470522803114,0.011494252873563218,47.0,32.0,1
776,31.935277998767763,0.001893939393939394,0.012987012987012988,29.0,30.0,0
354,31.580037487819826,0.1,0.015384615384615385,21.0,38.0,0
21348,51.505856987786224,0.001443001443001443,0.008968609865470852,71.0,105.0,1
6613,33.46182423727881,0.0009157509157509158,0.009523809523809525,72.0,13.0,1
55439,33.13112815139902,0.004166666666666667,0.014084507042253521,37.0,26.0,1
2169,33.94227725119701,0.002,0.008333333333333333,39.0,58.0,1
680,50.14079816543389,0.009523809523809525,0.010309278350515464,74.0,60.0,0
5653,53.7131358947127,1.0,0.008968609865470852,77.0,99.0,1
334,31.580037487819826,0.0007541478129713424,0.01694915254237288,21.0,29.0,0
172,33.27599623234974,0.015625,0.01282051282051282,24.0,49.0,0
996,47.67298263248733,0.0030959752321981426,0.006644518272425249,101.0,38.0,0
629,54.3959451184267,0.012345679012345678,0.011494252873563218,74.0,55.0,0
379,28.90926861367205,0.1,0.02040816326530612,18.0,25.0,0
13788,46.01361775069839,1.0,0.008130081300813009,115.0,101.0,1
55584,75.46931277509235,0.015873015873015872,0.011450381679389313,72.0,113.0,1
345,32.56831786754327,0.018518518518518517,0.023809523809523808,21.0,15.0,0
35804,59.82728914016662,0.013157894736842105,0.012987012987012988,48.0,85.0,1
2996,51.25603342257451,0.009615384615384616,0.010638297872340425,41.0,85.0,0
698,53.974459561564935,0.007246376811594203,0.011976047904191617,38.0,115.0,0
1335,53.974459561564935,0.0013513513513513514,0.007407407407407408,98.0,103.0,0
16,33.12132490889616,0.002380952380952381,0.009900990099009901,38.0,39.0,0
943,50.312875183394894,0.0010869565217391304,0.011235955056179775,58.0,73.0,0
679,96.24116539216023,0.009523809523809525,0.0111731843575419,74.0,203.0,0
166,33.27599623234974,0.047619047619047616,0.01694915254237288,24.0,30.0,0
506,53.6681942501221,0.0024096385542168677,0.010526315789473684,36.0,119.0,0
29726,32.456893250948774,1.0,0.014285714285714285,57.0,7.0,1
22920,54.96215907349731,0.004032258064516129,0.012738853503184714,42.0,95.0,1
28001,30.96620711228367,1.0,0.009615384615384616,24.0,56.0,1
7589,35.004482660656365,0.004166666666666667,0.012195121951219513,25.0,57.0,1
1253,55.96813992754707,0.0014727540500736377,0.008097165991902834,37.0,150.0,0
26773,55.083523878894255,0.002770083102493075,0.010050251256281407,82.0,79.0,1
2038,34.51183618697126,0.03333333333333333,0.012048192771084338,13.0,63.0,0
12340,177.26492236354088,1.0,0.01762114537444934,64.0,236.0,1
