,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
47991,415.96335387208904,0.001451378809869376,0.02242152466367713,324.0,55.0,1
18993,189.4939927029226,0.0003450655624568668,0.00425531914893617,906.0,20.0,1
96025,112.1863281171992,0.1111111111111111,0.0024242424242424242,821.0,3.0,1
186411,56.37421105510021,0.125,0.010752688172043012,88.0,6.0,1
424058,47.505972717345145,0.015151515151515152,0.006578947368421052,139.0,7.0,1
252557,112.1863281171992,0.0006793478260869565,0.004830917874396135,374.0,31.0,1
138,57.562486195179545,8.685079034219212e-05,0.002012072434607646,463.0,16.0,0
73,95.32128808159743,8.685079034219212e-05,0.003838771593090211,463.0,39.0,0
437097,76.59938041104864,0.0003360215053763441,0.009900990099009901,82.0,20.0,1
287038,105.22313023597827,0.00015508684863523573,0.003284072249589491,588.0,9.0,1
571974,54.666383020993166,0.002898550724637681,0.002890173410404624,284.0,22.0,1
701,41.5963353872089,0.0014925373134328358,0.005128205128205128,150.0,23.0,0
681,43.03550465407292,0.002564102564102564,0.005681818181818182,150.0,9.0,0
549,46.06680345048112,0.025,0.005649717514124294,150.0,11.0,0
942767,56.37421105510021,0.0013422818791946308,0.003787878787878788,254.0,10.0,1
844791,56.0931640585996,0.00019805902158843335,0.0015503875968992248,633.0,11.0,1
238,105.22313023597827,8.685079034219212e-05,0.003937007874015748,463.0,27.0,0
64185,227.07738651540149,9.850275807722617e-05,0.010330578512396695,436.0,39.0,1
1990,54.666383020993166,0.00027056277056277056,0.005263157894736842,158.0,27.0,0
1162800,98.5296489571951,0.0011574074074074073,0.004024144869215292,441.0,26.0,1
5833,272.4928638184818,8.329168748958855e-05,0.004379562043795621,1267.0,28.0,1
1139716,56.0931640585996,0.0002449779519843214,0.0053475935828877,159.0,12.0,1
839,51.97644078061736,0.005,0.005813953488372093,150.0,6.0,0
1139,56.0931640585996,6.69882100750268e-05,0.005952380952380952,163.0,3.0,0
1009,51.97644078061736,0.00012436264146250465,0.00819672131147541,69.0,53.0,0
12,109.33276604198633,8.685079034219212e-05,0.004008016032064128,463.0,19.0,0
1131,57.562486195179545,0.00012436264146250465,0.00909090909090909,69.0,41.0,0
939,57.562486195179545,0.0008802816901408451,0.009174311926605505,69.0,35.0,0
89,140.45807630884906,8.685079034219212e-05,0.0055658627087198514,463.0,52.0,0
942,59.36079115344385,0.0008802816901408451,0.01020408163265306,69.0,29.0,0
1335851,159.81295774244737,0.00022148394241417498,0.006,458.0,39.0,1
1235078,134.58828706540933,6.69882100750268e-05,0.006993006993006993,406.0,15.0,1
554,87.79343664512199,0.025,0.009433962264150943,150.0,46.0,0
118133,48.7088136857731,0.06666666666666667,0.002702702702702703,337.0,1.0,1
600267,64.94683656800603,0.0007037297677691766,0.013888888888888888,57.0,15.0,1
72999,99.43092388760549,0.041666666666666664,0.004166666666666667,348.0,78.0,1
1273,53.27098591414912,0.016666666666666666,0.005050505050505051,163.0,22.0,0
1316,56.0931640585996,0.007352941176470588,0.005813953488372093,163.0,7.0,0
929,56.0931640585996,0.0008802816901408451,0.010869565217391304,69.0,23.0,0
1118259,51.97644078061736,0.0013333333333333333,0.00411522633744856,220.0,15.0,1
89442,148.08415380879472,7.086167800453515e-05,0.005136986301369863,506.0,26.0,1
1360,56.0931640585996,0.0005494505494505495,0.005714285714285714,163.0,10.0,0
1355734,112.74842211020042,0.0006313131313131314,0.009345794392523364,153.0,55.0,1
762,87.79343664512199,0.0014925373134328358,0.010638297872340425,150.0,22.0,0
2092,56.37421105510021,0.0005030181086519115,0.003745318352059925,242.0,25.0,0
959,61.6792094731618,0.0008802816901408451,0.011235955056179775,69.0,20.0,0
502669,64.94683656800603,8.329168748958855e-05,0.0024752475247524753,402.0,2.0,1
7,49.715461943802744,8.685079034219212e-05,0.0020242914979757085,463.0,13.0,0
783,98.72276920586316,0.0014925373134328358,0.011428571428571429,150.0,10.0,0
290,57.562486195179545,8.474576271186441e-05,0.002053388090349076,463.0,6.0,0
990,64.94683656800603,0.041666666666666664,0.0125,69.0,10.0,0
2166,51.26861865445621,0.010416666666666666,0.003745318352059925,242.0,22.0,0
