,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
23346,132.90257034896084,0.1111111111111111,0.1111111111111111,9.0,9.0,1
230,202.4612764096287,0.002380952380952381,0.016483516483516484,130.0,114.0,0
3981,177.04772828960532,0.03333333333333333,0.029850746268656716,26.0,62.0,0
69029,248.73487018007359,0.027777777777777776,0.033783783783783786,58.0,65.0,1
41701,168.14449524607187,0.011363636363636364,0.06382978723404255,27.0,9.0,1
6736,233.30118230196805,0.04,0.03,78.0,50.0,0
24,48.65972563188906,0.25,0.03571428571428571,3.0,16.0,0
118134,222.5239650712268,0.0625,0.04081632653061224,43.0,51.0,1
8910,221.30966036200664,0.0025252525252525255,0.03424657534246575,32.0,49.0,0
95668,309.8335245068093,0.0026455026455026454,0.03684210526315789,87.0,52.0,1
53348,243.29862815944531,0.0012345679012345679,0.03048780487804878,69.0,67.0,1
216,272.69592509622333,0.25,0.02681992337164751,130.0,67.0,0
132710,210.4271266998565,0.005917159763313609,0.046511627906976744,31.0,43.0,1
121332,304.43949785926526,0.0015432098765432098,0.029535864978902954,121.0,89.0,1
8457,49.74697403601471,0.1111111111111111,0.05,4.0,7.0,0
742,107.93329725557017,0.1111111111111111,0.05128205128205128,6.0,22.0,0
122709,166.89297380342012,0.0026455026455026454,0.04,29.0,40.0,1
99231,222.5239650712268,0.0033333333333333335,0.03418803418803419,34.0,66.0,1
3997,132.785796217204,0.013888888888888888,0.03125,26.0,35.0,0
34885,215.86659451114033,0.003663003663003663,0.03225806451612903,51.0,45.0,1
9733,256.81232280195843,0.010101010101010102,0.02631578947368421,81.0,81.0,0
13643,145.9791768956672,0.007575757575757576,0.030927835051546393,48.0,38.0,1
13597,227.359025913485,0.00641025641025641,0.02857142857142857,42.0,67.0,0
83243,298.4818442160883,0.000819000819000819,0.02654867256637168,73.0,77.0,1
2364,181.887220730788,0.013888888888888888,0.03571428571428571,32.0,51.0,0
12339,233.73936436819147,0.0010080645161290322,0.028846153846153848,58.0,88.0,0
8896,186.7000248320155,0.1111111111111111,0.03636363636363636,32.0,41.0,0
18782,177.04772828960532,0.006666666666666667,0.02962962962962963,47.0,36.0,0
12577,132.90257034896084,1.0,0.5,2.0,2.0,1
9014,157.82034502489236,0.25,0.037037037037037035,43.0,29.0,0
91289,126.29205717027449,0.010101010101010102,0.04081632653061224,29.0,17.0,1
47961,263.0339083748206,0.0015432098765432098,0.030120481927710843,61.0,81.0,1
22849,280.0648262871438,0.003472222222222222,0.01928374655647383,95.0,98.0,0
1058,200.04630449081696,0.16666666666666666,0.03875968992248062,23.0,63.0,0
76573,161.89994588335526,0.0030864197530864196,0.038461538461538464,28.0,30.0,1
22960,210.892516779253,0.027777777777777776,0.03731343283582089,39.0,39.0,0
114789,215.86659451114033,0.006060606060606061,0.03773584905660377,37.0,41.0,1
10704,132.90257034896084,0.0017482517482517483,0.03508771929824561,18.0,22.0,1
119833,578.03926125922,1.0,0.030405405405405407,235.0,222.0,1
5603,164.34232305592744,0.0010080645161290322,0.030534351145038167,19.0,77.0,0
29720,519.2279043252194,0.02857142857142857,0.07303370786516854,57.0,92.0,1
147927,404.772710658705,0.000819000819000819,0.055900621118012424,59.0,80.0,1
75635,749.741632698313,0.25,0.17293233082706766,51.0,53.0,1
104368,281.3229983823918,0.1111111111111111,0.047244094488188976,57.0,55.0,1
97643,298.4818442160883,0.0625,0.07142857142857142,33.0,35.0,1
138387,48.65972563188906,0.001152073732718894,0.006535947712418301,54.0,63.0,0
103699,46.14404250922261,0.0005302226935312832,0.009174311926605505,30.0,52.0,0
47625,45.86242071500076,0.015625,0.008,37.0,54.0,0
160895,47.3368499093324,0.00390625,0.005405405405405406,54.0,53.0,0
15587,42.857764462870456,0.1111111111111111,0.009708737864077669,58.0,14.0,0
