,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
65731,112.1863281171992,0.05,0.012269938650306749,143.0,15.0,1
17450,181.6619092123212,0.0022222222222222222,0.017094017094017096,174.0,57.0,1
451499,236.86749087865329,0.00030637254901960784,0.0066844919786096255,682.0,54.0,1
10176,56.0931640585996,0.0023923444976076554,0.009615384615384616,90.0,10.0,1
493637,94.4789830983863,0.0004784688995215311,0.0026845637583892616,711.0,6.0,1
238176,59.36079115344385,0.0014124293785310734,0.0045045045045045045,217.0,4.0,1
161,99.43092388760549,8.685079034219212e-05,0.0038461538461538464,463.0,40.0,0
118133,48.7088136857731,0.06666666666666667,0.002702702702702703,337.0,1.0,1
811,43.03550465407292,0.005,0.004464285714285714,150.0,57.0,0
217751,109.7017397863195,6.089392278650591e-05,0.00425531914893617,466.0,6.0,1
536,49.715461943802744,0.1,0.001941747572815534,463.0,33.0,0
690,47.505972717345145,0.0014925373134328358,0.0056179775280898875,150.0,12.0,0
51,138.20041035144334,8.685079034219212e-05,0.005649717514124294,463.0,32.0,0
72,54.666383020993166,8.685079034219212e-05,0.0020325203252032522,463.0,11.0,0
72999,99.43092388760549,0.041666666666666664,0.004166666666666667,348.0,78.0,1
274680,157.8346953539674,0.00012436264146250465,0.004658385093167702,604.0,27.0,1
502669,64.94683656800603,8.329168748958855e-05,0.0024752475247524753,402.0,2.0,1
571974,54.666383020993166,0.002898550724637681,0.002890173410404624,284.0,22.0,1
1335851,159.81295774244737,0.00022148394241417498,0.006,458.0,39.0,1
636930,43.32693020889869,0.027777777777777776,0.004366812227074236,211.0,9.0,1
1243352,112.74842211020042,0.00012436264146250465,0.005714285714285714,313.0,32.0,1
166,138.20041035144334,8.685079034219212e-05,0.005847953216374269,463.0,29.0,0
606,49.36138460293158,0.002564102564102564,0.005649717514124294,150.0,11.0,0
36,57.562486195179545,8.685079034219212e-05,0.002044989775051125,463.0,8.0,0
541,47.505972717345145,0.025,0.005681818181818182,150.0,10.0,0
585,51.97644078061736,0.002564102564102564,0.005813953488372093,150.0,5.0,0
964,52.82553696375535,0.0008802816901408451,0.008,69.0,55.0,0
536009,145.3393215300172,0.0002463054187192118,0.005319148936170213,500.0,46.0,1
1140,56.0931640585996,6.69882100750268e-05,0.005847953216374269,163.0,6.0,0
1139,56.0931640585996,6.69882100750268e-05,0.005952380952380952,163.0,3.0,0
936,54.85086989315975,0.0008802816901408451,0.010526315789473684,69.0,24.0,0
942,59.36079115344385,0.0008802816901408451,0.01020408163265306,69.0,29.0,0
352848,290.6786430600344,9.587727708533077e-05,0.03314917127071823,147.0,26.0,1
1803,57.562486195179545,0.06666666666666667,0.006024096385542169,158.0,3.0,0
886356,53.27098591414912,0.5,0.016666666666666666,54.0,2.0,1
437097,76.59938041104864,0.0003360215053763441,0.009900990099009901,82.0,20.0,1
2393,51.26861865445621,0.00423728813559322,0.0032258064516129032,281.0,27.0,0
1275,60.917709462742984,0.007352941176470588,0.005988023952095809,163.0,2.0,0
2144,59.36079115344385,0.0005030181086519115,0.003787878787878788,242.0,22.0,0
1235078,134.58828706540933,6.69882100750268e-05,0.006993006993006993,406.0,15.0,1
81233,284.24098905438393,0.004329004329004329,0.02643171806167401,197.0,24.0,1
1409741,232.2203662515641,0.014705882352941176,0.023809523809523808,169.0,33.0,1
866738,242.23220255002866,0.008403361344537815,0.002360717658168083,2094.0,11.0,1
1197777,265.3651472765885,0.08333333333333333,0.008264462809917356,645.0,42.0,1
1047109,430.35504654072923,0.16666666666666666,0.01631321370309951,525.0,37.0,1
858820,47.37349817573065,0.0009689922480620155,0.0016806722689075631,534.0,31.0,0
197236,43.73854014846979,0.0001277139208173691,0.0031847133757961785,192.0,69.0,0
504082,48.614414617600715,0.000925925925925926,0.0056179775280898875,102.0,66.0,0
435283,45.4154773030803,0.0002463054187192118,0.004329004329004329,182.0,43.0,0
1200914,52.61156511798914,0.00034211426616489907,0.0026455026455026454,337.0,30.0,0
