,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
65731,112.1863281171992,0.05,0.012269938650306749,143.0,15.0,1
175569,273.7455741933315,0.0024154589371980675,0.00644468313641246,851.0,38.0,1
3373,403.7600919456027,0.00028935185185185184,0.012578616352201259,709.0,66.0,1
686876,187.27743507846543,0.00013377926421404682,0.0049813200498132005,717.0,27.0,1
32,99.43092388760549,8.685079034219212e-05,0.003929273084479371,463.0,21.0,0
1201,96.89288102001147,6.69882100750268e-05,0.01098901098901099,163.0,18.0,0
540921,123.3584189463236,0.0005473453749315818,0.009900990099009901,194.0,8.0,1
287894,87.94372890869778,0.06666666666666667,0.006369426751592357,293.0,17.0,1
183869,58.575984332210716,0.015384615384615385,0.038461538461538464,17.0,8.0,1
493637,94.4789830983863,0.0004784688995215311,0.0026845637583892616,711.0,6.0,1
744883,105.22313023597827,0.002457002457002457,0.003976143141153081,466.0,29.0,1
217751,109.7017397863195,6.089392278650591e-05,0.00425531914893617,466.0,6.0,1
600267,64.94683656800603,0.0007037297677691766,0.013888888888888888,57.0,15.0,1
1011727,64.94683656800603,0.00016937669376693767,0.0038461538461538464,256.0,5.0,1
70,57.562486195179545,8.685079034219212e-05,0.0020242914979757085,463.0,13.0,0
194959,52.82553696375535,0.16666666666666666,0.041666666666666664,22.0,2.0,1
424058,47.505972717345145,0.015151515151515152,0.006578947368421052,139.0,7.0,1
545,46.06680345048112,0.025,0.00546448087431694,150.0,17.0,0
844791,56.0931640585996,0.00019805902158843335,0.0015503875968992248,633.0,11.0,1
1,57.562486195179545,8.685079034219212e-05,0.0020491803278688526,463.0,7.0,0
534,49.715461943802744,0.1,0.0020242914979757085,463.0,10.0,0
555,47.505972717345145,0.025,0.005780346820809248,150.0,5.0,0
1019,64.94683656800603,0.00012436264146250465,0.011111111111111112,69.0,21.0,0
41198,240.39822681309582,5.3504547886570356e-05,0.0136986301369863,398.0,37.0,1
166,138.20041035144334,8.685079034219212e-05,0.005847953216374269,463.0,29.0,0
946,57.562486195179545,0.0008802816901408451,0.007751937984496124,69.0,60.0,0
1235078,134.58828706540933,6.69882100750268e-05,0.006993006993006993,406.0,15.0,1
105,109.33276604198633,8.685079034219212e-05,0.00404040404040404,463.0,15.0,0
72999,99.43092388760549,0.041666666666666664,0.004166666666666667,348.0,78.0,1
