,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
10289,63.870555997535526,0.016666666666666666,0.022222222222222223,40.0,43.0,1
2604,73.61104623279537,1.0,0.06060606060606061,31.0,1.0,1
5394,36.145537063855045,0.008264462809917356,0.022222222222222223,35.0,11.0,1
22722,73.95124362647935,0.03333333333333333,0.05263157894736842,24.0,14.0,1
10749,35.33726603969192,0.0017857142857142857,0.013513513513513514,35.0,39.0,1
17002,30.020646745431762,0.020833333333333332,0.010309278350515464,29.0,66.0,1
35068,62.72524756126616,0.0018115942028985507,0.009615384615384616,83.0,112.0,1
44410,108.31533299146984,0.002,0.05660377358490566,23.0,20.0,1
91,26.49833868869436,0.0037593984962406013,0.008130081300813009,56.0,56.0,0
1028,59.47058232091539,0.002288329519450801,0.0064794816414686825,101.0,127.0,0
71,29.81473342004669,0.002840909090909091,0.008771929824561403,56.0,51.0,0
13788,46.01361775069839,1.0,0.008130081300813009,115.0,101.0,1
37184,34.02906421960072,0.0018115942028985507,0.0078125,75.0,50.0,1
347,30.020646745431762,0.03225806451612903,0.007462686567164179,21.0,104.0,0
610,29.51033565730982,0.07142857142857142,0.008403361344537815,74.0,9.0,0
304,27.388934637566813,0.015384615384615385,0.009433962264150943,38.0,39.0,0
14195,32.73532829038444,0.002770083102493075,0.006289308176100629,101.0,27.0,1
115,29.81473342004669,0.002028397565922921,0.009708737864077669,56.0,39.0,0
301,76.5926733321481,0.001451378809869376,0.008450704225352112,38.0,202.0,0
322,31.580037487819826,0.0007541478129713424,0.008771929824561403,21.0,81.0,0
21645,32.0071185599074,0.0030959752321981426,0.009259259259259259,68.0,20.0,1
178,29.91364457008331,0.012987012987012988,0.010101010101010102,54.0,23.0,0
751,30.146869352234003,0.004830917874396135,0.011235955056179775,29.0,50.0,0
21348,51.505856987786224,0.001443001443001443,0.008968609865470852,71.0,105.0,1
846,31.36262378063308,0.0011123470522803114,0.013157894736842105,29.0,38.0,1
28001,30.96620711228367,1.0,0.009615384615384616,24.0,56.0,1
175,30.020646745431762,0.015625,0.010752688172043012,24.0,66.0,0
