id_l,id_r,name_js,name_tv,name_oc,name_cs,name_bag,name_rO,description_js,description_tv,description_oc,description_cs,description_bag,description_rO,manufacturer_js,manufacturer_tv,manufacturer_oc,manufacturer_cs,manufacturer_bag,manufacturer_rO,price_div,label
b000ub6avc,http://www.google.com/base/feeds/snippets/7795796130761039507,0.75,0.75,0.8823529411764706,0.8574929257125442,0.8333333333333334,0.8285714285714286,0.10121457489878538,0.10121457489878538,0.9615384615384616,0.3125977020502221,0.10162601626016265,0.09558823529411764,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.2581988897471611,0.19999999999999996,0.25,0.9673934837092732,1
b000ujw3ss,http://www.google.com/base/feeds/snippets/13100338809702014293,0.18367346938775508,0.18367346938775508,0.8571428571428571,0.4029962965556806,0.18947368421052635,0.1896551724137931,0.08333333333333337,0.08333333333333337,0.8571428571428571,0.2691367824097539,0.08450704225352113,0.1111111111111111,0.050000000000000044,0.050000000000000044,0.33333333333333326,0.13608276348795434,0.05555555555555558,0.09523809523809523,0.010472103004291846,0
b000ujw3ss,http://www.google.com/base/feeds/snippets/18389952572089446651,0.25757575757575757,0.25757575757575757,0.8095238095238095,0.4711328961526393,0.27419354838709675,0.21686746987951808,0.4,0.4,0.6666666666666666,0.5773502691896257,0.5,0.20408163265306123,0.050000000000000044,0.050000000000000044,0.33333333333333326,0.13608276348795434,0.05555555555555558,0.09523809523809523,0.1233648068669528,0
b00004s4xy,http://www.google.com/base/feeds/snippets/2454405441197407300,0.24444444444444446,0.24444444444444446,0.7857142857142857,0.4536323543632774,0.26190476190476186,0.30357142857142855,0.6839080459770115,0.6839080459770115,0.9444444444444444,0.8203580673194486,0.7125748502994012,0.19795221843003413,0.05263157894736836,0.05263157894736836,0.33333333333333326,0.14002800840280094,0.05882352941176472,0.1,0.14026052104208417,0
b000e8rdrq,http://www.google.com/base/feeds/snippets/890958699191814692,0.23655913978494625,0.23655913978494625,0.9565217391304348,0.4782608695652174,0.23913043478260865,0.33043478260869563,0.08799999999999997,0.08799999999999997,0.9565217391304348,0.2907094096981149,0.08835341365461846,0.15441176470588236,0.09999999999999998,0.09999999999999998,0.6666666666666666,0.2649064714130087,0.10526315789473684,0.18181818181818182,0.9996644295302013,1
b0002nt34o,http://www.google.com/base/feeds/snippets/11734692733566603657,0.3731343283582089,0.3731343283582089,0.5952380952380952,0.5455447255899809,0.5,0.17391304347826086,0.7327044025157232,0.7327044025157232,0.932,0.84938124831161,0.7740863787375415,0.29764065335753176,0.0,0.0,0.0,0.0,0.0,0.0,0.892853316189864,0
b000ickl1s,http://www.google.com/base/feeds/snippets/13804410937823415271,0.22499999999999998,0.22499999999999998,0.782608695652174,0.4333890711087691,0.24,0.1836734693877551,0.2489878542510121,0.2489878542510121,0.9919354838709677,0.497474482850611,0.24949290060851925,0.14748784440842788,0.18181818181818188,0.18181818181818188,0.6666666666666666,0.3651483716701107,0.19999999999999996,0.3076923076923077,0.0,0
b00004s4xy,http://www.google.com/base/feeds/snippets/171336667164499787,0.3666666666666667,0.3666666666666667,0.7857142857142857,0.5657789498610036,0.40740740740740744,0.24390243902439024,0.5051282051282051,0.5051282051282051,0.7786561264822134,0.6776925824283687,0.5898203592814371,0.22487223168654175,0.05263157894736836,0.05263157894736836,0.33333333333333326,0.14002800840280094,0.05882352941176472,0.1,0.044068136272545085,0
b000e6g7x4,http://www.google.com/base/feeds/snippets/13104987431455489246,0.3551401869158879,0.3551401869158879,0.6440677966101694,0.5334679898331169,0.4418604651162791,0.16551724137931034,0.21599999999999997,0.21599999999999997,0.9152542372881356,0.44914307894196326,0.2204081632653061,0.21052631578947367,0.11111111111111116,0.11111111111111116,0.33333333333333326,0.21821789023599236,0.1428571428571429,0.2,0.0978705035971223,0
b0002cu240,http://www.google.com/base/feeds/snippets/12783767110025076224,0.3484848484848485,0.3484848484848485,0.5897435897435898,0.520847435706514,0.45999999999999996,0.2247191011235955,0.5055350553505535,0.5055350553505535,0.8896103896103896,0.6926970664671664,0.5393700787401574,0.18627450980392157,0.1875,0.1875,1.0,0.4330127018922194,0.1875,0.3157894736842105,0.6520982822352686,0
b000bwzzlg,http://www.google.com/base/feeds/snippets/2793425352847818039,0.7297297297297297,0.7297297297297297,1.0,0.8542421961772492,0.7297297297297297,0.6875,0.03895045632333771,0.03895045632333771,0.9795081967213115,0.19540574577790604,0.03898222149730879,0.0363921568627451,0.0625,0.0625,0.33333333333333326,0.15430334996209194,0.0714285714285714,0.11764705882352941,0.9301550387596899,1
b000099108,http://www.google.com/base/feeds/snippets/12437736252699967480,0.26315789473684204,0.26315789473684204,0.4545454545454546,0.4181210050035453,0.3846153846153846,0.25,0.6282527881040892,0.6282527881040892,0.8894736842105263,0.7785456163515647,0.6814516129032258,0.2557077625570776,0.07692307692307687,0.07692307692307687,0.33333333333333326,0.1740776559556978,0.09090909090909094,0.14285714285714285,0.46488294314381273,0
b000cp4ja0,http://www.google.com/base/feeds/snippets/3040037286169376262,0.52,0.52,1.0,0.7211102550927979,0.52,0.6842105263157895,0.06327372764786798,0.06327372764786798,0.7931034482758621,0.22588677967453907,0.06433566433566429,0.1034928848641656,0.125,0.125,0.6666666666666666,0.2981423969999719,0.1333333333333333,0.2222222222222222,0.8494623655913978,1
b000099108,http://www.google.com/base/feeds/snippets/17764021940171924482,0.2530120481927711,0.2530120481927711,0.8076923076923077,0.4663213712685439,0.2692307692307693,0.23076923076923078,0.6150943396226415,0.6150943396226415,0.8578947368421053,0.7665179428720524,0.6848739495798319,0.22897196261682243,0.07692307692307687,0.07692307692307687,0.33333333333333326,0.1740776559556978,0.09090909090909094,0.14285714285714285,0.9939799331103679,0
b000099108,http://www.google.com/base/feeds/snippets/12250274471957898660,0.23943661971830987,0.23943661971830987,0.6538461538461539,0.4234151591787102,0.27419354838709675,0.25,0.5622775800711743,0.5622775800711743,0.8315789473684211,0.7264079907413559,0.6345381526104418,0.2505694760820046,0.07692307692307687,0.07692307692307687,0.33333333333333326,0.1740776559556978,0.09090909090909094,0.14285714285714285,0.5645484949832776,0
b000pgvk5s,http://www.google.com/base/feeds/snippets/1872945109493928217,0.3783783783783784,0.3783783783783784,0.9333333333333333,0.6024640760767093,0.38888888888888884,0.5490196078431373,0.02219103587404614,0.02219103587404614,1.0,0.14896655958316996,0.02219103587404614,0.04050111549682513,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.2581988897471611,0.19999999999999996,0.25,0.9999615088529639,1
