id_l,id_r,venue_dLs,venue_NW,venue_tv,venue_oc,venue_cs,venue_bag,year_div,title_dLs,title_NW,title_tv,title_oc,title_cs,title_bag,authors_dLs,authors_NW,authors_tv,authors_oc,authors_cs,authors_bag,label
2274,41,0.26086956521739135,0.31521739130434784,0.34042553191489366,0.9411764705882353,0.5721588318817212,0.34782608695652173,1.0,0.47126436781609193,0.47126436781609193,0.47126436781609193,1.0,0.6864869757075454,0.47126436781609193,1.0,1.0,1.0,1.0,1.0,1.0,1
590,36,0.26086956521739135,0.31521739130434784,0.34042553191489366,0.9411764705882353,0.5721588318817212,0.34782608695652173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2016,1260,0.053333333333333344,0.05333333333333334,0.053333333333333344,1.0,0.23094010767585027,0.053333333333333344,0.9995,0.22972972972972971,0.42567567567567566,0.4814814814814814,0.8478260869565217,0.6684513909362844,0.527027027027027,0.43999999999999995,0.54,0.66,1.0,0.812403840463596,0.6599999999999999,0
553,2232,0.7647058823529411,0.7647058823529411,0.7647058823529411,1.0,0.8744746321952062,0.7647058823529411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1989,1652,0.26086956521739135,0.31521739130434784,0.34042553191489366,0.9411764705882353,0.5721588318817212,0.34782608695652173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1872,1402,0.19047619047619047,0.2619047619047619,0.21739130434782605,0.7142857142857143,0.4123930494211613,0.23809523809523814,0.9985,0.3157894736842105,0.42105263157894735,0.47959183673469385,0.94,0.6819476751034109,0.49473684210526314,0.49295774647887325,0.6126760563380281,0.5375,0.8269230769230769,0.7076811200773807,0.6056338028169015,0
1645,564,0.7647058823529411,0.7647058823529411,0.7647058823529411,1.0,0.8744746321952062,0.7647058823529411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.189873417721519,0.189873417721519,0.189873417721519,1.0,0.43574467033059505,0.189873417721519,1
1876,79,0.26086956521739135,0.31521739130434784,0.34042553191489366,0.9411764705882353,0.5721588318817212,0.34782608695652173,0.9985022466300549,0.2535211267605634,0.5140845070422535,0.39560439560439553,0.6428571428571429,0.5709253317259961,0.5070422535211268,0.46153846153846156,0.5769230769230769,0.6923076923076923,1.0,0.8320502943378436,0.6923076923076923,0
1596,230,0.7647058823529411,0.7647058823529411,0.7647058823529411,1.0,0.8744746321952062,0.7647058823529411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6923076923076923,0.8846153846153846,1.0,0.9405399431259603,0.8846153846153846,1
1000,261,0.26086956521739135,0.31521739130434784,0.34042553191489366,0.9411764705882353,0.5721588318817212,0.34782608695652173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8309859154929577,0.8450704225352113,0.8082191780821918,0.9672131147540983,0.8965157419927046,0.8309859154929577,1
1728,1833,0.04347826086956519,0.06521739130434782,0.04166666666666663,0.5,0.1474419561548972,0.04347826086956519,0.9994994994994995,0.26190476190476186,0.4642857142857143,0.5217391304347826,0.8571428571428571,0.6998542122237651,0.5714285714285714,0.23711340206185572,0.27319587628865977,0.30927835051546393,1.0,0.5561279983200486,0.30927835051546393,0
620,339,0.5348837209302326,0.5581395348837209,0.5111111111111111,0.92,0.7014934235299815,0.5348837209302326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1515151515151515,0.5454545454545454,1.0,1.0,1.0,1.0,1
1340,264,0.04347826086956519,0.09782608695652174,0.06000000000000005,0.4285714285714286,0.16718346377260584,0.06521739130434778,0.9995004995004995,0.19047619047619047,0.44047619047619047,0.44897959183673475,0.7586206896551724,0.6303750805673781,0.5238095238095238,0.574468085106383,0.7659574468085106,0.7037037037037037,0.8444444444444444,0.8262822258676935,0.8085106382978724,0
1753,627,0.07999999999999996,0.08666666666666667,0.07894736842105265,0.8571428571428571,0.2618614682831908,0.07999999999999996,0.9994987468671679,0.25,0.5416666666666666,0.5166666666666667,0.7209302325581395,0.6823494524023584,0.6458333333333333,0.4285714285714286,0.44047619047619047,0.4186046511627908,0.9473684210526315,0.6371930928643098,0.4285714285714286,0
2518,1413,0.19047619047619047,0.19047619047619047,0.19047619047619047,1.0,0.4364357804719847,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
715,455,0.7647058823529411,0.7647058823529411,0.7647058823529411,1.0,0.8744746321952062,0.7647058823529411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
