id_l,id_r,venue_dLs,venue_NW,venue_tv,venue_oc,venue_cs,venue_bag,year_div,title_dLs,title_NW,title_tv,title_oc,title_cs,title_bag,authors_dLs,authors_NW,authors_tv,authors_oc,authors_cs,authors_bag,label
2,1040,0.19047619047619047,0.19047619047619047,0.19047619047619047,1.0,0.4364357804719847,0.19047619047619047,0.997002997002997,0.23943661971830987,0.5633802816901409,0.6071428571428571,0.796875,0.7565733070985815,0.7183098591549295,0.24285714285714288,0.5214285714285715,0.5975609756097561,0.8032786885245902,0.7498633755339789,0.7,0
590,36,0.26086956521739135,0.31521739130434784,0.34042553191489366,0.9411764705882353,0.5721588318817212,0.34782608695652173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1732,782,0.09523809523809523,0.35714285714285715,0.2592592592592593,0.5384615384615384,0.42365927286816174,0.33333333333333337,0.9984992496248124,0.15384615384615385,0.34615384615384615,0.29032258064516125,0.6428571428571429,0.4717281765248633,0.34615384615384615,0.5,0.5,0.5,1.0,0.7071067811865476,0.5,0
1872,1402,0.19047619047619047,0.2619047619047619,0.21739130434782605,0.7142857142857143,0.4123930494211613,0.23809523809523814,0.9985,0.3157894736842105,0.42105263157894735,0.47959183673469385,0.94,0.6819476751034109,0.49473684210526314,0.49295774647887325,0.6126760563380281,0.5375,0.8269230769230769,0.7076811200773807,0.6056338028169015,0
2319,642,0.26086956521739135,0.31521739130434784,0.34042553191489366,0.9411764705882353,0.5721588318817212,0.34782608695652173,0.9995007488766849,0.2857142857142857,0.5634920634920635,0.56,0.7777777777777778,0.7200822998230956,0.6666666666666667,0.7142857142857143,0.8163265306122449,0.6206896551724138,0.8,0.766651877999928,0.7346938775510203,0
2456,1980,0.04347826086956519,0.09782608695652174,0.06000000000000005,0.4285714285714286,0.16718346377260584,0.06521739130434778,0.99949924887331,0.09756097560975607,0.5121951219512195,0.38983050847457634,0.5609756097560976,0.5609756097560976,0.5609756097560976,0.4736842105263158,0.6228070175438597,0.6031746031746031,0.8636363636363636,0.7587869106393281,0.6666666666666667,0
127,34,0.26086956521739135,0.31521739130434784,0.34042553191489366,0.9411764705882353,0.5721588318817212,0.34782608695652173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
723,860,0.09523809523809523,0.35714285714285715,0.2592592592592593,0.5384615384615384,0.42365927286816174,0.33333333333333337,0.9975,0.19736842105263153,0.375,0.4390243902439024,0.8571428571428571,0.6371930928643098,0.4736842105263158,0.39622641509433965,0.5566037735849056,0.5166666666666667,0.8157894736842105,0.6907676026234589,0.5849056603773585,0
2592,1695,0.7647058823529411,0.7647058823529411,0.7647058823529411,1.0,0.8744746321952062,0.7647058823529411,0.996003996003996,0.25,0.4166666666666667,0.3913043478260869,0.75,0.5809475019311126,0.44999999999999996,0.31999999999999995,0.32,0.32000000000000006,1.0,0.565685424949238,0.31999999999999995,0
720,1140,0.19047619047619047,0.2619047619047619,0.21739130434782605,0.7142857142857143,0.4123930494211613,0.23809523809523814,0.998998998998999,0.21698113207547165,0.33962264150943394,0.42201834862385323,0.9387755102040817,0.6382735666919165,0.4339622641509434,0.24137931034482762,0.27586206896551724,0.22580645161290325,0.7777777777777778,0.433289122413121,0.24137931034482762,0
1587,1511,0.26086956521739135,0.31521739130434784,0.34042553191489366,0.9411764705882353,0.5721588318817212,0.34782608695652173,0.9994987468671679,0.2222222222222222,0.3680555555555556,0.4342105263157895,0.8918918918918919,0.639362013091006,0.45833333333333337,0.6976744186046512,0.6976744186046512,0.6976744186046512,1.0,0.8352690695845568,0.6976744186046512,0
620,339,0.5348837209302326,0.5581395348837209,0.5111111111111111,0.92,0.7014934235299815,0.5348837209302326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1515151515151515,0.5454545454545454,1.0,1.0,1.0,1.0,1
720,831,0.19047619047619047,0.2619047619047619,0.21739130434782605,0.7142857142857143,0.4123930494211613,0.23809523809523814,0.9994997498749375,0.2264150943396226,0.49528301886792453,0.5491803278688525,0.8072289156626506,0.7143035752646254,0.6320754716981132,0.28846153846153844,0.41025641025641024,0.5,0.9310344827586207,0.6952853735432164,0.5192307692307692,0
2160,1773,0.7647058823529411,0.7647058823529411,0.7647058823529411,1.0,0.8744746321952062,0.7647058823529411,0.9984984984984985,0.18181818181818177,0.4805194805194805,0.5747126436781609,0.8333333333333334,0.7356123579206245,0.6493506493506493,1.0,1.0,1.0,1.0,1.0,1.0,0
2518,1413,0.19047619047619047,0.19047619047619047,0.19047619047619047,1.0,0.4364357804719847,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
872,655,0.05882352941176472,0.14705882352941177,0.050000000000000044,0.25,0.12126781251816654,0.05882352941176472,0.9995004995004995,0.19402985074626866,0.4925373134328358,0.5125,0.7592592592592593,0.6816313796735491,0.6119402985074627,0.21875,0.484375,0.5135135135135135,0.7916666666666666,0.6856034446626806,0.59375,0
