id_l,id_r,venue_dLs,venue_NW,venue_tv,venue_oc,venue_cs,venue_bag,year_div,title_dLs,title_NW,title_tv,title_oc,title_cs,title_bag,authors_dLs,authors_NW,authors_tv,authors_oc,authors_cs,authors_bag,label
1338,22367,0.11764705882352944,0.14705882352941177,0.11111111111111116,0.6666666666666666,0.2800560168056019,0.11764705882352944,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,0.9819805060619657,0.9642857142857143,0.1648351648351648,0.21978021978021978,0.24731182795698925,0.92,0.48221102489208234,0.25274725274725274,1
2447,13474,0.08955223880597019,0.09701492537313433,0.08823529411764708,0.8571428571428571,0.27705425792376603,0.08955223880597019,1.0,0.9824561403508771,0.9912280701754386,0.9655172413793104,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.4545454545454546,0.525974025974026,0.6493506493506493,1.0,0.8058229640253802,0.6493506493506493,1
2304,20371,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.23655913978494625,0.4946236559139785,0.5566037735849056,0.8194444444444444,0.7210149821883204,0.6344086021505376,0.16666666666666663,0.375,0.1875,0.4285714285714286,0.32732683535398865,0.25,0
576,36693,0.28,0.54,0.32352941176470584,0.55,0.49193495504995366,0.43999999999999995,1.0,0.3076923076923077,0.5256410256410257,0.5111111111111111,0.7931034482758621,0.6839061884675605,0.5897435897435898,0.13265306122448983,0.16326530612244897,0.17000000000000004,0.8947368421052632,0.39396630846042335,0.173469387755102,0
2016,30127,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,1.0,0.2264150943396226,0.42452830188679247,0.4576271186440678,0.8181818181818182,0.645607934809394,0.5094339622641509,0.16000000000000003,0.3,0.33333333333333326,0.8181818181818182,0.5427204202399745,0.36,0
576,26791,0.0,0.08,0.0,0.0,0.0,0.0,1.0,0.21052631578947367,0.3105263157894737,0.39583333333333326,0.9743589743589743,0.6242944735808493,0.4,0.13265306122448983,0.1683673469387755,0.1568627450980392,0.8,0.3614031611621005,0.16326530612244894,0
864,47786,0.11764705882352944,0.14705882352941177,0.11111111111111116,0.6666666666666666,0.2800560168056019,0.11764705882352944,1.0,0.17647058823529416,0.5441176470588235,0.5581395348837209,0.7272727272727273,0.7164977208318386,0.7058823529411764,0.23809523809523814,0.4523809523809524,0.2068965517241379,0.4285714285714286,0.3499271061118825,0.2857142857142857,0
1584,59242,0.07692307692307687,0.23076923076923078,0.125,0.4,0.24806946917841688,0.15384615384615385,1.0,0.22413793103448276,0.41379310344827586,0.34782608695652173,0.6857142857142857,0.5326761139421703,0.4137931034482759,0.19999999999999996,0.43333333333333335,0.36986301369863006,0.675,0.5511351921262151,0.44999999999999996,0
2098,9501,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.9636241116594315,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10526315789473684,0.42105263157894735,0.2222222222222222,0.4285714285714286,0.3678836036909795,0.3157894736842105,1
2364,11463,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.9636241116594315,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.8819171036881969,0.7777777777777778,1
6,16121,0.7222222222222222,0.7222222222222222,0.7222222222222222,1.0,0.8498365855987974,0.7222222222222222,1.0,0.64,0.675,0.6442307692307693,0.9436619718309859,0.7951437109898818,0.6699999999999999,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,0.7559289460184544,0.5714285714285714,1
311,5673,0.06666666666666665,0.06666666666666667,0.06666666666666665,1.0,0.2581988897471611,0.06666666666666665,1.0,0.7125,0.7625,0.7790697674418605,0.9178082191780822,0.876735070338608,0.8375,0.23809523809523814,0.25,0.26190476190476186,1.0,0.511766315719159,0.26190476190476186,1
0,53864,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,0.23636363636363633,0.3090909090909091,0.33333333333333326,0.9047619047619048,0.5590653920196746,0.34545454545454546,0.19999999999999996,0.43333333333333335,0.25,0.5,0.408248290463863,0.33333333333333337,0
744,13913,0.11764705882352944,0.14705882352941177,0.11111111111111116,0.6666666666666666,0.2800560168056019,0.11764705882352944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2647058823529411,0.5441176470588235,0.5365853658536586,0.7586206896551724,0.7006227308283302,0.6470588235294117,1
