id_l,id_r,name_ls,name_dLs,name_js,name_tv,name_oc,name_cs,name_bag,name_rO,description_oc,description_rO,price_div,label
0,297,0.21052631578947367,0.21052631578947367,0.32258064516129026,0.32258064516129026,0.8,0.5298129428260175,0.3508771929824561,0.2926829268292683,0.9493670886075948,0.2647058823529412,0.0,0
0,361,0.225,0.225,0.30000000000000004,0.30000000000000004,0.6,0.4743416490252569,0.375,0.3384615384615385,0.9285714285714286,0.16170212765957448,0.0,0
0,53,0.2285714285714285,0.2571428571428571,0.7142857142857143,0.7142857142857143,1.0,0.8451542547285166,0.7142857142857143,0.4666666666666667,1.0,0.030612244897959183,0.0,1
0,55,0.3888888888888888,0.3888888888888888,0.4186046511627908,0.4186046511627908,0.72,0.6,0.5,0.5573770491803278,1.0,0.04020100502512563,0.0,0
0,620,0.2592592592592593,0.2592592592592593,0.3620689655172413,0.3620689655172413,0.84,0.5715476066494082,0.3888888888888888,0.35443037974683544,0.88,0.13761467889908258,0.0,0
0,87,0.2702702702702703,0.2702702702702703,0.3478260869565217,0.3478260869565217,0.64,0.5260767593771433,0.4324324324324325,0.3870967741935484,0.8333333333333334,0.04020100502512563,0.0,0
0,883,0.1636363636363637,0.1636363636363637,0.3333333333333333,0.3333333333333333,0.8,0.5393598899705937,0.3636363636363637,0.25,0.7777777777777778,0.0396039603960396,0.0,0
0,937,0.19047619047619047,0.19047619047619047,0.28846153846153844,0.28846153846153844,0.6,0.4629100498862757,0.3571428571428571,0.2388059701492537,1.0,0.030612244897959183,0.0,0
1,148,0.28301886792452835,0.28301886792452835,0.4788732394366198,0.4788732394366198,0.6538461538461539,0.6476484200955405,0.6415094339622642,0.4571428571428571,0.9306930693069309,0.3181818181818182,1.0,0
1,511,0.23456790123456794,0.23456790123456794,0.4408602150537635,0.4408602150537635,0.7735849056603774,0.6257536802106944,0.5061728395061729,0.26865671641791045,1.0,0.01904761904761905,1.0,0
1,691,0.2264150943396226,0.2264150943396226,0.3582089552238805,0.3582089552238805,0.631578947368421,0.5347878213859037,0.4528301886792453,0.3076923076923077,1.0,0.01904761904761905,0.027543859649122808,0
1,767,0.16981132075471694,0.16981132075471694,0.2461538461538461,0.2461538461538461,0.5714285714285714,0.415339305320932,0.30188679245283023,0.19753086419753085,1.0,0.01904761904761905,1.0,0
1,943,0.2075471698113207,0.2075471698113207,0.3380281690140845,0.3380281690140845,0.5714285714285714,0.5086846840791569,0.4528301886792453,0.25263157894736843,1.0,0.01904761904761905,0.2506015037593985,0
1002,248,0.3733333333333333,0.3733333333333333,0.6282051282051282,0.6282051282051282,0.9423076923076924,0.784627953644927,0.6533333333333333,0.4251968503937008,1.0,0.019417475728155338,0.0,1
1008,121,0.35,0.35,0.5,0.5,0.75,0.6708203932499369,0.6,0.4259259259259259,1.0,0.02469135802469136,0.5182804339092004,0
1008,375,0.6041666666666667,0.6041666666666667,0.6206896551724138,0.6206896551724138,0.7826086956521741,0.7661308776828738,0.75,0.7234042553191491,1.0,0.19548872180451127,1.0,0
1008,376,0.1875,0.1875,0.3606557377049179,0.3606557377049179,0.6285714285714286,0.5367450401216932,0.4583333333333334,0.1927710843373494,1.0,0.02469135802469136,0.5017054263565891,0
