id_l,id_r,name_js,name_tv,name_oc,name_cs,name_bag,name_rO,description_js,description_tv,description_oc,description_cs,description_bag,description_rO,manufacturer_js,manufacturer_tv,manufacturer_oc,manufacturer_cs,manufacturer_bag,manufacturer_rO,price_div,label
b000afkxso,http://www.google.com/base/feeds/snippets/1611810981921795487,0.35185185185185186,0.35185185185185186,0.8636363636363636,0.5672273623252055,0.37254901960784315,0.4383561643835616,0.3085365853658537,0.3085365853658537,1.0,0.5554606965086312,0.3085365853658537,0.18825722273998136,0.125,0.125,0.33333333333333326,0.2357022603955159,0.16666666666666663,0.2222222222222222,0.7082499999999999,1
b000o231le,http://www.google.com/base/feeds/snippets/9043771553757075875,0.7692307692307693,0.7692307692307693,1.0,0.8770580193070293,0.7692307692307692,0.8695652173913043,0.163412870571222,0.163412870571222,0.9262295081967213,0.39160407310836487,0.16556776556776553,0.10814170292106899,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.2581988897471611,0.19999999999999996,0.25,0.9660663138987329,1
b000ndibge,http://www.google.com/base/feeds/snippets/13472653188599800123,0.4117647058823529,0.4117647058823529,0.813953488372093,0.6082588744530993,0.4545454545454546,0.25,0.020968547179231134,0.020968547179231134,0.9655172413793104,0.14233996827679407,0.02098426180364732,0.03227383863080684,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.2581988897471611,0.19999999999999996,0.25,0.062002002002001996,0
b000ujw3ss,http://www.google.com/base/feeds/snippets/17094758357141692240,0.22388059701492535,0.22388059701492535,0.7142857142857143,0.4190990671703345,0.24590163934426235,0.17073170731707318,0.08163265306122447,0.08163265306122447,0.9523809523809523,0.2793993781135563,0.08196721311475408,0.11320754716981132,0.050000000000000044,0.050000000000000044,0.33333333333333326,0.13608276348795434,0.05555555555555558,0.09523809523809523,0.00888698140200286,0
b000b5rweg,http://www.google.com/base/feeds/snippets/18360660165216793779,0.8918918918918919,0.8918918918918919,1.0,0.9444002816030351,0.8918918918918919,0.9428571428571428,0.002457002457002422,0.002457002457002422,1.0,0.049568159709661,0.002457002457002422,0.004901960784313725,0.05555555555555558,0.05555555555555558,0.33333333333333326,0.14433756729740643,0.0625,0.10526315789473684,0.552315644670474,1
b0009yn1ks,http://www.google.com/base/feeds/snippets/17738870551709614779,0.5789473684210527,0.5789473684210527,0.7857142857142857,0.734968415259167,0.6875,0.1111111111111111,0.7022058823529411,0.7022058823529411,0.8488888888888889,0.825379407989756,0.8025210084033614,0.20734341252699784,0.19999999999999996,0.19999999999999996,0.6666666666666666,0.3849001794597505,0.2222222222222222,0.3333333333333333,0.47273636818409204,0
b000hhxevi,http://www.google.com/base/feeds/snippets/2710470763365986624,0.41025641025641024,0.41025641025641024,0.9411764705882353,0.629511580291707,0.42105263157894735,0.4727272727272727,0.5588235294117647,0.5588235294117647,0.8786127167630058,0.7294300917544326,0.6055776892430279,0.24056603773584906,0.125,0.125,0.33333333333333326,0.2357022603955159,0.16666666666666663,0.2222222222222222,0.9489744872436219,1
b0001bfdau,http://www.google.com/base/feeds/snippets/4018509382848032799,0.35897435897435903,0.35897435897435903,1.0,0.599144689515278,0.3589743589743589,0.5283018867924528,0.16532258064516125,0.16532258064516125,0.9534883720930233,0.3986411026000336,0.16666666666666663,0.1453287197231834,0.3571428571428572,0.3571428571428572,1.0,0.5976143046671968,0.3571428571428571,0.5263157894736842,0.9950497524876243,1
b000ujw3ss,http://www.google.com/base/feeds/snippets/13121087810994433518,0.23943661971830987,0.23943661971830987,0.8095238095238095,0.4532124927785186,0.25373134328358204,0.20454545454545456,0.08866995073891626,0.08866995073891626,0.8571428571428571,0.27774602993176545,0.08999999999999997,0.1085972850678733,0.050000000000000044,0.050000000000000044,0.33333333333333326,0.13608276348795434,0.05555555555555558,0.09523809523809523,0.011198855507868383,0
b000t9luce,http://www.google.com/base/feeds/snippets/6795632106412789687,0.4339622641509434,0.4339622641509434,0.6216216216216216,0.6054728454665549,0.5897435897435898,0.21052631578947367,0.042071739859202095,0.042071739859202095,0.9920948616600791,0.2043358851742222,0.04208584842387664,0.05211516808750201,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.40824829046386313,0.25,0.36363636363636365,0.12450622531126555,0
