id_l,id_r,venue_dLs,venue_NW,venue_tv,venue_oc,venue_cs,venue_bag,year_div,title_dLs,title_NW,title_tv,title_oc,title_cs,title_bag,authors_dLs,authors_NW,authors_tv,authors_oc,authors_cs,authors_bag,label
0,160,0.1515151515151515,0.2727272727272727,0.2432432432432432,0.6923076923076923,0.4345240946267408,0.2727272727272727,0.9934967483741872,0.3090909090909091,0.5227272727272727,0.6608695652173913,0.9382716049382716,0.8051461864740558,0.6909090909090909,0.1333333333333333,0.4,0.19047619047619047,0.4,0.32659863237109044,0.2666666666666667,0
0,17159,0.1842105263157895,0.2631578947368421,0.275,0.8461538461538461,0.4949133977324322,0.2894736842105263,0.9995,0.2272727272727273,0.4772727272727273,0.5483870967741935,0.8292682926829268,0.7159878357425242,0.6181818181818182,0.1785714285714286,0.35714285714285715,0.2647058823529411,0.6,0.4391550328268399,0.3214285714285714,0
0,21093,0.0,0.1153846153846154,0.0,0.0,0.0,0.0,1.0,0.2909090909090909,0.3863636363636364,0.4298245614035088,0.9245283018867924,0.6417439789174838,0.44545454545454544,0.1333333333333333,0.3,0.09999999999999998,0.2857142857142857,0.19518001458970669,0.1333333333333333,0
0,52083,0.30000000000000004,0.475,0.375,0.6923076923076923,0.558156305651438,0.45,0.9989994997498748,0.2454545454545455,0.3772727272727273,0.4396551724137932,0.8947368421052632,0.6440749458604701,0.4636363636363636,0.17647058823529416,0.5294117647058824,0.23076923076923084,0.4,0.3757345746510897,0.3529411764705882,0
0,7952,0.2,0.31666666666666665,0.2647058823529411,0.6923076923076923,0.45573271518765,0.30000000000000004,0.9995,0.2636363636363637,0.4590909090909091,0.5826086956521739,0.9305555555555556,0.7528565130839536,0.6090909090909091,0.21052631578947367,0.5,0.2592592592592593,0.4666666666666667,0.4146442144313647,0.368421052631579,0
1,46087,0.09090909090909094,0.09090909090909093,0.09090909090909094,1.0,0.30151134457776363,0.09090909090909094,1.0,0.15957446808510636,0.5425531914893617,0.5546218487394958,0.7252747252747253,0.7136073467991051,0.7021276595744681,0.21052631578947367,0.27631578947368424,0.2142857142857143,0.6923076923076923,0.4049291435992628,0.23684210526315785,0
1,57260,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.23076923076923075,0.3791208791208791,0.5053763440860215,0.9591836734693876,0.7038483903704308,0.5164835164835164,0.10526315789473684,0.1973684210526316,0.11363636363636365,0.4545454545454546,0.2445579940222593,0.13157894736842102,0
1008,17562,0.2272727272727273,0.2424242424242425,0.2575757575757576,1.0,0.5075192189225524,0.2575757575757576,0.9980049875311721,0.3076923076923077,0.5461538461538461,0.620253164556962,0.7777777777777778,0.7657184771995426,0.7538461538461538,0.16000000000000006,0.48,0.3636363636363637,0.6,0.5366563145999494,0.48,0
1008,23823,0.11764705882352945,0.14705882352941174,0.11111111111111116,0.6666666666666666,0.2800560168056019,0.11764705882352945,1.0,0.3787878787878788,0.6590909090909091,0.5925925925925926,0.7619047619047619,0.7443873683187766,0.7272727272727273,0.2,0.54,0.29729729729729737,0.4782608695652174,0.4587317109255644,0.44,0
1008,54946,0.17647058823529416,0.5,0.3333333333333333,0.5333333333333333,0.5009794328681196,0.4705882352941176,1.0,0.17460317460317465,0.30952380952380953,0.3188405797101449,0.7857142857142857,0.5238095238095238,0.3492063492063492,0.34883720930232553,0.4651162790697674,0.3333333333333333,0.68,0.5184951391308559,0.3953488372093024,0
1009,18584,0.16417910447761194,0.26865671641791045,0.2266666666666667,0.68,0.41537611081143777,0.25373134328358204,0.99949924887331,0.2461538461538461,0.4,0.410958904109589,0.7894736842105263,0.6036327274391503,0.4615384615384616,0.2666666666666667,0.2833333333333333,0.2857142857142857,0.9629629629629628,0.5274365368568266,0.2888888888888889,0
1010,3956,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,1.0,0.17910447761194026,0.4626865671641791,0.4390243902439024,0.7058823529411765,0.6158571833120484,0.5373134328358209,0.3714285714285713,0.5714285714285714,0.5813953488372093,0.7575757575757576,0.7356123579206245,0.7142857142857143,0
1013,23325,0.25,0.390625,0.4,0.8235294117647058,0.6002450479987809,0.4375,1.0,0.2666666666666667,0.4833333333333333,0.5,0.8095238095238095,0.6772962119561564,0.5666666666666667,0.1944444444444444,0.375,0.36585365853658536,0.75,0.5590169943749475,0.4166666666666666,0
1015,10804,0.059701492537313376,0.05970149253731344,0.059701492537313376,1.0,0.24433888871261045,0.059701492537313376,0.999,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.43,0.66,1.0,0.812403840463596,0.6599999999999999,1
1051,49847,0.2142857142857143,0.2285714285714285,0.2428571428571429,1.0,0.4928053803045811,0.2428571428571429,0.9970059880239521,0.2906976744186046,0.5232558139534884,0.51,0.7846153846153846,0.6821254796196465,0.5930232558139534,0.1944444444444444,0.4722222222222222,0.3695652173913043,0.6296296296296297,0.5452752542346465,0.4722222222222222,0
1063,38808,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.9636241116594316,0.9285714285714286,1.0,0.9746835443037974,0.981012658227848,1.0,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.8451542547285166,0.7142857142857143,1
108,9451,0.7222222222222222,0.7222222222222222,0.7222222222222222,1.0,0.8498365855987974,0.7222222222222222,1.0,0.6956521739130435,0.6956521739130435,0.6956521739130435,1.0,0.8340576562282991,0.6956521739130435,0.7857142857142857,0.7857142857142857,0.7857142857142857,1.0,0.8864052604279183,0.7857142857142857,1
1099,20372,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.9636241116594316,0.9285714285714286,1.0,0.975609756097561,0.975609756097561,0.975609756097561,1.0,0.9877295966495896,0.975609756097561,0.11111111111111116,0.1419753086419753,0.14457831325301207,0.8571428571428571,0.3563483225498991,0.14814814814814814,1
1123,57106,0.07999999999999996,0.1,0.07692307692307687,0.6666666666666666,0.2309401076758503,0.07999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20454545454545456,0.4204545454545455,0.3846153846153846,0.7142857142857143,0.5698028822981898,0.4545454545454546,1
1126,55329,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,1.0,0.5245901639344263,0.5327868852459017,0.5409836065573771,1.0,0.7355158778417887,0.540983606557377,0.06896551724137934,0.07931034482758621,0.06756756756756754,0.7692307692307693,0.2303267198524393,0.06896551724137934,1
1145,13812,0.029850746268656688,0.04477611940298507,0.04411764705882349,0.75,0.1832541665344578,0.044776119402985086,1.0,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,0.9935690651280802,0.9871794871794872,0.13265306122448986,0.17346938775510204,0.17821782178217815,0.8571428571428571,0.39678004275966494,0.18367346938775508,1
1152,12949,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.171875,0.5234375,0.6351351351351351,0.8245614035087719,0.7781627597757133,0.734375,0.16216216216216214,0.20270270270270271,0.21052631578947367,0.8888888888888888,0.4383972994809529,0.21621621621621626,0
1152,24135,0.02777777777777779,0.06944444444444445,0.05263157894736836,0.5,0.16666666666666666,0.05555555555555558,0.9974987493746872,0.359375,0.359375,0.359375,1.0,0.5994789404140899,0.359375,0.18918918918918914,0.3918918918918919,0.28260869565217384,0.5909090909090909,0.455649764201308,0.3513513513513513,0
1152,30294,0.1428571428571429,0.21428571428571427,0.125,0.5,0.2672612419124244,0.1428571428571429,1.0,0.203125,0.4609375,0.6417910447761194,0.9347826086956522,0.7925005143325721,0.671875,0.16216216216216214,0.2297297297297297,0.2,0.7272727272727273,0.39654527767728776,0.21621621621621626,0
1152,37379,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.234375,0.3671875,0.35211267605633795,0.78125,0.5524271728019902,0.390625,0.10810810810810813,0.10810810810810813,0.10810810810810813,1.0,0.3287979746107146,0.10810810810810813,0
1152,40653,0.1428571428571429,0.21428571428571427,0.125,0.5,0.2672612419124244,0.1428571428571429,1.0,0.21875,0.453125,0.4594594594594594,0.7727272727272727,0.6407116072277477,0.53125,0.16216216216216214,0.21621621621621626,0.20512820512820507,0.8,0.41590019592802907,0.21621621621621626,0
1152,41703,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.25,0.515625,0.4430379746835442,0.7,0.6187184335382291,0.546875,0.10810810810810813,0.13513513513513514,0.13157894736842102,0.8333333333333334,0.33557802760701216,0.1351351351351351,0
1152,49805,0.02777777777777779,0.06944444444444445,0.05263157894736836,0.5,0.16666666666666666,0.05555555555555558,0.9994984954864594,0.140625,0.546875,0.6493506493506493,0.7936507936507936,0.7874259854358899,0.78125,0.2432432432432432,0.3648648648648649,0.4473684210526317,0.9444444444444444,0.6587366195483093,0.4594594594594594,0
1152,55625,0.038461538461538436,0.09615384615384616,0.03448275862068961,0.25,0.09805806756909208,0.038461538461538436,1.0,0.25,0.5486111111111112,0.4782608695652174,0.6875,0.6481812160876687,0.6111111111111112,0.1351351351351351,0.5,0.5217391304347826,0.7272727272727273,0.6868365684385711,0.6486486486486487,0
1155,26822,0.3953488372093024,0.3953488372093023,0.3953488372093024,1.0,0.6287677132370127,0.3953488372093024,1.0,0.22368421052631585,0.4868421052631579,0.5,0.7627118644067796,0.6720161524756862,0.5921052631578947,0.125,0.25,0.18918918918918928,0.5833333333333334,0.35721725415588024,0.21875,0
1155,37102,0.058823529411764726,0.3235294117647059,0.17391304347826084,0.4,0.3067859955389481,0.2352941176470589,1.0,0.2033898305084746,0.3474576271186441,0.3333333333333333,0.7586206896551724,0.5318604247326961,0.3728813559322034,0.125,0.1875,0.11111111111111116,0.5,0.25,0.125,0
1170,3717,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.9074074074074074,0.9074074074074074,0.9074074074074074,1.0,0.9525793444156804,0.9074074074074074,0.75,0.75,0.75,1.0,0.8660254037844387,0.75,1
1198,10322,0.07017543859649122,0.07017543859649122,0.07017543859649122,1.0,0.2649064714130087,0.07017543859649122,1.0,0.9696969696969696,0.9696969696969696,0.9696969696969696,1.0,0.9847319278346618,0.9696969696969696,0.75,0.765625,0.7272727272727273,0.96,0.848528137423857,0.75,1
1208,44680,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.9636241116594316,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16279069767441856,0.2558139534883721,0.2340425531914893,0.7333333333333333,0.4331245770269867,0.2558139534883721,1
1274,10896,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.31818181818181823,0.3181818181818182,0.3181818181818181,1.0,0.5640760748177662,0.31818181818181823,0.14473684210526316,0.16447368421052633,0.1392405063291139,0.7857142857142857,0.33722663671673114,0.14473684210526316,1
1277,19947,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.9636241116594316,0.9285714285714286,1.0,0.5913978494623655,0.6505376344086021,0.6914893617021277,0.9848484848484848,0.8296595461564406,0.6989247311827957,0.065359477124183,0.06862745098039216,0.07189542483660127,1.0,0.26813322217994795,0.07189542483660127,1
1279,7407,0.7222222222222222,0.7222222222222222,0.7222222222222222,1.0,0.8498365855987974,0.7222222222222222,1.0,0.9855072463768116,0.9855072463768116,0.9855072463768116,1.0,0.9927271762054324,0.9855072463768116,0.16000000000000006,0.52,0.38235294117647056,0.5909090909090909,0.5543218625245872,0.52,1
1283,3113,0.7222222222222222,0.7222222222222222,0.7222222222222222,1.0,0.8498365855987974,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.039867109634551534,0.039867109634551486,0.039867109634551534,1.0,0.1996674976919165,0.039867109634551534,1
1296,20622,0.059701492537313376,0.05970149253731344,0.059701492537313376,1.0,0.24433888871261045,0.059701492537313376,0.9985014985014984,0.20547945205479454,0.3493150684931507,0.4533333333333334,0.9444444444444444,0.6632331674447399,0.4657534246575342,0.16666666666666666,0.27380952380952384,0.20833333333333331,0.625,0.3857583749052298,0.2380952380952381,0
1296,22713,0.3636363636363637,0.3636363636363637,0.3636363636363637,1.0,0.6030226891555273,0.3636363636363637,1.0,0.4878048780487805,0.6829268292682927,0.6041666666666666,0.8055555555555556,0.7548398491282626,0.7073170731707317,0.6875,0.6875,0.6875,1.0,0.82915619758885,0.6875,0
1296,23133,0.0714285714285714,0.17857142857142858,0.058823529411764726,0.25,0.13363062095621214,0.0714285714285714,0.9954977488744372,0.10526315789473684,0.5263157894736842,0.3962264150943397,0.5833333333333334,0.5677749739576688,0.5526315789473684,0.17647058823529416,0.5294117647058824,0.3200000000000001,0.5,0.4850712500726659,0.4705882352941176,0
1296,26091,0.01449275362318836,0.036231884057971016,0.028169014084507005,0.5,0.1203858530857692,0.028985507246376836,1.0,0.125,0.5,0.3818181818181817,0.5833333333333334,0.5533985905294664,0.525,0.2285714285714285,0.3428571428571429,0.4166666666666667,0.9375,0.6338656910463875,0.4285714285714286,0
1296,38040,0.05555555555555558,0.1388888888888889,0.04761904761904767,0.25,0.11785113019775795,0.05555555555555558,1.0,0.2222222222222222,0.4444444444444444,0.5,0.8333333333333334,0.6804138174397717,0.5555555555555556,0.05555555555555558,0.4722222222222222,0.2142857142857143,0.375,0.3535533905932737,0.33333333333333337,0
1296,44247,0.0714285714285714,0.17857142857142858,0.058823529411764726,0.25,0.13363062095621214,0.0714285714285714,0.99750499001996,0.29032258064516125,0.4032258064516129,0.4848484848484849,0.8888888888888888,0.6773340106676827,0.5161290322580645,0.1333333333333333,0.24444444444444444,0.22,0.6875,0.4099457958749615,0.2444444444444445,0
1298,53979,0.0,0.1153846153846154,0.0,0.0,0.0,0.0,1.0,0.2978723404255319,0.5744680851063829,0.6730769230769231,0.875,0.8072148070252744,0.7446808510638299,0.3478260869565217,0.3478260869565217,0.3478260869565217,1.0,0.5897678246195885,0.3478260869565217,0
1301,61259,0.07017543859649122,0.07017543859649122,0.07017543859649122,1.0,0.2649064714130087,0.07017543859649122,1.0,0.9558823529411764,0.9632352941176472,0.9565217391304348,0.9850746268656716,0.9778046040608336,0.9705882352941176,0.21621621621621626,0.4594594594594595,0.7027027027027027,1.0,0.8382736442849092,0.7027027027027026,1
1317,5554,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.9636241116594316,0.9285714285714286,1.0,0.9710144927536232,0.9782608695652174,0.9571428571428572,0.9852941176470588,0.9781282471435878,0.9710144927536232,0.11627906976744184,0.11627906976744184,0.11627906976744184,1.0,0.34099716973523675,0.11627906976744184,1
1318,26706,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.9636241116594316,0.9285714285714286,1.0,0.9714285714285714,0.9857142857142858,0.9444444444444444,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.33333333333333337,0.3333333333333333,0.3333333333333333,1.0,0.5773502691896257,0.33333333333333337,1
