id_l,id_r,name_ls,name_dLs,name_js,name_tv,name_oc,name_cs,name_bag,name_rO,description_oc,description_rO,price_div,label
0,36,0.21739130434782605,0.21739130434782605,0.3148148148148149,0.3148148148148149,0.68,0.5013026509266503,0.3695652173913043,0.28169014084507044,0.9444444444444444,0.13100436681222707,0.0,0
0,361,0.225,0.225,0.30000000000000004,0.30000000000000004,0.6,0.4743416490252569,0.375,0.3384615384615385,0.9285714285714286,0.16170212765957448,0.0,0
0,504,0.22580645161290325,0.22580645161290325,0.3384615384615385,0.3384615384615385,0.88,0.5588005588008382,0.3548387096774194,0.3218390804597701,0.88,0.13761467889908258,0.0,0
0,53,0.2285714285714285,0.2571428571428571,0.7142857142857143,0.7142857142857143,1.0,0.8451542547285166,0.7142857142857143,0.4666666666666667,1.0,0.030612244897959183,0.0,1
0,55,0.3888888888888888,0.3888888888888888,0.4186046511627908,0.4186046511627908,0.72,0.6,0.5,0.5573770491803278,1.0,0.04020100502512563,0.0,0
0,620,0.2592592592592593,0.2592592592592593,0.3620689655172413,0.3620689655172413,0.84,0.5715476066494082,0.3888888888888888,0.35443037974683544,0.88,0.13761467889908258,0.0,0
0,88,0.25,0.25,0.32608695652173914,0.32608695652173914,0.6,0.5,0.4166666666666666,0.3606557377049181,0.8,0.04040404040404042,0.0,0
0,937,0.19047619047619047,0.19047619047619047,0.28846153846153844,0.28846153846153844,0.6,0.4629100498862757,0.3571428571428571,0.2388059701492537,1.0,0.030612244897959183,0.0,0
1,148,0.28301886792452835,0.28301886792452835,0.4788732394366198,0.4788732394366198,0.6538461538461539,0.6476484200955405,0.6415094339622642,0.4571428571428571,0.9306930693069309,0.3181818181818182,1.0,0
1,264,0.2452830188679245,0.2452830188679245,0.3787878787878788,0.3787878787878788,0.6578947368421053,0.5570706472769831,0.4716981132075472,0.3296703296703297,1.0,0.06542056074766353,0.2505012531328321,0
1,689,0.2264150943396226,0.2264150943396226,0.36764705882352944,0.36764705882352944,0.625,0.5429653034538368,0.4716981132075472,0.3225806451612903,1.0,0.01904761904761905,0.027543859649122808,0
1,943,0.2075471698113207,0.2075471698113207,0.3380281690140845,0.3380281690140845,0.5714285714285714,0.5086846840791569,0.4528301886792453,0.25263157894736843,1.0,0.01904761904761905,0.2506015037593985,0
1001,1075,0.5970149253731343,0.5970149253731343,0.8358208955223879,0.8358208955223879,1.0,0.9142324078276748,0.8358208955223879,0.6991869918699187,1.0,0.02690582959641256,0.0,1
1008,121,0.35,0.35,0.5,0.5,0.75,0.6708203932499369,0.6,0.4259259259259259,1.0,0.02469135802469136,0.5182804339092004,0
1008,240,0.33333333333333337,0.33333333333333337,0.5194805194805194,0.5194805194805194,0.8333333333333334,0.6950480468569159,0.5797101449275363,0.41025641025641024,1.0,0.02469135802469136,1.0,0
1008,375,0.6041666666666667,0.6041666666666667,0.6206896551724138,0.6206896551724138,0.7826086956521741,0.7661308776828738,0.75,0.7234042553191491,1.0,0.19548872180451127,1.0,0
1008,490,0.35820895522388063,0.35820895522388063,0.4935064935064935,0.4935064935064935,0.7916666666666666,0.6700783350656684,0.5671641791044777,0.43478260869565216,1.0,0.2517482517482518,0.7167064836935385,0
1008,859,0.2065217391304348,0.2065217391304348,0.35922330097087385,0.35922330097087385,0.7708333333333334,0.5567845705216825,0.4021739130434783,0.2571428571428571,0.9245283018867924,0.3179190751445087,0.27924495627327045,0
1008,90,0.20833333333333331,0.20833333333333331,0.4,0.4,0.6046511627906976,0.5722930891116554,0.5416666666666667,0.2857142857142857,0.9298245614035088,0.16161616161616166,1.0,0
1009,356,0.12244897959183675,0.12244897959183675,0.4242424242424243,0.4242424242424243,0.6222222222222222,0.5962847939999439,0.5714285714285714,0.2127659574468085,1.0,0.031496062992125984,0.0,0
1009,455,0.16666666666666666,0.16666666666666666,0.4927536231884058,0.4927536231884058,0.6938775510204082,0.6609734226557782,0.6296296296296297,0.2524271844660194,1.0,0.031496062992125984,0.0,0
1010,425,0.26,0.26,0.5,0.5,0.7209302325581395,0.6685631938613181,0.62,0.3870967741935484,1.0,0.03448275862068965,0.0,0
1010,652,0.2093023255813954,0.2093023255813954,0.4444444444444444,0.4444444444444444,0.6857142857142857,0.6186471146717605,0.5581395348837209,0.28205128205128205,0.85,0.24836601307189546,0.0,0
1010,958,0.2898550724637681,0.2898550724637681,0.382716049382716,0.382716049382716,0.7209302325581395,0.5691187849993744,0.4492753623188406,0.3928571428571429,1.0,0.03448275862068965,0.0,0
1033,1021,0.2,0.2,0.2388888888888889,0.2388888888888889,1.0,0.4887626099538394,0.2388888888888889,0.32286995515695066,1.0,0.014319809069212413,1.0,1
1045,328,0.4918032786885246,0.4918032786885246,0.6,0.6,0.8235294117647058,0.753007470562703,0.6885245901639344,0.6607142857142857,1.0,0.025974025974025976,0.0,1
1047,1059,0.4838709677419355,0.4838709677419355,0.7352941176470589,0.7352941176470589,0.8928571428571429,0.8485552916276634,0.8064516129032258,0.6779661016949152,1.0,0.017964071856287425,0.0,1
1061,1049,0.2790697674418605,0.2790697674418605,0.40697674418604657,0.40697674418604657,1.0,0.637947289504428,0.4069767441860465,0.4132231404958678,1.0,0.19902912621359226,0.8993987975951904,1
