id_l,id_r,venue_dLs,venue_NW,venue_tv,venue_oc,venue_cs,venue_bag,year_div,title_dLs,title_NW,title_tv,title_oc,title_cs,title_bag,authors_dLs,authors_NW,authors_tv,authors_oc,authors_cs,authors_bag,label
2604,1713,0.04347826086956519,0.06521739130434782,0.04166666666666663,0.5,0.1474419561548972,0.04347826086956519,0.9965017491254373,0.15384615384615385,0.46153846153846156,0.5245901639344263,0.7804878048780488,0.693036930918736,0.6153846153846154,0.19999999999999996,0.5230769230769231,0.43529411764705883,0.6491228070175439,0.6078656716445112,0.5692307692307692,0
715,195,0.15217391304347827,0.21739130434782608,0.22916666666666663,0.8461538461538461,0.4498234510602419,0.23913043478260865,0.9995,0.19999999999999996,0.5,0.6153846153846154,0.8205128205128205,0.7638558656420618,0.7111111111111111,0.125,0.1597222222222222,0.17808219178082196,0.9285714285714286,0.40946151242666273,0.18055555555555558,0
590,36,0.26086956521739135,0.31521739130434784,0.34042553191489366,0.9411764705882353,0.5721588318817212,0.34782608695652173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
865,2261,0.4,0.6,0.4838709677419355,0.7142857142857143,0.6546536707079771,0.6,0.9974987493746873,0.2674418604651163,0.37209302325581395,0.39560439560439553,0.8780487804878049,0.6062633944582266,0.41860465116279066,0.53125,0.71875,0.4878048780487805,0.6896551724137931,0.6565321642986127,0.625,0
2160,238,0.7647058823529411,0.7647058823529411,0.7647058823529411,1.0,0.8744746321952062,0.7647058823529411,0.9984984984984985,0.2978723404255319,0.46808510638297873,0.4666666666666667,0.8166666666666667,0.6524639605818516,0.5212765957446808,0.28260869565217395,0.32608695652173914,0.3695652173913043,1.0,0.6079187588743288,0.3695652173913043,0
131,927,0.7647058823529411,0.7647058823529411,0.7647058823529411,1.0,0.8744746321952062,0.7647058823529411,1.0,0.9714285714285714,0.9857142857142858,0.9444444444444444,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.2586206896551724,0.25862068965517243,0.2586206896551724,1.0,0.5085476277156078,0.2586206896551724,1
456,941,0.19047619047619047,0.19047619047619047,0.19047619047619047,1.0,0.4364357804719847,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6521739130434783,0.7934782608695652,1.0,1.0,1.0,1.0,1
720,845,0.19047619047619047,0.2619047619047619,0.21739130434782605,0.7142857142857143,0.4123930494211613,0.23809523809523814,0.9994997498749375,0.21698113207547165,0.4716981132075472,0.5333333333333333,0.8205128205128205,0.7038493923433339,0.6037735849056604,0.26436781609195403,0.3735632183908046,0.3298969072164948,0.7619047619047619,0.5293777781178295,0.367816091954023,0
145,336,0.13953488372093026,0.26744186046511625,0.30434782608695654,0.8235294117647058,0.5178087050187163,0.32558139534883723,0.9995004995004995,0.23636363636363633,0.3181818181818182,0.30508474576271194,0.8181818181818182,0.517463617118462,0.32727272727272727,0.21212121212121215,0.48484848484848486,0.6486486486486487,0.8571428571428571,0.7895420339517227,0.7272727272727273,0
1415,37,0.04347826086956519,0.06521739130434782,0.04166666666666663,0.5,0.1474419561548972,0.04347826086956519,0.9974987493746873,0.19402985074626866,0.5223880597014925,0.5949367088607594,0.7966101694915254,0.7475400250463475,0.7014925373134329,0.2222222222222222,0.5555555555555556,0.44897959183673475,0.6285714285714286,0.6197797868009122,0.6111111111111112,0
