id_l,id_r,name_js,name_tv,name_oc,name_cs,name_bag,name_rO,description_js,description_tv,description_oc,description_cs,description_bag,description_rO,manufacturer_js,manufacturer_tv,manufacturer_oc,manufacturer_cs,manufacturer_bag,manufacturer_rO,price_div,label
b00001qgvr,http://www.google.com/base/feeds/snippets/17956725325082284641,0.5714285714285714,0.5714285714285714,1.0,0.7559289460184545,0.5714285714285714,0.7012987012987013,0.5661764705882353,0.5661764705882353,0.8651685393258427,0.7329677716371908,0.6209677419354839,0.29107981220657275,0.1875,0.1875,1.0,0.4330127018922194,0.1875,0.3157894736842105,0.9108638579822478,1
b00002s5ig,http://www.google.com/base/feeds/snippets/8376577004489658408,0.5217391304347826,0.5217391304347826,0.9230769230769232,0.7095748751868991,0.5454545454545454,0.6285714285714286,0.0815518606492478,0.0815518606492478,0.9449541284403672,0.2782635599110129,0.08194112967382661,0.1068814055636896,0.9333333333333332,0.9333333333333332,1.0,0.9660917830792959,0.9333333333333332,0.9655172413793104,0.9199839967993598,1
b00002s75b,http://www.google.com/base/feeds/snippets/18029245320668853953,0.2941176470588236,0.2941176470588236,1.0,0.5423261445466404,0.2941176470588235,0.4545454545454545,0.06274509803921569,0.06274509803921569,0.7272727272727273,0.21617674269398568,0.06425702811244982,0.11808118081180813,0.15384615384615385,0.15384615384615385,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.8218316902414632,1
b00004t2un,http://www.google.com/base/feeds/snippets/17501987182659378619,0.5142857142857142,0.5142857142857142,0.72,0.680336051416609,0.6428571428571428,0.4528301886792453,0.7103448275862069,0.7103448275862069,0.8547717842323651,0.8309762450342633,0.807843137254902,0.29435483870967744,0.05000000000000005,0.05000000000000005,0.3333333333333333,0.13608276348795434,0.05555555555555558,0.09523809523809523,0.15538847117794488,1
b000056b63,http://www.google.com/base/feeds/snippets/17180557293748751234,0.6226415094339622,0.6226415094339622,0.8918918918918919,0.7750237972966844,0.6734693877551021,0.4651162790697674,0.1623419827012641,0.1623419827012641,0.9918699186991872,0.4015428773122338,0.16255829447035308,0.057240984544934176,0.058823529411764726,0.058823529411764726,0.3333333333333333,0.14907119849998596,0.06666666666666665,0.1111111111111111,0.8749687421855464,1
b00005atxo,http://www.google.com/base/feeds/snippets/11430069725574750424,0.7045454545454546,0.7045454545454546,0.96875,0.8357039923266477,0.7209302325581395,0.8,0.417910447761194,0.417910447761194,1.0,0.6464599351554542,0.417910447761194,0.2830409356725146,0.11111111111111116,0.11111111111111116,1.0,0.3333333333333333,0.11111111111111116,0.13333333333333333,0.2651922719134237,1
b00005yx8i,http://www.google.com/base/feeds/snippets/18417819850768172148,0.35,0.35,0.6086956521739131,0.5243041203911967,0.4516129032258065,0.4814814814814815,0.01195219123505975,0.01195219123505975,1.0,0.10932607756185052,0.01195219123505975,0.023622047244094488,0.1428571428571428,0.1428571428571428,1.0,0.3779644730092272,0.1428571428571429,0.25,0.0,1
b0000691kc,http://www.google.com/base/feeds/snippets/10510400604129253122,1.0,1.0,1.0,1.0,1.0,1.0,0.20230263157894726,0.20230263157894726,1.0,0.4497806482930845,0.20230263157894726,0.16142270861833105,0.15000000000000002,0.15000000000000002,1.0,0.3872983346207417,0.15000000000000002,0.2608695652173913,0.4381752701080432,0
b0000691kc,http://www.google.com/base/feeds/snippets/10688959294324458483,0.5333333333333333,0.5333333333333333,0.7843137254901961,0.7001400420140048,0.625,0.20869565217391306,0.043585526315789484,0.043585526315789484,1.0,0.20877146911345296,0.043585526315789484,0.061465721040189124,0.15000000000000002,0.15000000000000002,1.0,0.3872983346207417,0.15000000000000002,0.2608695652173913,0.8332777592530843,0
b0000691kc,http://www.google.com/base/feeds/snippets/11125907881740407428,0.2295081967213115,0.2295081967213115,0.5833333333333334,0.4001633653325206,0.27450980392156865,0.16,0.01889893179950697,0.01889893179950697,0.9583333333333334,0.13463421041486856,0.01891447368421051,0.02741935483870968,0.13043478260869568,0.13043478260869568,0.5,0.27386127875258304,0.15000000000000002,0.15384615384615385,0.6409335727109514,0
b0000691kc,http://www.google.com/base/feeds/snippets/13637950682292849732,0.6,0.6,0.7647058823529411,0.7501387219099999,0.7358490566037736,0.3269230769230769,0.03865131578947367,0.03865131578947367,1.0,0.19659937891426227,0.03865131578947367,0.055423594615993665,0.15000000000000002,0.15000000000000002,1.0,0.3872983346207417,0.15000000000000002,0.2608695652173913,0.7983193277310925,0
