id_l,id_r,venue_dLs,venue_NW,venue_tv,venue_oc,venue_cs,venue_bag,year_div,title_dLs,title_NW,title_tv,title_oc,title_cs,title_bag,authors_dLs,authors_NW,authors_tv,authors_oc,authors_cs,authors_bag,label
882,16444,0.24561403508771928,0.2719298245614035,0.29824561403508776,1.0,0.5461186812727502,0.29824561403508776,1.0,0.7017543859649122,0.7192982456140351,0.7719298245614035,1.0,0.8785953702139588,0.7719298245614035,0.3548387096774194,0.3548387096774194,0.3548387096774194,1.0,0.5956833971812706,0.3548387096774194,1
728,39468,0.17391304347826086,0.17391304347826086,0.17391304347826086,1.0,0.41702882811414954,0.17391304347826086,1.0,0.7272727272727273,0.7575757575757576,0.7941176470588235,0.9642857142857143,0.8882347881956881,0.8181818181818181,0.2407407407407407,0.25,0.2592592592592593,1.0,0.5091750772173156,0.2592592592592593,1
2447,13474,0.08955223880597019,0.09701492537313433,0.08823529411764708,0.8571428571428571,0.27705425792376603,0.08955223880597019,1.0,0.9824561403508771,0.9912280701754386,0.9655172413793104,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.4545454545454546,0.525974025974026,0.6493506493506493,1.0,0.8058229640253802,0.6493506493506493,1
914,5097,0.16176470588235292,0.17647058823529413,0.19117647058823528,1.0,0.4372373160976031,0.19117647058823528,1.0,0.9215686274509804,0.9215686274509803,0.9215686274509803,1.0,0.9599836599916586,0.9215686274509804,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.0,0.7337993857053429,0.5384615384615384,1
1915,55905,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9718253158075502,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,1.0,0.8864052604279183,0.7857142857142857,1
289,41235,0.014705882352941124,0.03676470588235294,0.02857142857142858,0.5,0.12126781251816654,0.02941176470588236,0.9970059880239521,0.1707317073170732,0.524390243902439,0.5,0.7027027027027027,0.6675450157520258,0.6341463414634146,0.27586206896551724,0.39080459770114945,0.4719101123595506,0.9545454545454546,0.6788335930269978,0.48275862068965514,0
1908,142,0.14814814814814814,0.14814814814814814,0.14814814814814814,1.0,0.3849001794597505,0.14814814814814814,1.0,0.7169811320754718,0.7547169811320755,0.8,0.9565217391304348,0.8911192508739202,0.8301886792452831,0.26086956521739135,0.30434782608695654,0.26530612244897966,0.8125,0.47918635750341565,0.28260869565217395,1
595,44333,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.9636241116594315,0.9285714285714286,1.0,0.9803921568627451,0.9803921568627451,0.9803921568627451,1.0,0.9901475429766743,0.9803921568627451,0.08181818181818179,0.10454545454545454,0.1272727272727272,1.0,0.35675303400633784,0.12727272727272732,1
698,23319,0.24285714285714288,0.24285714285714285,0.24285714285714288,1.0,0.4928053803045811,0.24285714285714288,0.9935064935064936,0.2063492063492064,0.5396825396825397,0.569620253164557,0.7377049180327869,0.7259008777437409,0.7142857142857143,0.3142857142857143,0.3142857142857143,0.3142857142857143,1.0,0.5606119105813882,0.3142857142857143,0
456,9212,0.7222222222222222,0.7222222222222222,0.7222222222222222,1.0,0.8498365855987974,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12121212121212122,0.13636363636363635,0.1515151515151515,1.0,0.38924947208076155,0.1515151515151515,1
1485,9626,0.2564102564102564,0.34615384615384615,0.4358974358974359,1.0,0.6602252917735247,0.4358974358974359,1.0,0.44897959183673475,0.4489795918367347,0.44897959183673475,1.0,0.6700593942604899,0.44897959183673475,0.5,0.5,0.5,1.0,0.7071067811865475,0.5,1
845,3211,0.0,0.375,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16129032258064513,0.1935483870967742,0.22580645161290325,1.0,0.47519096331149147,0.22580645161290325,1
770,22684,0.276595744680851,0.30851063829787234,0.33333333333333326,0.9411764705882353,0.56603931014178,0.34042553191489366,1.0,0.2622950819672131,0.5655737704918032,0.6,0.7627118644067796,0.7501041883730802,0.7377049180327868,0.4054054054054054,0.6081081081081081,0.5217391304347826,0.7272727272727273,0.686836568438571,0.6486486486486487,0
362,14819,0.11764705882352944,0.14705882352941177,0.11111111111111116,0.6666666666666666,0.2800560168056019,0.11764705882352944,1.0,0.6440677966101696,0.7203389830508474,0.7833333333333333,0.9791666666666666,0.883184082903324,0.7966101694915254,0.6470588235294117,0.6470588235294118,0.6470588235294118,1.0,0.8043996665398437,0.6470588235294117,1
375,25906,0.02941176470588236,0.04411764705882353,0.04347826086956519,0.75,0.1819017187772497,0.044117647058823484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5416666666666667,0.5416666666666666,0.5416666666666666,1.0,0.7359800721939872,0.5416666666666667,1
2122,27069,0.02985074626865669,0.04477611940298507,0.044117647058823484,0.75,0.1832541665344578,0.04477611940298509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46031746031746035,0.5873015873015873,0.7142857142857143,1.0,0.8451542547285166,0.7142857142857143,1
289,2582,0.033333333333333326,0.05,0.049180327868852514,0.75,0.19364916731037085,0.050000000000000044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16091954022988508,0.1781609195402299,0.1954022988505747,1.0,0.4420433223684922,0.1954022988505747,1
1647,25902,0.11764705882352944,0.14705882352941177,0.11111111111111116,0.6666666666666666,0.2800560168056019,0.11764705882352944,1.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,1.0,0.9780192938436515,0.9565217391304348,0.078125,0.087890625,0.09765625,1.0,0.3125,0.09765625,1
2478,5010,0.26086956521739135,0.31521739130434784,0.3125,0.8823529411764706,0.5363989048891137,0.32608695652173914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25773195876288657,0.3711340206185567,0.5154639175257731,1.0,0.717958158617738,0.5154639175257731,1
2304,50046,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.26388888888888884,0.5416666666666666,0.5595238095238095,0.7966101694915254,0.7211167840203533,0.6527777777777778,0.20833333333333337,0.3958333333333333,0.3571428571428572,0.7142857142857143,0.545544725589981,0.41666666666666663,0
1705,6911,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9718253158075502,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10810810810810811,0.10810810810810811,0.10810810810810811,1.0,0.3287979746107146,0.10810810810810811,1
2467,22438,0.07999999999999996,0.4,0.22857142857142854,0.4444444444444444,0.37712361663282534,0.31999999999999995,0.9995002498750625,0.25,0.5416666666666666,0.5465116279069767,0.7704918032786885,0.7091966773330618,0.6527777777777778,0.18181818181818177,0.48863636363636365,0.31666666666666665,0.5428571428571428,0.4841648318657443,0.43181818181818177,0
1051,49847,0.2142857142857143,0.22857142857142856,0.24285714285714288,1.0,0.4928053803045811,0.24285714285714288,0.9970059880239521,0.2906976744186046,0.5232558139534884,0.51,0.7846153846153846,0.6821254796196465,0.5930232558139534,0.19444444444444442,0.4722222222222222,0.3695652173913043,0.6296296296296297,0.5452752542346465,0.4722222222222222,0
1296,26091,0.01449275362318836,0.036231884057971016,0.028169014084507005,0.5,0.12038585308576921,0.02898550724637683,1.0,0.125,0.5,0.38181818181818183,0.5833333333333334,0.5533985905294664,0.525,0.22857142857142854,0.34285714285714286,0.41666666666666674,0.9375,0.6338656910463875,0.4285714285714286,0
