id_l,id_r,name_js,name_tv,name_oc,name_cs,name_bag,name_rO,description_js,description_tv,description_oc,description_cs,description_bag,description_rO,manufacturer_js,manufacturer_tv,manufacturer_oc,manufacturer_cs,manufacturer_bag,manufacturer_rO,price_div,label
b00022pti4,http://www.google.com/base/feeds/snippets/16729750960777382226,0.6212121212121212,0.6212121212121212,0.7884615384615384,0.7666565318069348,0.7454545454545455,0.5420560747663551,0.01018237082066864,0.01018237082066864,0.9852941176470589,0.10017062953220113,0.010183918528651748,0.016849706634571988,0.0,0.0,0.0,0.0,0.0,0.0,0.49998333277775925,1
b000h20hu4,http://www.google.com/base/feeds/snippets/11816902045207686274,0.813953488372093,0.813953488372093,1.0,0.9021937088963173,0.813953488372093,0.8974358974358975,0.05352547606793623,0.05352547606793623,0.9454545454545454,0.22530570378628523,0.05369127516778527,0.03712750366389839,0.125,0.125,0.33333333333333326,0.2357022603955159,0.16666666666666663,0.2222222222222222,0.8233023588277341,1
b000o231le,http://www.google.com/base/feeds/snippets/9043771553757075875,0.7692307692307693,0.7692307692307693,1.0,0.8770580193070293,0.7692307692307692,0.8695652173913043,0.163412870571222,0.163412870571222,0.9262295081967213,0.39160407310836487,0.16556776556776553,0.10814170292106899,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.2581988897471611,0.19999999999999996,0.25,0.9660663138987329,1
b000t9luce,http://www.google.com/base/feeds/snippets/13558726664717453661,0.30000000000000004,0.30000000000000004,0.8108108108108109,0.5114214254947678,0.32258064516129037,0.26153846153846155,0.04087102177554436,0.04087102177554436,0.976,0.19982554430202426,0.04091213950368877,0.02092050209205021,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.40824829046386313,0.25,0.36363636363636365,0.7386869343467173,0
b000ndibge,http://www.google.com/base/feeds/snippets/13472653188599800123,0.4117647058823529,0.4117647058823529,0.813953488372093,0.6082588744530993,0.4545454545454546,0.25,0.020968547179231134,0.020968547179231134,0.9655172413793104,0.14233996827679407,0.02098426180364732,0.03227383863080684,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.2581988897471611,0.19999999999999996,0.25,0.062002002002001996,0
b000ujw3ss,http://www.google.com/base/feeds/snippets/18391195855196917401,0.3015873015873016,0.3015873015873016,0.9047619047619048,0.530858818415757,0.3114754098360656,0.1951219512195122,0.36170212765957444,0.36170212765957444,0.8095238095238095,0.5657245767937635,0.39534883720930236,0.25,0.050000000000000044,0.050000000000000044,0.33333333333333326,0.13608276348795434,0.05555555555555558,0.09523809523809523,0.009150214592274677,0
b000o27t8a,http://www.google.com/base/feeds/snippets/18341451742874553099,0.6037735849056604,0.6037735849056604,1.0,0.7770286898858113,0.6037735849056604,0.7529411764705882,0.21816386969397827,0.21816386969397827,0.8983739837398373,0.4482767842641717,0.22368421052631582,0.17990275526742303,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.2581988897471611,0.19999999999999996,0.25,0.9661446152357296,1
b000e8rdrq,http://www.google.com/base/feeds/snippets/890958699191814692,0.23655913978494625,0.23655913978494625,0.9565217391304348,0.4782608695652174,0.23913043478260865,0.33043478260869563,0.08799999999999997,0.08799999999999997,0.9565217391304348,0.2907094096981149,0.08835341365461846,0.15441176470588236,0.09999999999999998,0.09999999999999998,0.6666666666666666,0.2649064714130087,0.10526315789473684,0.18181818181818182,0.9996644295302013,1
b000ik414i,http://www.google.com/base/feeds/snippets/16073556725854260285,0.5128205128205128,0.5128205128205128,0.8695652173913043,0.6950480468569159,0.5555555555555556,0.6101694915254238,0.02752293577981657,0.02752293577981657,0.912,0.1586434870749045,0.027596223674655085,0.00869360902255639,0.09090909090909094,0.09090909090909094,0.33333333333333326,0.19245008972987532,0.11111111111111116,0.16666666666666666,0.8999949997499875,1
b000t9luce,http://www.google.com/base/feeds/snippets/13715017892767449626,0.41463414634146334,0.41463414634146334,0.918918918918919,0.6288752592419449,0.430379746835443,0.27586206896551724,0.04004691689008044,0.04004691689008044,0.9835390946502057,0.1985299104812691,0.04007377598926898,0.055421298533913324,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.40824829046386313,0.25,0.36363636363636365,0.0,0
