id_l,id_r,name_ls,name_dLs,name_js,name_tv,name_oc,name_cs,name_bag,name_rO,description_oc,description_rO,price_div,label
572,200,0.203125,0.203125,0.4375,0.4375,0.6862745098039216,0.6126225367622542,0.546875,0.33043478260869563,0.8616352201257862,0.19607843137254902,1.0,0
603,510,0.4444444444444444,0.4444444444444444,0.5106382978723404,0.5106382978723404,0.6857142857142857,0.6761234037828132,0.6666666666666667,0.6197183098591549,1.0,0.043478260869565216,1.0,1
146,137,0.26126126126126126,0.26126126126126126,0.3652173913043478,0.3652173913043478,0.9130434782608695,0.587771988694002,0.3783783783783784,0.33121019108280253,0.92,0.1337579617834395,0.0,0
508,653,0.46875,0.46875,0.546875,0.546875,1.0,0.739509972887452,0.546875,0.6060606060606061,0.975,0.2178988326848249,0.0,1
1008,1033,0.21153846153846156,0.21153846153846156,0.5873015873015873,0.5873015873015873,0.7708333333333334,0.740592711348528,0.7115384615384616,0.28,0.9428571428571428,0.15272727272727274,0.23604651162790696,0
189,264,0.42105263157894735,0.42105263157894735,0.6666666666666666,0.6666666666666666,0.8108108108108109,0.8000711205939974,0.7894736842105263,0.64,1.0,0.08092485549132948,1.0,1
1068,326,0.4137931034482759,0.4137931034482759,0.5,0.5,0.9375,0.6963575181639445,0.5172413793103448,0.562962962962963,1.0,0.028037383177570093,0.6544827586206897,1
865,207,0.1594202898550725,0.1594202898550725,0.189873417721519,0.189873417721519,0.6,0.36115755925730764,0.21739130434782605,0.19148936170212766,0.8899082568807339,0.054187192118226604,0.9960398415936637,0
234,476,0.34782608695652173,0.34782608695652173,0.4285714285714286,0.4285714285714286,0.8048780487804879,0.6204366813009299,0.4782608695652174,0.4727272727272727,1.0,0.02510460251046025,0.06249140571285705,0
588,227,0.5319148936170213,0.5319148936170213,0.5416666666666666,0.5416666666666666,0.9629629629629629,0.7298649982576498,0.5531914893617021,0.7027027027027027,1.0,0.05511811023622047,0.0,1
316,781,0.34375,0.359375,0.6567164179104478,0.6567164179104478,0.9361702127659575,0.8022574532384201,0.6875,0.5405405405405406,1.0,0.021660649819494584,1.0,1
33,195,0.5416666666666667,0.5416666666666667,0.7450980392156863,0.7450980392156863,0.926829268292683,0.8565861529340606,0.7916666666666666,0.7415730337078652,1.0,0.02643171806167401,0.8140427387701701,1
636,692,0.4347826086956522,0.4347826086956522,0.64,0.64,0.8888888888888888,0.7863570994927848,0.6956521739130435,0.5853658536585366,1.0,0.031088082901554404,0.0,1
16,1060,0.15189873417721522,0.15189873417721522,0.5247524752475248,0.5247524752475248,0.7066666666666667,0.6885439906093288,0.6708860759493671,0.22077922077922077,1.0,0.02197802197802198,0.9951910232433877,0
310,392,0.3833333333333333,0.3833333333333333,0.5409836065573771,0.5409836065573771,0.9705882352941176,0.7306322805705786,0.55,0.46808510638297873,0.8,0.2847682119205298,0.0,1
1008,680,0.14583333333333337,0.14583333333333337,0.3392857142857143,0.3392857142857143,0.7037037037037037,0.5277777777777778,0.39583333333333337,0.10666666666666667,0.9026548672566371,0.254957507082153,0.3706896551724138,0
752,584,0.2909090909090909,0.2909090909090909,0.5161290322580645,0.5161290322580645,0.8205128205128205,0.6909336273400487,0.5818181818181818,0.40425531914893614,0.8421052631578947,0.22541966426858512,1.0,0
56,106,0.5652173913043479,0.5652173913043479,0.5833333333333334,0.5833333333333334,0.9333333333333333,0.7537346628814318,0.6086956521739131,0.7105263157894737,0.7980769230769231,0.1391304347826087,0.6262087362454152,1
328,295,0.3380281690140845,0.3380281690140845,0.7397260273972602,0.7397260273972602,0.9642857142857143,0.8563879975889941,0.7605633802816901,0.5984251968503937,0.926829268292683,0.18181818181818182,0.8860869565217392,1
577,840,0.125,0.125,0.3846153846153846,0.3846153846153846,0.5769230769230769,0.5559369874958259,0.5357142857142857,0.2222222222222222,1.0,0.016853932584269662,0.0,0
1047,1059,0.4838709677419355,0.4838709677419355,0.7352941176470589,0.7352941176470589,0.8928571428571429,0.8485552916276634,0.8064516129032258,0.6779661016949152,1.0,0.017964071856287425,0.0,1
577,124,0.2142857142857143,0.2142857142857143,0.3015873015873016,0.3015873015873016,0.7307692307692307,0.4979352974429112,0.3392857142857143,0.2926829268292683,0.918918918918919,0.08205128205128205,0.0,0
288,535,0.17391304347826086,0.17391304347826086,0.27118644067796605,0.27118644067796605,0.5517241379310345,0.43806854255471483,0.34782608695652173,0.16,0.85,0.1810344827586207,1.0,0
264,465,0.1428571428571429,0.1428571428571429,0.368421052631579,0.368421052631579,0.5833333333333334,0.5400617248673216,0.5,0.23076923076923078,0.9186046511627907,0.12461059190031153,0.0,0
916,995,0.5925925925925926,0.5925925925925926,0.9444444444444444,0.9444444444444444,1.0,0.97182531580755,0.9444444444444444,0.780952380952381,1.0,0.01652892561983471,0.9812606473594548,1
1008,985,0.16417910447761197,0.16417910447761197,0.3382352941176471,0.3382352941176471,0.9583333333333334,0.5735678682618889,0.34328358208955223,0.24175824175824176,1.0,0.024691358024691357,0.430172068827531,0
576,1003,0.23417721518987344,0.23417721518987344,0.371069182389937,0.371069182389937,0.9833333333333333,0.6059654221380988,0.37341772151898733,0.3761467889908257,1.0,0.015384615384615385,0.0,0
1008,14,0.22916666666666663,0.22916666666666663,0.4035087719298245,0.4035087719298245,0.71875,0.5868569175418031,0.47916666666666663,0.35,0.7777777777777778,0.07971014492753623,0.12387596899224806,0
601,1005,0.2763157894736842,0.2763157894736842,0.46341463414634143,0.46341463414634143,0.8636363636363636,0.6571287406727709,0.5,0.4166666666666667,1.0,0.012658227848101266,0.0,1
720,492,0.23287671232876717,0.23287671232876717,0.3292682926829269,0.3292682926829269,0.75,0.5266851623825876,0.36986301369863017,0.3119266055045872,0.8468468468468469,0.12244897959183673,0.0,0
376,334,0.2894736842105263,0.2894736842105263,0.46808510638297873,0.46808510638297873,0.7096774193548387,0.6409882014228715,0.5789473684210527,0.34782608695652173,1.0,0.1984126984126984,0.3337974683544304,1
0,917,0.08125000000000004,0.08125000000000004,0.15625,0.15625,1.0,0.3952847075210475,0.15625,0.11891891891891893,1.0,0.030612244897959183,0.0,0
577,1045,0.4821428571428571,0.4821428571428571,0.46875,0.46875,0.7894736842105263,0.65033247714309,0.5357142857142857,0.5531914893617021,0.967948717948718,0.1807465618860511,0.0,0
2,33,0.5,0.5,0.5135135135135135,0.5135135135135135,0.8636363636363636,0.6947088029207741,0.5588235294117647,0.6071428571428571,0.7528735632183908,0.32189973614775724,1.0,1
1008,1015,0.1875,0.1875,0.36923076923076925,0.36923076923076925,0.5853658536585366,0.5410017808004594,0.5,0.20224719101123595,0.86875,0.14,0.10403477503487987,0
620,640,0.22297297297297303,0.22297297297297303,0.31756756756756754,0.31756756756756754,1.0,0.5635313368106227,0.31756756756756754,0.3282051282051282,1.0,0.031746031746031744,0.0,1
1008,745,0.125,0.125,0.3870967741935484,0.3870967741935484,0.631578947368421,0.5619514869490164,0.5,0.18604651162790697,0.8555555555555555,0.19047619047619047,0.3685819594845567,0
300,367,0.26178010471204194,0.26178010471204194,0.34196891191709844,0.34196891191709844,0.9705882352941176,0.5791256432115508,0.3455497382198953,0.3861003861003861,1.0,0.016483516483516484,0.0,1
275,852,0.27118644067796616,0.27118644067796616,0.467741935483871,0.467741935483871,0.90625,0.6674165979762845,0.4915254237288136,0.3076923076923077,0.9193548387096774,0.2216867469879518,0.0,1
297,414,0.5178571428571428,0.5178571428571428,0.5178571428571429,0.5178571428571429,1.0,0.7196229171289243,0.5178571428571428,0.6823529411764706,1.0,0.024193548387096774,0.0,1
